"date","sp500","copper_future","copper_spot","oil_future","vix","us10y"
1930-02-25,22.69,NA,NA,NA,NA,NA
1930-02-26,23.11,NA,NA,NA,NA,NA
1930-02-27,23.08,NA,NA,NA,NA,NA
1930-02-28,23.28,NA,NA,NA,NA,NA
1930-03-03,23.36,NA,NA,NA,NA,NA
1930-03-04,23.54,NA,NA,NA,NA,NA
1930-03-05,23.36,NA,NA,NA,NA,NA
1930-03-06,23.59,NA,NA,NA,NA,NA
1930-03-07,23.59,NA,NA,NA,NA,NA
1930-03-10,23.67,NA,NA,NA,NA,NA
1930-03-11,23.72,NA,NA,NA,NA,NA
1930-03-12,23.46,NA,NA,NA,NA,NA
1930-03-13,23.6,NA,NA,NA,NA,NA
1930-03-14,23.45,NA,NA,NA,NA,NA
1930-03-17,23.67,NA,NA,NA,NA,NA
1930-03-18,23.9,NA,NA,NA,NA,NA
1930-03-19,24.03,NA,NA,NA,NA,NA
1930-03-20,24.14,NA,NA,NA,NA,NA
1930-03-21,24.29,NA,NA,NA,NA,NA
1930-03-24,24.28,NA,NA,NA,NA,NA
1930-03-25,24.25,NA,NA,NA,NA,NA
1930-03-26,24.62,NA,NA,NA,NA,NA
1930-03-27,24.57,NA,NA,NA,NA,NA
1930-03-28,24.85,NA,NA,NA,NA,NA
1930-03-31,25.14,NA,NA,NA,NA,NA
1930-04-01,25.37,NA,NA,NA,NA,NA
1930-04-02,25.11,NA,NA,NA,NA,NA
1930-04-03,25.16,NA,NA,NA,NA,NA
1930-04-04,25.54,NA,NA,NA,NA,NA
1930-04-07,25.6,NA,NA,NA,NA,NA
1930-04-08,25.46,NA,NA,NA,NA,NA
1930-04-09,25.87,NA,NA,NA,NA,NA
1930-04-10,25.92,NA,NA,NA,NA,NA
1930-04-11,25.84,NA,NA,NA,NA,NA
1930-04-14,25.73,NA,NA,NA,NA,NA
1930-04-15,25.74,NA,NA,NA,NA,NA
1930-04-16,25.56,NA,NA,NA,NA,NA
1930-04-17,25.75,NA,NA,NA,NA,NA
1930-04-21,25.29,NA,NA,NA,NA,NA
1930-04-22,25.5,NA,NA,NA,NA,NA
1930-04-23,25.55,NA,NA,NA,NA,NA
1930-04-24,25.35,NA,NA,NA,NA,NA
1930-04-25,25.32,NA,NA,NA,NA,NA
1930-04-28,24.76,NA,NA,NA,NA,NA
1930-04-29,24.73,NA,NA,NA,NA,NA
1930-04-30,24.9,NA,NA,NA,NA,NA
1930-05-01,24.3,NA,NA,NA,NA,NA
1930-05-02,23.57,NA,NA,NA,NA,NA
1930-05-05,22.98,NA,NA,NA,NA,NA
1930-05-06,23.76,NA,NA,NA,NA,NA
1930-05-07,23.31,NA,NA,NA,NA,NA
1930-05-08,23.4,NA,NA,NA,NA,NA
1930-05-09,23.69,NA,NA,NA,NA,NA
1930-05-12,24.09,NA,NA,NA,NA,NA
1930-05-13,24.42,NA,NA,NA,NA,NA
1930-05-14,24.57,NA,NA,NA,NA,NA
1930-05-15,24.17,NA,NA,NA,NA,NA
1930-05-16,24.28,NA,NA,NA,NA,NA
1930-05-19,23.75,NA,NA,NA,NA,NA
1930-05-20,23.86,NA,NA,NA,NA,NA
1930-05-21,23.74,NA,NA,NA,NA,NA
1930-05-22,23.79,NA,NA,NA,NA,NA
1930-05-23,24.03,NA,NA,NA,NA,NA
1930-05-26,24.23,NA,NA,NA,NA,NA
1930-05-27,24.24,NA,NA,NA,NA,NA
1930-05-28,24.38,NA,NA,NA,NA,NA
1930-05-29,24.49,NA,NA,NA,NA,NA
1930-06-02,24.4,NA,NA,NA,NA,NA
1930-06-03,24.18,NA,NA,NA,NA,NA
1930-06-04,24.29,NA,NA,NA,NA,NA
1930-06-05,23.91,NA,NA,NA,NA,NA
1930-06-06,23.52,NA,NA,NA,NA,NA
1930-06-09,22.38,NA,NA,NA,NA,NA
1930-06-10,23.01,NA,NA,NA,NA,NA
1930-06-11,22.2,NA,NA,NA,NA,NA
1930-06-12,22.13,NA,NA,NA,NA,NA
1930-06-13,22.26,NA,NA,NA,NA,NA
1930-06-16,20.56,NA,NA,NA,NA,NA
1930-06-17,20.58,NA,NA,NA,NA,NA
1930-06-18,19.86,NA,NA,NA,NA,NA
1930-06-19,20.79,NA,NA,NA,NA,NA
1930-06-20,20.25,NA,NA,NA,NA,NA
1930-06-23,20.09,NA,NA,NA,NA,NA
1930-06-24,19.39,NA,NA,NA,NA,NA
1930-06-25,19.54,NA,NA,NA,NA,NA
1930-06-26,20,NA,NA,NA,NA,NA
1930-06-27,19.81,NA,NA,NA,NA,NA
1930-06-30,20.46,NA,NA,NA,NA,NA
1930-07-01,20.24,NA,NA,NA,NA,NA
1930-07-02,20.46,NA,NA,NA,NA,NA
1930-07-03,20.25,NA,NA,NA,NA,NA
1930-07-07,19.83,NA,NA,NA,NA,NA
1930-07-08,19.97,NA,NA,NA,NA,NA
1930-07-09,20.26,NA,NA,NA,NA,NA
1930-07-10,20.77,NA,NA,NA,NA,NA
1930-07-11,20.55,NA,NA,NA,NA,NA
1930-07-14,21.36,NA,NA,NA,NA,NA
1930-07-15,21.32,NA,NA,NA,NA,NA
1930-07-16,21.48,NA,NA,NA,NA,NA
1930-07-17,21.58,NA,NA,NA,NA,NA
1930-07-18,21.77,NA,NA,NA,NA,NA
1930-07-21,20.94,NA,NA,NA,NA,NA
1930-07-22,21.32,NA,NA,NA,NA,NA
1930-07-23,21.66,NA,NA,NA,NA,NA
1930-07-24,21.38,NA,NA,NA,NA,NA
1930-07-25,21.5,NA,NA,NA,NA,NA
1930-07-28,21.82,NA,NA,NA,NA,NA
1930-07-29,21.65,NA,NA,NA,NA,NA
1930-07-30,21.08,NA,NA,NA,NA,NA
1930-07-31,21.21,NA,NA,NA,NA,NA
1930-08-01,21.11,NA,NA,NA,NA,NA
1930-08-04,21.52,NA,NA,NA,NA,NA
1930-08-05,21.52,NA,NA,NA,NA,NA
1930-08-06,21.18,NA,NA,NA,NA,NA
1930-08-07,21.06,NA,NA,NA,NA,NA
1930-08-08,20.27,NA,NA,NA,NA,NA
1930-08-11,20.4,NA,NA,NA,NA,NA
1930-08-12,19.88,NA,NA,NA,NA,NA
1930-08-13,20.15,NA,NA,NA,NA,NA
1930-08-14,20.16,NA,NA,NA,NA,NA
1930-08-15,20.7,NA,NA,NA,NA,NA
1930-08-18,20.54,NA,NA,NA,NA,NA
1930-08-19,20.74,NA,NA,NA,NA,NA
1930-08-20,20.85,NA,NA,NA,NA,NA
1930-08-21,20.64,NA,NA,NA,NA,NA
1930-08-22,20.79,NA,NA,NA,NA,NA
1930-08-25,20.68,NA,NA,NA,NA,NA
1930-08-26,20.98,NA,NA,NA,NA,NA
1930-08-27,21.14,NA,NA,NA,NA,NA
1930-08-28,21.13,NA,NA,NA,NA,NA
1930-08-29,21.37,NA,NA,NA,NA,NA
1930-09-02,21.38,NA,NA,NA,NA,NA
1930-09-03,21.17,NA,NA,NA,NA,NA
1930-09-04,21.02,NA,NA,NA,NA,NA
1930-09-05,21.34,NA,NA,NA,NA,NA
1930-09-08,21.63,NA,NA,NA,NA,NA
1930-09-09,21.76,NA,NA,NA,NA,NA
1930-09-10,21.86,NA,NA,NA,NA,NA
1930-09-11,21.72,NA,NA,NA,NA,NA
1930-09-12,21.5,NA,NA,NA,NA,NA
1930-09-15,21.19,NA,NA,NA,NA,NA
1930-09-16,21.22,NA,NA,NA,NA,NA
1930-09-17,21.29,NA,NA,NA,NA,NA
1930-09-18,21.06,NA,NA,NA,NA,NA
1930-09-19,20.68,NA,NA,NA,NA,NA
1930-09-22,20.17,NA,NA,NA,NA,NA
1930-09-23,20.44,NA,NA,NA,NA,NA
1930-09-24,20.11,NA,NA,NA,NA,NA
1930-09-25,19.73,NA,NA,NA,NA,NA
1930-09-26,19.43,NA,NA,NA,NA,NA
1930-09-29,18.86,NA,NA,NA,NA,NA
1930-09-30,18.59,NA,NA,NA,NA,NA
1930-10-01,19.42,NA,NA,NA,NA,NA
1930-10-02,19.18,NA,NA,NA,NA,NA
1930-10-03,19.42,NA,NA,NA,NA,NA
1930-10-06,18.61,NA,NA,NA,NA,NA
1930-10-07,18.62,NA,NA,NA,NA,NA
1930-10-08,18.4,NA,NA,NA,NA,NA
1930-10-09,17.67,NA,NA,NA,NA,NA
1930-10-10,18.11,NA,NA,NA,NA,NA
1930-10-14,17.91,NA,NA,NA,NA,NA
1930-10-15,18.2,NA,NA,NA,NA,NA
1930-10-16,17.88,NA,NA,NA,NA,NA
1930-10-17,17.16,NA,NA,NA,NA,NA
1930-10-20,17.57,NA,NA,NA,NA,NA
1930-10-21,17.05,NA,NA,NA,NA,NA
1930-10-22,16.9,NA,NA,NA,NA,NA
1930-10-23,17.14,NA,NA,NA,NA,NA
1930-10-24,17.74,NA,NA,NA,NA,NA
1930-10-27,17.78,NA,NA,NA,NA,NA
1930-10-28,17.86,NA,NA,NA,NA,NA
1930-10-29,17.55,NA,NA,NA,NA,NA
1930-10-30,17.34,NA,NA,NA,NA,NA
1930-10-31,16.94,NA,NA,NA,NA,NA
1930-11-03,17.13,NA,NA,NA,NA,NA
1930-11-05,16.62,NA,NA,NA,NA,NA
1930-11-06,16.65,NA,NA,NA,NA,NA
1930-11-07,16.09,NA,NA,NA,NA,NA
1930-11-10,15.54,NA,NA,NA,NA,NA
1930-11-11,15.79,NA,NA,NA,NA,NA
1930-11-12,16.14,NA,NA,NA,NA,NA
1930-11-13,16.56,NA,NA,NA,NA,NA
1930-11-14,16.89,NA,NA,NA,NA,NA
1930-11-17,16.48,NA,NA,NA,NA,NA
1930-11-18,16.66,NA,NA,NA,NA,NA
1930-11-19,17.01,NA,NA,NA,NA,NA
1930-11-20,16.94,NA,NA,NA,NA,NA
1930-11-21,17.2,NA,NA,NA,NA,NA
1930-11-24,17.05,NA,NA,NA,NA,NA
1930-11-25,16.85,NA,NA,NA,NA,NA
1930-11-26,16.61,NA,NA,NA,NA,NA
1930-11-28,16.38,NA,NA,NA,NA,NA
1930-12-01,16.8,NA,NA,NA,NA,NA
1930-12-02,16.96,NA,NA,NA,NA,NA
1930-12-03,16.67,NA,NA,NA,NA,NA
1930-12-04,16.42,NA,NA,NA,NA,NA
1930-12-05,16.43,NA,NA,NA,NA,NA
1930-12-08,15.97,NA,NA,NA,NA,NA
1930-12-09,15.98,NA,NA,NA,NA,NA
1930-12-10,15.73,NA,NA,NA,NA,NA
1930-12-11,15.55,NA,NA,NA,NA,NA
1930-12-12,15.43,NA,NA,NA,NA,NA
1930-12-15,14.94,NA,NA,NA,NA,NA
1930-12-16,14.44,NA,NA,NA,NA,NA
1930-12-17,15.11,NA,NA,NA,NA,NA
1930-12-18,15.22,NA,NA,NA,NA,NA
1930-12-19,15.39,NA,NA,NA,NA,NA
1930-12-22,14.88,NA,NA,NA,NA,NA
1930-12-23,14.96,NA,NA,NA,NA,NA
1930-12-24,15.16,NA,NA,NA,NA,NA
1930-12-26,14.85,NA,NA,NA,NA,NA
1930-12-29,14.72,NA,NA,NA,NA,NA
1930-12-30,15.06,NA,NA,NA,NA,NA
1930-12-31,15.34,NA,NA,NA,NA,NA
1931-01-02,15.85,NA,NA,NA,NA,NA
1931-01-05,15.93,NA,NA,NA,NA,NA
1931-01-06,16.13,NA,NA,NA,NA,NA
1931-01-07,16.09,NA,NA,NA,NA,NA
1931-01-08,16.23,NA,NA,NA,NA,NA
1931-01-09,16.07,NA,NA,NA,NA,NA
1931-01-12,15.84,NA,NA,NA,NA,NA
1931-01-13,15.65,NA,NA,NA,NA,NA
1931-01-14,15.83,NA,NA,NA,NA,NA
1931-01-15,15.46,NA,NA,NA,NA,NA
1931-01-16,15.65,NA,NA,NA,NA,NA
1931-01-19,15.46,NA,NA,NA,NA,NA
1931-01-20,15.78,NA,NA,NA,NA,NA
1931-01-21,15.78,NA,NA,NA,NA,NA
1931-01-22,16.07,NA,NA,NA,NA,NA
1931-01-23,16.42,NA,NA,NA,NA,NA
1931-01-26,16.4,NA,NA,NA,NA,NA
1931-01-27,16.32,NA,NA,NA,NA,NA
1931-01-28,16.02,NA,NA,NA,NA,NA
1931-01-29,16.17,NA,NA,NA,NA,NA
1931-01-30,16.19,NA,NA,NA,NA,NA
1931-02-02,16.16,NA,NA,NA,NA,NA
1931-02-03,16.24,NA,NA,NA,NA,NA
1931-02-04,16.33,NA,NA,NA,NA,NA
1931-02-05,16.22,NA,NA,NA,NA,NA
1931-02-06,16.27,NA,NA,NA,NA,NA
1931-02-09,16.96,NA,NA,NA,NA,NA
1931-02-10,17.23,NA,NA,NA,NA,NA
1931-02-11,17.28,NA,NA,NA,NA,NA
1931-02-13,17.18,NA,NA,NA,NA,NA
1931-02-16,17.34,NA,NA,NA,NA,NA
1931-02-17,17.05,NA,NA,NA,NA,NA
1931-02-18,17.2,NA,NA,NA,NA,NA
1931-02-19,17.43,NA,NA,NA,NA,NA
1931-02-20,17.71,NA,NA,NA,NA,NA
1931-02-24,18.17,NA,NA,NA,NA,NA
1931-02-25,17.97,NA,NA,NA,NA,NA
1931-02-26,18.17,NA,NA,NA,NA,NA
1931-02-27,18.03,NA,NA,NA,NA,NA
1931-03-02,17.52,NA,NA,NA,NA,NA
1931-03-03,17.5,NA,NA,NA,NA,NA
1931-03-04,17.34,NA,NA,NA,NA,NA
1931-03-05,17.69,NA,NA,NA,NA,NA
1931-03-06,17.32,NA,NA,NA,NA,NA
1931-03-09,17.76,NA,NA,NA,NA,NA
1931-03-10,17.72,NA,NA,NA,NA,NA
1931-03-11,17.52,NA,NA,NA,NA,NA
1931-03-12,17.4,NA,NA,NA,NA,NA
1931-03-13,17.32,NA,NA,NA,NA,NA
1931-03-16,17.77,NA,NA,NA,NA,NA
1931-03-17,17.58,NA,NA,NA,NA,NA
1931-03-18,17.81,NA,NA,NA,NA,NA
1931-03-19,18.01,NA,NA,NA,NA,NA
1931-03-20,18.06,NA,NA,NA,NA,NA
1931-03-23,17.76,NA,NA,NA,NA,NA
1931-03-24,17.88,NA,NA,NA,NA,NA
1931-03-25,17.78,NA,NA,NA,NA,NA
1931-03-26,17.54,NA,NA,NA,NA,NA
1931-03-27,17.21,NA,NA,NA,NA,NA
1931-03-30,16.66,NA,NA,NA,NA,NA
1931-03-31,16.69,NA,NA,NA,NA,NA
1931-04-01,16.52,NA,NA,NA,NA,NA
1931-04-02,16.45,NA,NA,NA,NA,NA
1931-04-06,16.5,NA,NA,NA,NA,NA
1931-04-07,16.28,NA,NA,NA,NA,NA
1931-04-08,16.5,NA,NA,NA,NA,NA
1931-04-09,16.41,NA,NA,NA,NA,NA
1931-04-10,16.46,NA,NA,NA,NA,NA
1931-04-13,16.72,NA,NA,NA,NA,NA
1931-04-14,16.51,NA,NA,NA,NA,NA
1931-04-15,16.18,NA,NA,NA,NA,NA
1931-04-16,15.98,NA,NA,NA,NA,NA
1931-04-17,15.73,NA,NA,NA,NA,NA
1931-04-20,15.96,NA,NA,NA,NA,NA
1931-04-21,15.54,NA,NA,NA,NA,NA
1931-04-22,15.22,NA,NA,NA,NA,NA
1931-04-23,15.29,NA,NA,NA,NA,NA
1931-04-24,15.29,NA,NA,NA,NA,NA
1931-04-27,14.76,NA,NA,NA,NA,NA
1931-04-28,14.67,NA,NA,NA,NA,NA
1931-04-29,14.37,NA,NA,NA,NA,NA
1931-04-30,15.09,NA,NA,NA,NA,NA
1931-05-01,14.65,NA,NA,NA,NA,NA
1931-05-04,15.06,NA,NA,NA,NA,NA
1931-05-05,14.94,NA,NA,NA,NA,NA
1931-05-06,15.01,NA,NA,NA,NA,NA
1931-05-07,14.95,NA,NA,NA,NA,NA
1931-05-08,15.44,NA,NA,NA,NA,NA
1931-05-11,15.19,NA,NA,NA,NA,NA
1931-05-12,15.04,NA,NA,NA,NA,NA
1931-05-13,14.99,NA,NA,NA,NA,NA
1931-05-14,14.66,NA,NA,NA,NA,NA
1931-05-15,14.44,NA,NA,NA,NA,NA
1931-05-18,13.84,NA,NA,NA,NA,NA
1931-05-19,13.83,NA,NA,NA,NA,NA
1931-05-20,13.75,NA,NA,NA,NA,NA
1931-05-21,13.89,NA,NA,NA,NA,NA
1931-05-22,13.94,NA,NA,NA,NA,NA
1931-05-25,13.4,NA,NA,NA,NA,NA
1931-05-26,13.41,NA,NA,NA,NA,NA
1931-05-27,13.26,NA,NA,NA,NA,NA
1931-05-28,13.31,NA,NA,NA,NA,NA
1931-05-29,13.02,NA,NA,NA,NA,NA
1931-06-01,12.4,NA,NA,NA,NA,NA
1931-06-02,12.2,NA,NA,NA,NA,NA
1931-06-03,13.12,NA,NA,NA,NA,NA
1931-06-04,13.55,NA,NA,NA,NA,NA
1931-06-05,13.4,NA,NA,NA,NA,NA
1931-06-08,13.56,NA,NA,NA,NA,NA
1931-06-09,13.34,NA,NA,NA,NA,NA
1931-06-10,13.7,NA,NA,NA,NA,NA
1931-06-11,13.73,NA,NA,NA,NA,NA
1931-06-12,13.75,NA,NA,NA,NA,NA
1931-06-15,13.63,NA,NA,NA,NA,NA
1931-06-16,13.66,NA,NA,NA,NA,NA
1931-06-17,13.51,NA,NA,NA,NA,NA
1931-06-18,13.27,NA,NA,NA,NA,NA
1931-06-19,13.22,NA,NA,NA,NA,NA
1931-06-22,14.61,NA,NA,NA,NA,NA
1931-06-23,14.41,NA,NA,NA,NA,NA
1931-06-24,15.09,NA,NA,NA,NA,NA
1931-06-25,14.99,NA,NA,NA,NA,NA
1931-06-26,15.35,NA,NA,NA,NA,NA
1931-06-29,15.09,NA,NA,NA,NA,NA
1931-06-30,14.83,NA,NA,NA,NA,NA
1931-07-01,15.07,NA,NA,NA,NA,NA
1931-07-02,14.94,NA,NA,NA,NA,NA
1931-07-03,15.26,NA,NA,NA,NA,NA
1931-07-06,15.1,NA,NA,NA,NA,NA
1931-07-07,14.51,NA,NA,NA,NA,NA
1931-07-08,14.37,NA,NA,NA,NA,NA
1931-07-09,14.49,NA,NA,NA,NA,NA
1931-07-10,14.63,NA,NA,NA,NA,NA
1931-07-13,14.23,NA,NA,NA,NA,NA
1931-07-14,14.09,NA,NA,NA,NA,NA
1931-07-15,13.8,NA,NA,NA,NA,NA
1931-07-16,14.14,NA,NA,NA,NA,NA
1931-07-17,14.27,NA,NA,NA,NA,NA
1931-07-20,14.46,NA,NA,NA,NA,NA
1931-07-21,14.62,NA,NA,NA,NA,NA
1931-07-22,14.28,NA,NA,NA,NA,NA
1931-07-23,14.28,NA,NA,NA,NA,NA
1931-07-24,13.97,NA,NA,NA,NA,NA
1931-07-27,14.03,NA,NA,NA,NA,NA
1931-07-28,14.18,NA,NA,NA,NA,NA
1931-07-29,13.74,NA,NA,NA,NA,NA
1931-07-30,13.8,NA,NA,NA,NA,NA
1931-07-31,13.73,NA,NA,NA,NA,NA
1931-08-03,13.93,NA,NA,NA,NA,NA
1931-08-04,13.84,NA,NA,NA,NA,NA
1931-08-05,13.64,NA,NA,NA,NA,NA
1931-08-06,13.55,NA,NA,NA,NA,NA
1931-08-07,13.61,NA,NA,NA,NA,NA
1931-08-10,13.55,NA,NA,NA,NA,NA
1931-08-11,13.99,NA,NA,NA,NA,NA
1931-08-12,13.8,NA,NA,NA,NA,NA
1931-08-13,14.02,NA,NA,NA,NA,NA
1931-08-14,14.29,NA,NA,NA,NA,NA
1931-08-17,14.05,NA,NA,NA,NA,NA
1931-08-18,14.1,NA,NA,NA,NA,NA
1931-08-19,14.14,NA,NA,NA,NA,NA
1931-08-20,14.17,NA,NA,NA,NA,NA
1931-08-21,13.86,NA,NA,NA,NA,NA
1931-08-24,13.75,NA,NA,NA,NA,NA
1931-08-25,13.7,NA,NA,NA,NA,NA
1931-08-26,13.93,NA,NA,NA,NA,NA
1931-08-27,13.85,NA,NA,NA,NA,NA
1931-08-28,13.99,NA,NA,NA,NA,NA
1931-08-31,13.86,NA,NA,NA,NA,NA
1931-09-01,13.92,NA,NA,NA,NA,NA
1931-09-02,13.66,NA,NA,NA,NA,NA
1931-09-03,13.35,NA,NA,NA,NA,NA
1931-09-04,13.29,NA,NA,NA,NA,NA
1931-09-08,12.87,NA,NA,NA,NA,NA
1931-09-09,12.76,NA,NA,NA,NA,NA
1931-09-10,12.62,NA,NA,NA,NA,NA
1931-09-11,12.69,NA,NA,NA,NA,NA
1931-09-14,12.1,NA,NA,NA,NA,NA
1931-09-15,11.99,NA,NA,NA,NA,NA
1931-09-16,11.82,NA,NA,NA,NA,NA
1931-09-17,12.04,NA,NA,NA,NA,NA
1931-09-18,11.46,NA,NA,NA,NA,NA
1931-09-21,10.93,NA,NA,NA,NA,NA
1931-09-22,10.8,NA,NA,NA,NA,NA
1931-09-23,11.52,NA,NA,NA,NA,NA
1931-09-24,10.68,NA,NA,NA,NA,NA
1931-09-25,10.92,NA,NA,NA,NA,NA
1931-09-28,10.5,NA,NA,NA,NA,NA
1931-09-29,10.06,NA,NA,NA,NA,NA
1931-09-30,9.71,NA,NA,NA,NA,NA
1931-10-01,9.53,NA,NA,NA,NA,NA
1931-10-02,9.7,NA,NA,NA,NA,NA
1931-10-05,8.82,NA,NA,NA,NA,NA
1931-10-06,9.91,NA,NA,NA,NA,NA
1931-10-07,9.78,NA,NA,NA,NA,NA
1931-10-08,10.62,NA,NA,NA,NA,NA
1931-10-09,10.55,NA,NA,NA,NA,NA
1931-10-13,10.1,NA,NA,NA,NA,NA
1931-10-14,9.87,NA,NA,NA,NA,NA
1931-10-15,10.05,NA,NA,NA,NA,NA
1931-10-16,10.36,NA,NA,NA,NA,NA
1931-10-19,10.49,NA,NA,NA,NA,NA
1931-10-20,10.96,NA,NA,NA,NA,NA
1931-10-21,10.86,NA,NA,NA,NA,NA
1931-10-22,10.5,NA,NA,NA,NA,NA
1931-10-23,10.84,NA,NA,NA,NA,NA
1931-10-26,10.64,NA,NA,NA,NA,NA
1931-10-27,10.41,NA,NA,NA,NA,NA
1931-10-28,10.07,NA,NA,NA,NA,NA
1931-10-29,10.11,NA,NA,NA,NA,NA
1931-10-30,10.43,NA,NA,NA,NA,NA
1931-11-02,10.5,NA,NA,NA,NA,NA
1931-11-04,10.82,NA,NA,NA,NA,NA
1931-11-05,10.78,NA,NA,NA,NA,NA
1931-11-06,11.11,NA,NA,NA,NA,NA
1931-11-09,11.52,NA,NA,NA,NA,NA
1931-11-10,11.28,NA,NA,NA,NA,NA
1931-11-11,11.11,NA,NA,NA,NA,NA
1931-11-12,11.07,NA,NA,NA,NA,NA
1931-11-13,10.72,NA,NA,NA,NA,NA
1931-11-16,10.43,NA,NA,NA,NA,NA
1931-11-17,10.6,NA,NA,NA,NA,NA
1931-11-18,10.21,NA,NA,NA,NA,NA
1931-11-19,10.16,NA,NA,NA,NA,NA
1931-11-20,9.85,NA,NA,NA,NA,NA
1931-11-23,9.7,NA,NA,NA,NA,NA
1931-11-24,9.87,NA,NA,NA,NA,NA
1931-11-25,9.53,NA,NA,NA,NA,NA
1931-11-27,9.31,NA,NA,NA,NA,NA
1931-11-30,9.5,NA,NA,NA,NA,NA
1931-12-01,9.38,NA,NA,NA,NA,NA
1931-12-02,9.05,NA,NA,NA,NA,NA
1931-12-03,9.22,NA,NA,NA,NA,NA
1931-12-04,9.02,NA,NA,NA,NA,NA
1931-12-07,9.29,NA,NA,NA,NA,NA
1931-12-08,9.02,NA,NA,NA,NA,NA
1931-12-09,8.78,NA,NA,NA,NA,NA
1931-12-10,8.58,NA,NA,NA,NA,NA
1931-12-11,8.31,NA,NA,NA,NA,NA
1931-12-14,8.01,NA,NA,NA,NA,NA
1931-12-15,8.12,NA,NA,NA,NA,NA
1931-12-16,7.93,NA,NA,NA,NA,NA
1931-12-17,7.72,NA,NA,NA,NA,NA
1931-12-18,8.36,NA,NA,NA,NA,NA
1931-12-21,8.15,NA,NA,NA,NA,NA
1931-12-22,8.29,NA,NA,NA,NA,NA
1931-12-23,7.95,NA,NA,NA,NA,NA
1931-12-24,7.96,NA,NA,NA,NA,NA
1931-12-28,7.76,NA,NA,NA,NA,NA
1931-12-29,7.96,NA,NA,NA,NA,NA
1931-12-30,8.1,NA,NA,NA,NA,NA
1931-12-31,8.12,NA,NA,NA,NA,NA
1932-01-04,7.56,NA,NA,NA,NA,NA
1932-01-05,7.55,NA,NA,NA,NA,NA
1932-01-06,8.08,NA,NA,NA,NA,NA
1932-01-07,8.22,NA,NA,NA,NA,NA
1932-01-08,8.57,NA,NA,NA,NA,NA
1932-01-11,8.48,NA,NA,NA,NA,NA
1932-01-12,8.39,NA,NA,NA,NA,NA
1932-01-13,8.8,NA,NA,NA,NA,NA
1932-01-14,8.9,NA,NA,NA,NA,NA
1932-01-15,8.92,NA,NA,NA,NA,NA
1932-01-18,8.51,NA,NA,NA,NA,NA
1932-01-19,8.48,NA,NA,NA,NA,NA
1932-01-20,8.63,NA,NA,NA,NA,NA
1932-01-21,8.58,NA,NA,NA,NA,NA
1932-01-22,8.21,NA,NA,NA,NA,NA
1932-01-25,8.2,NA,NA,NA,NA,NA
1932-01-26,8.31,NA,NA,NA,NA,NA
1932-01-27,8.15,NA,NA,NA,NA,NA
1932-01-28,8.03,NA,NA,NA,NA,NA
1932-01-29,7.94,NA,NA,NA,NA,NA
1932-02-01,8.23,NA,NA,NA,NA,NA
1932-02-02,8.05,NA,NA,NA,NA,NA
1932-02-03,8.09,NA,NA,NA,NA,NA
1932-02-04,8.04,NA,NA,NA,NA,NA
1932-02-05,7.78,NA,NA,NA,NA,NA
1932-02-08,7.62,NA,NA,NA,NA,NA
1932-02-09,7.53,NA,NA,NA,NA,NA
1932-02-10,7.5,NA,NA,NA,NA,NA
1932-02-11,8.12,NA,NA,NA,NA,NA
1932-02-15,8.5,NA,NA,NA,NA,NA
1932-02-16,8.84,NA,NA,NA,NA,NA
1932-02-17,8.48,NA,NA,NA,NA,NA
1932-02-18,8.71,NA,NA,NA,NA,NA
1932-02-19,8.72,NA,NA,NA,NA,NA
1932-02-23,8.22,NA,NA,NA,NA,NA
1932-02-24,8.43,NA,NA,NA,NA,NA
1932-02-25,8.35,NA,NA,NA,NA,NA
1932-02-26,8.34,NA,NA,NA,NA,NA
1932-02-29,8.29,NA,NA,NA,NA,NA
1932-03-01,8.35,NA,NA,NA,NA,NA
1932-03-02,8.71,NA,NA,NA,NA,NA
1932-03-03,8.71,NA,NA,NA,NA,NA
1932-03-04,8.72,NA,NA,NA,NA,NA
1932-03-07,8.82,NA,NA,NA,NA,NA
1932-03-08,8.98,NA,NA,NA,NA,NA
1932-03-09,8.81,NA,NA,NA,NA,NA
1932-03-10,8.73,NA,NA,NA,NA,NA
1932-03-11,8.52,NA,NA,NA,NA,NA
1932-03-14,8.31,NA,NA,NA,NA,NA
1932-03-15,8.31,NA,NA,NA,NA,NA
1932-03-16,8.11,NA,NA,NA,NA,NA
1932-03-17,8.28,NA,NA,NA,NA,NA
1932-03-18,8.02,NA,NA,NA,NA,NA
1932-03-21,8.06,NA,NA,NA,NA,NA
1932-03-22,8.05,NA,NA,NA,NA,NA
1932-03-23,7.94,NA,NA,NA,NA,NA
1932-03-24,7.86,NA,NA,NA,NA,NA
1932-03-28,7.59,NA,NA,NA,NA,NA
1932-03-29,7.58,NA,NA,NA,NA,NA
1932-03-30,7.74,NA,NA,NA,NA,NA
1932-03-31,7.31,NA,NA,NA,NA,NA
1932-04-01,7.18,NA,NA,NA,NA,NA
1932-04-04,7.06,NA,NA,NA,NA,NA
1932-04-05,6.73,NA,NA,NA,NA,NA
1932-04-06,6.53,NA,NA,NA,NA,NA
1932-04-07,6.46,NA,NA,NA,NA,NA
1932-04-08,6.29,NA,NA,NA,NA,NA
1932-04-11,6.07,NA,NA,NA,NA,NA
1932-04-12,6.06,NA,NA,NA,NA,NA
1932-04-13,5.98,NA,NA,NA,NA,NA
1932-04-14,6.25,NA,NA,NA,NA,NA
