"date","stocks","bonds","gold","oil","usd"
2013-11-29,146.226837158203,76.5405120849609,120.699996948242,267.679992675781,18.1281909942627
2013-12-02,145.847122192383,76.2500305175781,117.580001831055,269.440002441406,18.1866703033447
2013-12-03,145.216949462891,76.3428039550781,117.959999084473,276.079986572266,18.1281909942627
2013-12-04,145.200805664062,76.1429138183594,119.959999084473,279.040008544922,18.1198387145996
2013-12-05,144.562622070312,75.9787902832031,118.300003051758,279.440002441406,18.0279445648193
2013-12-06,146.178344726562,76.1072692871094,118.550003051758,280.399993896484,18.0279445648193
2013-12-09,146.550003051758,76.2000122070312,119.720001220703,279.279998779297,18.0112342834473
2013-12-10,146.024856567383,76.3213500976562,121.819999694824,282.480010986328,17.9611110687256
2013-12-11,144.384872436523,76.2000122070312,120.860000610352,279.839996337891,17.9527587890625
2013-12-12,143.908248901367,76.0857849121094,118.290000915527,279.760009765625,18.0195903778076
2013-12-13,143.892028808594,76.1215133666992,119.379997253418,277.119995117188,18.0279445648193
2013-12-16,144.788818359375,76.1786193847656,119.690002441406,279.519989013672,17.9945297241211
2013-12-17,144.328308105469,76.3071212768555,118.650001525879,278.959991455078,17.9945297241211
2013-12-18,146.792358398438,76.2714080810547,117.610000610352,280.239990234375,18.0697154998779
2013-12-19,146.622695922852,76.1429138183594,114.819999694824,282.559997558594,18.1114864349365
2013-12-20,147.475570678711,76.2714080810547,115.940002441406,283.839996337891,18.0947761535645
2013-12-23,148.26350402832,76.2357559204102,115.569999694824,282.880004882812,18.0613613128662
2013-12-24,148.58837890625,76.1286239624023,116.099998474121,283.920013427734,18.078067779541
2013-12-26,149.343826293945,76.0857391357422,116.73999786377,285.200012207031,18.0697154998779
2013-12-27,149.335678100586,76.1143798828125,117.120002746582,286.720001220703,18.0362987518311
2013-12-30,149.311340332031,76.1858520507812,115.389999389648,284.239990234375,17.9527587890625
2013-12-31,150.018005371094,76.1143798828125,116.120002746582,282.559997558594,17.9778213500977
2014-01-02,148.58024597168,76.1644439697266,118,273.839996337891,18.0864219665527
2014-01-03,148.555938720703,76.1930160522461,119.290000915527,270,18.1616077423096
2014-01-06,148.125411987305,76.2931594848633,119.5,268.559997558594,18.1114864349365
2014-01-07,149.035171508789,76.3288955688477,118.819999694824,268.640014648438,18.1616077423096
2014-01-08,149.067672729492,76.1000518798828,118.120002746582,265.279998779297,18.1950244903564
2014-01-09,149.165084838867,76.2073669433594,118.459999084473,264.640014648438,18.1783199310303
2014-01-10,149.571212768555,76.5935134887695,120.26000213623,265.519989013672,18.1031322479248
2014-01-13,147.581192016602,76.6650695800781,121.019996643066,262.480010986328,18.0613613128662
2014-01-14,149.189468383789,76.5506439208984,119.889999389648,264.320007324219,18.0947761535645
2014-01-15,149.993606567383,76.4862289428711,119.660003662109,270.160003662109,18.1783199310303
2014-01-16,149.798675537109,76.6650695800781,119.790000915527,269.200012207031,18.1616077423096
2014-01-17,149.165084838867,76.700813293457,120.930000305176,269.519989013672,18.2284412384033
2014-01-21,149.603698730469,76.7365341186523,119.699996948242,271.920013427734,18.1950244903564
2014-01-22,149.701187133789,76.5720825195312,119.190002441406,276.480010986328,18.2200889587402
2014-01-23,148.474670410156,76.7723007202148,121.790000915527,277.760009765625,18.0362987518311
2014-01-24,145.306762695312,76.9368057250977,122.290000915527,276.640014648438,18.0613613128662
2014-01-27,144.591995239258,76.7723007202148,120.959999084473,273.839996337891,18.0613613128662
2014-01-28,145.453002929688,76.9010009765625,120.949996948242,277.519989013672,18.0697154998779
2014-01-29,144.055938720703,77.1299057006836,122.470001220703,277.839996337891,18.0697154998779
2014-01-30,145.582962036133,77.1442031860352,119.769996643066,279.600006103516,18.1866703033447
2014-01-31,144.730117797852,77.2872314453125,120.089996337891,278.399993896484,18.2367935180664
2014-02-03,141.472900390625,77.5494537353516,121.319999694824,276.160003662109,18.1783199310303
2014-02-04,142.463928222656,77.3631744384766,120.98999786377,277.920013427734,18.1950244903564
2014-02-05,142.285202026367,77.1697158813477,121.290000915527,277.679992675781,18.1699619293213
2014-02-06,144.161529541016,77.133903503418,121.23999786377,279.200012207031,18.1449012756348
2014-02-07,145.948501586914,77.2557220458984,122.169998168945,285.119995117188,18.0864219665527
2014-02-10,146.216598510742,77.3345489501953,122.919998168945,285.040008544922,18.0697154998779
2014-02-11,147.816741943359,77.1840591430664,124.360000610352,285.119995117188,18.0697154998779
2014-02-12,147.889877319336,77.0550918579102,124.430000305176,286.399993896484,18.0864219665527
2014-02-13,148.653366088867,77.219841003418,125.48999786377,286.959991455078,17.9861736297607
2014-02-14,149.473770141602,77.219841003418,127.150001525879,287.279998779297,17.9527587890625
2014-02-18,149.652481079102,77.2699813842773,127.400001525879,293.279998779297,17.9193420410156
2014-02-19,148.661483764648,77.2127227783203,126.269996643066,295.200012207031,17.9694690704346
2014-02-20,149.538711547852,77.1697158813477,127.599998474121,295.040008544922,17.9945297241211
2014-02-21,149.368179321289,77.2413558959961,127.580001831055,293.519989013672,17.9778213500977
2014-02-24,150.196670532227,77.1697158813477,128.990005493164,294.320007324219,17.9694690704346
2014-02-25,150.139846801758,77.3775100708008,129.210006713867,292.720001220703,17.9444026947021
2014-02-26,150.147918701172,77.5423202514648,128.110000610352,294,18.0112342834473
2014-02-27,150.935852050781,77.6210784912109,128.199996948242,293.519989013672,17.9778213500977
2014-02-28,151.317611694336,77.5781326293945,127.620002746582,293.920013427734,17.8608646392822
2014-03-03,150.253540039062,77.779167175293,130.289993286133,300.160003662109,17.927698135376
2014-03-04,152.365447998047,77.4919891357422,128.679992675781,296.480010986328,17.9444026947021
2014-03-05,152.503524780273,77.5350646972656,128.889999389648,289.920013427734,17.9360485076904
2014-03-06,152.852828979492,77.3628158569336,130.169998168945,292.559997558594,17.8358039855957
2014-03-07,152.917785644531,77.1474456787109,129.089996337891,294.239990234375,17.8525123596191
2014-03-10,152.836532592773,77.1474456787109,129.130004882812,290.399993896484,17.8608646392822
2014-03-11,152.081146240234,77.1402053833008,129.860000610352,286.480010986328,17.8608646392822
2014-03-12,152.12174987793,77.3125610351562,131.759994506836,282.799987792969,17.8107433319092
2014-03-13,150.416061401367,77.513542175293,132.210006713867,282.720001220703,17.8190937042236
2014-03-14,149.993606567383,77.4776382446289,133.100006103516,284.239990234375,17.7773265838623
2014-03-17,151.35009765625,77.4345550537109,131.639999389648,281.200012207031,17.7606163024902
2014-03-18,152.430435180664,77.5278625488281,130.619995117188,284.640014648438,17.768970489502
2014-03-19,151.618148803711,77.1832809448242,128.089996337891,285.679992675781,17.9026355743408
2014-03-20,152.503524780273,77.1259155273438,127.860000610352,284.640014648438,17.9611110687256
2014-03-21,151.912033081055,77.2335891723633,128.470001220703,286.720001220703,17.9360485076904
2014-03-24,151.283782958984,77.3483963012695,126.180000305176,286.559997558594,17.8859272003174
2014-03-25,152.001800537109,77.2694549560547,126.410003662109,286.160003662109,17.8942794799805
2014-03-26,150.908493041992,77.513542175293,125.410003662109,288.720001220703,17.8942794799805
2014-03-27,150.590393066406,77.5709075927734,124.589996337891,292,17.9444026947021
2014-03-28,151.332809448242,77.4560699462891,124.559997558594,292.959991455078,17.9444026947021
2014-03-31,152.572891235352,77.463264465332,123.610000610352,292.720001220703,17.927698135376
2014-04-01,153.584579467773,77.3445739746094,123.389999389648,286.640014648438,17.927698135376
2014-04-02,154.098571777344,77.2151031494141,124.319999694824,286.399993896484,17.9611110687256
2014-04-03,153.89453125,77.2726821899414,123.919998168945,289.119995117188,18.0112342834473
2014-04-04,152.075180053711,77.5172576904297,125.569999694824,291.440002441406,17.9945297241211
2014-04-07,150.394577026367,77.6322631835938,124.910003662109,290.239990234375,17.9527587890625
2014-04-08,151.014617919922,77.7258148193359,126.089996337891,295.200012207031,17.8358039855957
2014-04-09,152.63818359375,77.7329635620117,126.319999694824,297.760009765625,17.768970489502
2014-04-10,149.431869506836,77.9127807617188,127.01000213623,297.600006103516,17.7606163024902
2014-04-11,148.085723876953,77.9847259521484,126.930000305176,297.440002441406,17.768970489502
2014-04-14,149.252349853516,78.0134735107422,127.849998474121,299.040008544922,17.8190937042236
2014-04-15,150.280349731445,78.020622253418,125.48999786377,299.119995117188,17.8358039855957
2014-04-16,151.854904174805,78.0638046264648,125.540000915527,299.839996337891,17.8525123596191
2014-04-17,152.067077636719,77.8120803833008,124.75,301.279998779297,17.8525123596191
2014-04-21,152.597351074219,77.8049011230469,124.23999786377,301.119995117188,17.8692150115967
2014-04-22,153.29084777832,77.7905349731445,123.779998779297,296,17.8525123596191
2014-04-23,152.931823730469,77.8695907592773,123.76000213623,295.279998779297,17.8525123596191
2014-04-24,153.24186706543,77.9415588378906,124.559997558594,296.399993896484,17.8274478912354
2014-04-25,151.985504150391,77.955924987793,125.430000305176,292.799987792969,17.8274478912354
2014-04-28,152.466842651367,77.9055862426758,124.879997253418,293.679992675781,17.8107433319092
2014-04-29,153.176605224609,77.9415588378906,124.860000610352,293.760009765625,17.8274478912354
2014-04-30,153.63346862793,78.0997772216797,124.220001220703,290.559997558594,17.7773265838623
2014-05-01,153.649841308594,78.2135696411133,123.800003051758,289.279998779297,17.768970489502
2014-05-02,153.42951965332,78.3072967529297,125.059997558594,290.320007324219,17.768970489502
2014-05-05,153.723220825195,78.2784805297852,126.220001220703,289.119995117188,17.7606163024902
2014-05-06,152.385177612305,78.3361587524414,125.980003356934,289.519989013672,17.6770801544189
2014-05-07,153.282638549805,78.3361587524414,124.169998168945,292.799987792969,17.6854286193848
2014-05-08,153.119476318359,78.3865356445312,124.169998168945,291.920013427734,17.7271995544434
2014-05-09,153.347930908203,78.3145065307617,124.099998474121,291.200012207031,17.8358039855957
2014-05-12,154.840881347656,78.2496337890625,124.940002441406,292.720001220703,17.8525123596191
2014-05-13,154.979629516602,78.3793640136719,124.599998474121,296.320007324219,17.8942794799805
2014-05-14,154.245361328125,78.6026992797852,125.809997558594,297.440002441406,17.8859272003174
2014-05-15,152.891021728516,78.7683868408203,124.769996643066,296.320007324219,17.8692150115967
2014-05-16,153.42138671875,78.6819610595703,124.5,297.839996337891,17.8692150115967
2014-05-19,153.984283447266,78.6531524658203,124.580001831055,299.040008544922,17.8692150115967
2014-05-20,153.013458251953,78.6891403198242,124.690002441406,300.160003662109,17.877571105957
2014-05-21,154.302490234375,78.6603393554688,124.389999389648,303.839996337891,17.877571105957
2014-05-22,154.677764892578,78.6243057250977,124.669998168945,304.079986572266,17.9109897613525
2014-05-23,155.297866821289,78.70361328125,124.51000213623,305.440002441406,17.9444026947021
2014-05-27,156.252334594727,78.7756500244141,121.849998474121,305.119995117188,17.9360485076904
2014-05-28,156.138168334961,78.991828918457,121.199996948242,301.440002441406,17.9861736297607
2014-05-29,156.945846557617,78.9485626220703,120.940002441406,303.279998779297,17.9778213500977
2014-05-30,157.198745727539,79.020622253418,120.430000305176,301.440002441406,17.9360485076904
2014-06-02,157.378295898438,78.7801742553711,119.699996948242,300.239990234375,18.0028839111328
2014-06-03,157.296691894531,78.5708770751953,120.01000213623,301.119995117188,17.9861736297607
2014-06-04,157.614822387695,78.5419921875,119.76000213623,300.079986572266,18.0028839111328
2014-06-05,158.642807006836,78.6430587768555,120.660003662109,300.399993896484,17.927698135376
2014-06-06,159.401596069336,78.599723815918,120.610000610352,300.880004882812,17.9360485076904
2014-06-09,159.564743041992,78.5275726318359,120.650001525879,305.440002441406,18.0028839111328
2014-06-10,159.581100463867,78.4120712280273,121.389999389648,306.239990234375,18.0362987518311
2014-06-11,159.026306152344,78.4697875976562,121.410003662109,306,18.0362987518311
2014-06-12,157.900390625,78.6214294433594,122.639999389648,312.640014648438,17.9945297241211
2014-06-13,158.381729125977,78.599723815918,122.959999084473,312.959991455078,17.9945297241211
2014-06-16,158.512283325195,78.5564041137695,122.419998168945,313.359985351562,17.9444026947021
2014-06-17,158.952880859375,78.4120712280273,122.279998779297,311.920013427734,17.9945297241211
2014-06-18,160.119522094727,78.6214294433594,122.669998168945,312.079986572266,17.9360485076904
2014-06-19,160.29899597168,78.5059127807617,126.940002441406,313.040008544922,17.9026355743408
2014-06-20,160.624450683594,78.6430587768555,126.5,314.559997558594,17.9109897613525
2014-06-23,160.575302124023,78.5708770751953,126.849998474121,313.279998779297,17.877571105957
2014-06-24,159.608001708984,78.7080612182617,126.980003356934,312.720001220703,17.8942794799805
2014-06-25,160.329345703125,78.8163146972656,126.98999786377,314.320007324219,17.877571105957
2014-06-26,160.214599609375,78.9679260253906,126.730003356934,311.760009765625,17.8859272003174
2014-06-27,160.526123046875,78.9679260253906,126.660003662109,311.839996337891,17.8274478912354
2014-06-30,160.444091796875,78.9751358032227,128.039993286133,311.040008544922,17.7606163024902
2014-07-01,161.517990112305,78.8782577514648,127.699996948242,310.880004882812,17.768970489502
2014-07-02,161.681930541992,78.6034164428711,127.699996948242,307.200012207031,17.8023853302002
2014-07-03,162.477127075195,78.5528106689453,127.160003662109,306,17.8692150115967
2014-07-07,161.911529541016,78.5745239257812,127.019996643066,305.359985351562,17.877571105957
2014-07-08,160.870407104492,78.7335815429688,127.069999694824,305.440002441406,17.8692150115967
2014-07-09,161.591705322266,78.7986526489258,127.839996337891,301.519989013672,17.8274478912354
2014-07-10,160.952377319336,78.834831237793,128.539993286133,303.200012207031,17.8525123596191
2014-07-11,161.173675537109,78.9433441162109,128.779998779297,297.279998779297,17.8608646392822
2014-07-14,161.985275268555,78.8782577514648,125.720001220703,298.559997558594,17.8525123596191
2014-07-15,161.681930541992,78.776969909668,124.529998779297,295.040008544922,17.9109897613525
2014-07-16,162.280334472656,78.8420867919922,124.970001220703,298.480010986328,17.9527587890625
2014-07-17,160.435913085938,79.0735015869141,127.089996337891,302.640014648438,17.9444026947021
2014-07-18,162.075469970703,78.986701965332,126.129997253418,301.760009765625,17.9444026947021
2014-07-21,161.772109985352,79.0156402587891,126.339996337891,304.799987792969,17.9360485076904
2014-07-22,162.477127075195,79.1458358764648,125.73999786377,303.600006103516,17.9945297241211
2014-07-23,162.837860107422,79.1602783203125,125.620002746582,305.279998779297,18.0028839111328
2014-07-24,162.845993041992,78.9143905639648,124.349998474121,302.559997558594,18.0279445648193
2014-07-25,162.083633422852,79.0662841796875,125.790000915527,302.160003662109,18.0613613128662
2014-07-28,162.149200439453,79.0807113647461,125.580001831055,301.119995117188,18.0613613128662
2014-07-29,161.452438354492,79.1602783203125,125.199996948242,299.119995117188,18.0947761535645
2014-07-30,161.477035522461,78.8782577514648,124.830001831055,295.359985351562,18.136547088623
2014-07-31,158.288131713867,78.776969909668,123.389999389648,290.559997558594,18.1616077423096
2014-08-01,157.804473876953,79.0740356445312,124.379997253418,289.519989013672,18.136547088623
2014-08-04,158.943969726562,79.0595169067383,123.98999786377,291.839996337891,18.1281909942627
2014-08-05,157.402816772461,79.0595169067383,123.870002746582,289.279998779297,18.1699619293213
2014-08-06,157.451995849609,79.0667724609375,125.669998168945,287.600006103516,18.1449012756348
2014-08-07,156.599411010742,79.2189483642578,126.180000305176,289.279998779297,18.1699619293213
2014-08-08,158.411087036133,79.247917175293,126.190002441406,288.959991455078,18.1281909942627
2014-08-11,158.8701171875,79.2551879882812,125.959999084473,289.760009765625,18.136547088623
2014-08-12,158.648834228516,79.2189483642578,125.98999786377,287.920013427734,18.1532573699951
2014-08-13,159.722717285156,79.3783111572266,126.199996948242,288.160003662109,18.1699619293213
2014-08-14,160.476928710938,79.4217758178711,126.309997558594,280.880004882812,18.1616077423096
2014-08-15,160.444091796875,79.6174240112305,125.480003356934,283.519989013672,18.1281909942627
2014-08-18,161.788497924805,79.450798034668,124.959999084473,280.480010986328,18.1616077423096
2014-08-19,162.632873535156,79.3420944213867,124.680000305176,277.679992675781,18.2284412384033
2014-08-20,163.067352294922,79.2551879882812,124.220001220703,278.880004882812,18.3119812011719
2014-08-21,163.542861938477,79.3928680419922,122.879997253418,280.720001220703,18.2869148254395
