date,w_SPX,w_BOND,w_GOLD,w_OIL,w_USD,pnl,cum_pnl,K_market,regime_market,max_p_market,G_market,K_macro,regime_macro,max_p_macro,G_macro,turnover,macro_stress,gamma_eff
2005-02-18,0.02267094179742618,0.4332115327630352,0.2138209530469384,0.06890312369744875,0.2613934486951515,-0.0020103088956267973,0.01068381272122452,5,4,0.9999998758154467,5,5,0,0.9999999990279328,5,4.563541083500017e-06,0.1902108419790261,8.804216839580523
2005-02-21,0.022670049533921533,0.43321078751556724,0.2138203062063912,0.06890615122514109,0.26139270551897914,0.00019790141193770736,0.010881714133162228,5,4,0.9999998992289449,5,5,0,0.9999999996613875,5,3.027527692265816e-06,0.18897931781971872,8.779586356394374
2005-02-22,0.022669402136154853,0.4332102465546826,0.21381983806851074,0.06890834719500814,0.26139216604564364,0.002259727598073572,0.013141441731235801,5,4,0.9999999359114707,5,5,0,0.9999999997429114,5,2.195969867172659e-06,0.18791962711935495,8.7583925423871
2005-02-23,0.022668671105555937,0.4332096356645488,0.21381930917842842,0.06891082719173729,0.2613915568597297,0.002031943286413421,0.015173385017649222,5,4,0.9999969419516666,5,5,0,0.9999999933705388,5,2.4799967290600744e-06,0.1893083040249297,8.786166080498594
2005-02-24,0.022667950990326285,0.43320903378861464,0.21381878867957996,0.06891326989420984,0.26139095664726925,0.0013420560375698384,0.01651544105521906,5,4,0.9999998040527868,5,5,0,0.9999999908294939,5,2.442702472639155e-06,0.18820748673214427,8.764149734642885
2005-02-25,0.022667271543234512,0.43320846577888145,0.2138182979005358,0.06891557457150575,0.2613903902058424,0.003093041009701796,0.019608482064920857,5,4,0.9999999680826729,5,5,0,0.999999931038171,5,2.304677295924054e-06,0.18973715716747908,8.794743143349582
2005-02-28,0.022665370561180283,0.433206876939077,0.2138169147155303,0.068922031501692,0.2613888062825205,-0.004571518794774357,0.0150369632701465,5,4,0.9999999758008354,5,5,0,0.9999994971655443,5,6.456930186186927e-06,0.19429657666767575,8.885931533353515
2005-03-01,0.022664395951265483,0.4332060619383512,0.21381620916238384,0.06892533932032426,0.2613879936276752,-0.0008731610422868504,0.01416380222785965,5,4,0.9999998841520924,5,5,0,0.9999996474736659,5,3.307818632308779e-06,0.19250286848657017,8.850057369731402
2005-03-02,0.022663787464848626,0.4332055528673453,0.21381577043176275,0.06892740329941423,0.261387485936629,0.002298791912166421,0.01646259414002607,5,4,0.9999999175757427,5,5,0,0.9999997341462992,5,2.063979089982765e-06,0.19107078680319783,8.821415736063956
2005-03-03,0.022660227555997916,0.43320257627875935,0.21381317187342838,0.06893950517265768,0.26138451911915644,0.0007245338015989394,0.01718712794162501,5,4,0.9999999709967817,5,5,0,0.9999953891545543,5,1.2101873243530042e-05,0.19828856100235576,8.965771220047115
2005-03-04,0.022658872232266668,0.4332014430527406,0.21381217894436408,0.06894411596439029,0.2613833898062384,0.004292743212830679,0.02147987115445569,5,4,0.999999977267463,5,5,0,0.9999869550294,5,4.610791732488975e-06,0.20211082580232448,9.042216516046489
2005-03-07,0.022657608402436257,0.4332003853532812,0.2138112633830833,0.06894840757082683,0.26138233529037247,-0.000998149035626807,0.02048172211882888,5,4,0.9999998939823341,5,5,0,0.9999982606343972,5,4.291606436527748e-06,0.1947335244752845,8.894670489505689
2005-03-08,0.022655341661295937,0.43319848845534786,0.21380961477966412,0.06895611058240952,0.2613804445212825,0.0012557376564072994,0.02173745977523618,5,4,0.9999998542006537,5,5,0,0.9999944955092488,5,7.70301158274124e-06,0.1974310294272092,8.948620588544184
2005-03-09,0.02265417089856615,0.43319750894552844,0.21380875802735536,0.06896009363127491,0.2613794684972752,-0.005945922264555415,0.015791537510680766,5,4,0.9999989690239902,5,5,0,0.999975532632687,5,3.983048865318847e-06,0.20337984394088962,9.067596878817792
2005-03-10,0.022648382457611124,0.43319266618973556,0.21380450195614079,0.06897980499944484,0.26137464439706776,0.0005765727424818379,0.016368110253162604,5,4,0.9999997804721039,5,5,0,0.9996213120707773,5,1.971136816993589e-05,0.21924850061349077,9.384970012269815
2005-03-11,0.022647527955640036,0.43319195010397066,0.2138038857153141,0.06898270561179906,0.26137393061327613,-0.0007521605428213939,0.01561594971034121,5,4,0.9999998835903353,5,5,0,0.9999978332195791,5,2.900612354259438e-06,0.19330401742058398,8.86608034841168
2005-03-14,0.022646687506724387,0.4331912455074921,0.21380328029141407,0.06898555832632533,0.2613732283680441,0.00011328137700161007,0.01572923108734282,5,4,0.9999936953858263,5,5,0,0.9999994592381332,5,2.8527145262656484e-06,0.18847030593880842,8.769406118776168
