date,w_SPX,w_BOND,w_GOLD,w_OIL,w_USD,pnl,cum_pnl,K_market,regime_market,max_p_market,G_market,K_macro,regime_macro,max_p_macro,G_macro,turnover
2005-05-27,0.19702499141777985,0.4896100275475486,3.3818847459594586e-06,0.31335772665254713,3.872497378522034e-06,-0.0012151827962187376,-0.001403268997907665,5,1,0.999087166994993,5,5,0,0.9999998490262666,5,0.025454619557165475
2005-05-30,0.19702554367987107,0.4896105900464866,2.6274299749884486e-06,0.3133582843083232,2.954535344142239e-06,-0.0005175724377135142,-0.0019208414356211793,5,1,0.999604867104058,5,5,0,0.9999995797293939,5,1.672416805307946e-06
2005-05-31,0.19702595610040224,0.4896110118044334,2.057873836329264e-06,0.3133587130468079,2.2611745201129476e-06,0.0014554962763061099,-0.0004653451593150694,5,1,0.996105421169504,5,5,0,0.9999996800886105,5,1.262916962681404e-06
2005-06-01,0.19702626303680867,0.4896113319488105,1.6235072361839599e-06,0.3133590442774695,1.7372296751195854e-06,0.012954980636561262,0.012489635477246193,5,1,0.9946842301175066,5,5,0,0.9999977013715985,5,9.583114451546114e-07
2005-06-02,0.1970249139189606,0.48960850096662695,3.190172109751952e-06,0.3133585342679482,4.860674354598018e-06,0.006308252805182312,0.018797888282428503,5,1,0.9991073468745264,5,5,0,0.9999982539268919,5,4.690109553012931e-06
2005-06-03,0.19702306140380868,0.4111428939333487,9.391934891996255e-07,0.39183107123615,2.034233203478158e-06,0.00043106793460674403,0.019228956217035246,5,1,0.9999726430396525,5,5,0,0.9999935989322292,5,0.07847253696820185
2005-06-06,0.19702320411486746,0.3639069814980267,5.053859053945722e-07,0.4390681411316434,1.1678695571156592e-06,0.006698713057201593,0.02592766927423684,5,1,0.9919828721647893,5,5,0,0.9999999886656395,5,0.04723721260655215
2005-06-07,0.19702603445295175,0.33438057987287156,2.4010196070833472e-06,0.4685879983038912,2.986350678405728e-06,-0.0075204319063389155,0.018407237367897924,5,1,0.9924907053365164,5,5,0,0.9999960838085205,5,0.029526401625155105
2005-06-08,0.19702645487919238,0.3343809907119693,1.875196392723535e-06,0.46858841346722574,2.2657452198276562e-06,0.001505387612939013,0.019912624980836936,5,1,0.9800920902014532,5,5,0,0.9999979246709186,5,1.2464286729254543e-06
2005-06-09,0.19702677660694645,0.33438130741961536,1.4614853477919947e-06,0.46858873246049576,1.7220275947695882e-06,-0.00470864524162767,0.015203979739209266,5,1,0.9509575720774234,5,5,0,0.9999884656929345,5,9.574286700702071e-07
2005-06-10,0.1970275076446873,0.3343816808414575,1.0694273725015511e-06,0.38818268870920203,0.08040705337728078,0.0021813324680167974,0.017385312207226063,5,1,0.8799443223387089,5,5,0,0.9999997220343038,5,0.080406435809269
2005-06-13,0.19702758429192035,0.33438175661257563,7.635705177793768e-07,0.38818276512136374,0.08040713040362232,0.00036133000831374204,0.017746642215539805,5,1,0.9947466170828169,5,5,0,0.9999999846982686,5,3.0585685459527626e-07
2005-06-14,0.19702763920159858,0.33438181038521586,5.449794809818093e-07,0.3881828196806703,0.08040718575303436,0.01053038894263717,0.028277031158176973,5,1,0.9939388659238583,5,5,0,0.9999999945053949,5,2.185910369301775e-07
2005-06-15,0.19702767745052607,0.33438185007188787,3.8958736443308133e-07,0.38818285869587266,0.08040722419434902,0.005054915298868414,0.03333194645704539,5,1,0.9991992287383449,5,5,0,0.9999999212238788,5,1.5539211652817064e-07
