"date","dominant_regime","regime_prob","rolling_dd","daily_return","cum_return_window"
2007-11-15,1,1,-0.0249710655203451,-0.0102577937943951,0.00226469683000047
2007-11-16,1,1,-0.0249710655203451,0.00313609895326277,-0.0027437065402029
2007-11-17,1,1,-0.0249710655203451,0,-0.0027437065402029
2007-11-18,1,1,-0.0249710655203451,0,-0.0027437065402029
2011-09-22,4,1,-0.0249565619179351,-0.0111598489674256,-0.0111628258375434
2008-05-12,1,1,-0.0249202348724518,-0.000731438894975591,0.000621373977037075
2008-05-07,1,1,-0.0249202348724518,-0.00356566536369044,-0.0119273895637512
2008-05-08,1,1,-0.0249202348724518,0.00806477971729044,-0.00164568194062625
2008-05-09,1,1,-0.0249202348724518,0.00220825966687619,0.00158589630841373
2008-05-10,1,1,-0.0249202348724518,0,0.00158589630841373
2008-05-11,1,1,-0.0249202348724518,0,0.00158589630841373
2004-04-14,1,0.995226179264612,-0.024812828943661,-0.00370083086501818,-0.0185143802753554
2012-11-02,4,1,-0.0247742269190502,-0.0105863321416767,-0.0247742269190502
2012-11-03,4,1,-0.0247742269190502,0,-0.0247742269190502
2005-03-29,1,0.997663832841078,-0.0247153187244116,0.000378274483413573,-0.0206550519595164
2005-03-30,1,0.999999361001805,-0.0247153187244115,0.00296857912244109,-0.0117231167046767
2005-04-01,1,0.999999999999998,-0.0247153187244115,0.000901835575842532,-0.00759352814771903
2005-04-02,1,1,-0.0247153187244115,0,-0.00759352814771903
2005-04-03,1,1,-0.0247153187244115,0,-0.00759352814771903
2005-03-31,1,0.99999917782186,-0.0247153187244115,0.004260504886547,-0.00793700070719374
2005-04-04,1,1,-0.0247153187244115,-0.000506360568843299,-0.00775317213722375
2005-04-05,1,1,-0.0247153187244115,0.000452479379087955,-0.00506071807428901
2012-06-21,4,1,-0.0247115606096074,-0.0142000813342402,-0.0136410383678966
2012-06-22,4,1,-0.0247115606096074,0.00386894526784552,-0.0200450249001302
2012-06-23,4,1,-0.0247115606096074,0,-0.0200450249001302
2012-06-24,3,0.999999999999765,-0.0247115606096074,0,-0.0200450249001302
2012-06-25,3,0.999999999999791,-0.0247115606096074,0.00224504985724374,-0.0149393933572427
2012-06-26,4,1,-0.0247115606096074,-0.00193278696341422,-0.0171139670396738
2012-06-27,4,1,-0.0247115606096074,0.00294968245653431,-0.0150508298380554
2008-07-18,1,1,-0.0247011621771597,-0.00183735388882464,-0.009027065709656
2008-07-19,1,1,-0.0247011621771597,0,-0.009027065709656
2008-07-20,1,1,-0.0247011621771597,0,-0.009027065709656
2008-07-21,1,1,-0.0247011621771597,0.00688868299179376,-0.00198306208308709
2001-02-26,1,1,-0.0246872150372528,0.00849102790830554,-0.0157512238471442
2006-02-28,1,1,-0.0246705774864719,0.00260012307219407,0.00571959759486914
2006-02-27,1,1,-0.0246705774864718,-0.00278956738780282,-0.0144884475317286
2006-03-01,1,1,-0.0246705774864718,0.00322532164101509,0.00767074202098061
2000-02-27,1,0.99999555381815,-0.0246602774271947,0,-0.0267482891071195
2000-02-28,1,0.896268215270581,-0.0246602774271947,0.00116789325848583,-0.0134321132772501
2000-03-01,1,0.999995801491009,-0.0246602774271947,0.00324977439251463,-0.00571032634313403
2020-06-14,1,1,-0.0246452773789775,0,-0.012455909792396
2013-10-08,4,1,-0.0246355370527186,-0.00196070997662659,0.00246557983967294
2013-10-01,3,0.999999999999774,-0.0246355370527186,-0.00988497412584262,-0.0139419127754832
2013-10-02,4,1,-0.0246355370527186,0.00924449568326497,-0.00683657613459529
2013-10-03,4,1,-0.0246355370527186,-0.00116171774321886,0.0021197660166061
2013-10-04,4,1,-0.0246355370527186,-0.00122128637475202,-0.00107990025361627
2013-10-05,4,1,-0.0246355370527186,0,-0.00107990025361627
2013-10-06,4,1,-0.0246355370527186,0,-0.00107990025361627
2013-10-07,3,0.999999999999558,-0.0246355370527186,0.00117143406646761,0.00375862558260743
2013-05-20,3,0.999999999999616,-0.0246031095825394,0.00833092436848914,-0.015281469507008
2013-05-21,4,1,-0.0246031095825394,-0.00417852634995835,-0.0188318932843256
2013-05-17,4,1,-0.0246031095825394,-0.00609225484870503,-0.0195058121123395
2013-05-18,4,1,-0.0246031095825394,0,-0.0195058121123395
2013-05-19,4,1,-0.0246031095825394,0,-0.0195058121123395
2002-07-28,1,0.999999999810108,-0.0245765843849689,0,-0.0226095039229179
2013-05-31,4,1,-0.0245257913628094,-0.0113198180708841,-0.0245257913628094
2013-06-01,4,1,-0.0245257913628094,0,-0.0245257913628094
2007-08-12,1,1,-0.024491895654831,0,-0.0209658079048497
2009-02-25,4,1,-0.0244819215911121,-0.0108724453063239,0.0237732609520762
2001-11-21,1,0.999992083738487,-0.0244775184823634,-0.00372048717256614,-0.0085032397477837
2001-11-22,1,0.99999994681299,-0.0244775184823634,0.000272847684835989,-0.0121106263887446
2001-11-23,1,0.999999999942235,-0.0244775184823634,0.00143488145215629,-0.00824573362792816
2001-11-24,1,0.999999992846362,-0.0244775184823634,0,-0.00824573362792816
2001-11-25,1,0.999999985983363,-0.0244775184823634,0,-0.00824573362792816
2001-11-26,1,0.999999981344517,-0.0244775184823634,0.00236397716704314,-0.00980803975901381
2001-11-27,1,0.999999958959002,-0.0244775184823634,0.00318508415648829,-0.0105971870519501
2001-11-28,1,0.999999998913899,-0.0244775184823634,-0.00538846724071989,-0.0174194930249089
2001-11-29,1,0.999999999116054,-0.0244775184823634,0.00274583783348514,-0.0147674946739277
2001-11-30,1,0.999999999968137,-0.0244775184823634,0.00373126725159225,-0.0144692979027478
2001-12-01,1,0.999999999722385,-0.0244775184823634,0,-0.0144692979027478
2001-12-02,1,0.999999999811316,-0.0244775184823634,0,-0.0144692979027478
2001-12-03,1,0.999999999971283,-0.0244775184823634,0.00341306766687796,-0.0087829437527972
2011-02-03,4,1,-0.0244747177287027,0.00254717825883286,-0.0170332618327454
2011-02-04,4,1,-0.0244747177287027,-0.00549304767644601,-0.018827340976803
2011-02-05,4,1,-0.0244747177287027,0,-0.018827340976803
2011-02-06,3,0.999999999999917,-0.0244747177287027,0,-0.018827340976803
2012-05-24,4,1,-0.0244612042975775,0.000423482630912682,-0.0265490041225562
2012-05-25,4,1,-0.0244612042975775,0.00422185448272584,-0.0184120366157403
2012-05-26,4,1,-0.0244612042975775,0,-0.0184120366157403
2022-10-25,4,0.999999999999983,-0.02445338345873,0.00492493194820253,-0.0228512527655326
2007-06-12,1,1,-0.0244379408403391,-0.00865715509407016,-0.0162760618547973
2007-06-13,1,1,-0.0244379408403391,0.00822580477063297,-0.00840345550107935
2007-06-14,1,1,-0.0244379408403391,0.00445459700787773,0.00455139274808104
2007-06-15,1,1,-0.0244379408403391,0.00499375815680897,0.00539431292837537
2007-06-16,1,1,-0.0244379408403391,0,0.00539431292837537
2007-06-17,1,1,-0.0244379408403391,0,0.00539431292837537
2007-06-18,1,1,-0.0244379408403391,0.00260665103679422,0.00812515294311387
2007-06-19,1,1,-0.0244379408403391,0.00373090099060429,0.0149745203538778
2007-06-20,1,1,-0.0244379408403391,-0.00793448350076669,0.00593705647624297
2007-06-21,1,1,-0.0244379408403391,-0.0010987593994179,0.000511896544625691
2007-06-22,1,1,-0.0244379408403391,-0.000146255099169839,-0.00675052059918329
2007-06-23,1,1,-0.0244379408403391,0,-0.00675052059918329
2007-06-24,1,1,-0.0244379408403391,0,-0.00675052059918329
2022-09-29,4,0.99999999608751,-0.0244326517578569,-0.00451578702269012,-0.0131375098344647
2022-09-30,4,0.99999999998752,-0.0244326517578569,-0.00312531359656604,-0.0154488990592866
2022-10-01,4,0.999999999994908,-0.0244326517578569,0,-0.0154488990592866
2009-06-12,4,1,-0.024405342608584,-0.00320474752030536,-0.016983485077163
2009-06-13,4,1,-0.024405342608584,0,-0.016983485077163
2009-06-14,4,1,-0.024405342608584,0,-0.016983485077163
2009-06-15,4,1,-0.024405342608584,0.000311314065732348,-0.0173957067182233
2009-06-16,4,1,-0.024405342608584,0.0024225017682061,-0.0119413245057573
2009-06-17,4,1,-0.024405342608584,0.00381166230496255,0.000298735730709939
2009-06-10,4,1,-0.024405342608584,-0.00425082835268141,-0.0226410673937163
2009-06-11,4,1,-0.024405342608584,0.00406095148061028,-0.018605683752249
2001-02-27,1,1,-0.0243162839046755,-0.000268170139436462,-0.0138585799416037
2012-07-08,4,1,-0.0242909770944427,0,-0.00555212547014063
2001-09-19,1,0.999912303965859,-0.0242803998629779,-0.00387672661370256,-0.0172303581351804
2013-02-21,4,1,-0.0241997773233089,0.00206650184383078,-0.0183676958192431
2013-02-22,4,1,-0.0241997773233089,0.00258689546043734,-0.0164726299828878
2013-02-23,4,1,-0.0241997773233089,0,-0.0164726299828878
2013-02-24,3,0.99999999999972,-0.0241997773233089,0,-0.0164726299828878
2013-02-20,4,1,-0.0241997773233089,-0.0115286046110875,-0.0231246750510575
2013-02-26,4,1,-0.0241997773233089,0.00547285846314445,-0.00921751336875951
2013-02-25,3,0.99999999999972,-0.0241997773233089,0.00251651664663946,-0.014425464644202
2004-04-22,2,0.936411863298751,-0.0241579445745238,0.00627234704008291,-0.0229043641579479
2004-04-27,1,0.657460116430048,-0.0241579445745238,0.00256202772237645,-0.0152459446086344
2004-04-23,2,0.807003883647091,-0.0241579445745238,-0.00171229696607673,-0.0157677916259259
2004-04-26,1,0.999330112095124,-0.0241579445745238,0.00073045973725285,-0.0141875990943333
2000-04-26,2,0.999999997802696,-0.0240965735551281,-0.00818530600105244,-0.0100342328353193
2000-04-25,2,0.999999999901916,-0.0240965735551281,0.00384389498486899,-0.00655009009276216
2000-04-27,2,0.999999999994904,-0.0240965735551281,0.00286684692954698,-0.00781719660319179
2000-04-28,2,0.999999036208831,-0.0240965735551281,-0.00305204658274484,-0.0140151320235105
2000-04-29,2,0.999999942164207,-0.0240965735551281,0,-0.0140151320235105
2012-11-04,3,0.99999999999975,-0.0240847086869179,0,-0.0247742269190502
2012-11-05,3,0.999999999999728,-0.0240847086869179,0.00411392456029135,-0.0181455936469964
2008-03-19,1,1,-0.0239893102024173,-0.023036238208459,-0.00433092537455441
2010-12-14,4,1,-0.0239815090812798,-0.00667353880926439,-0.00728323390802164
2013-09-18,4,1,-0.0239507767413108,0.0210289012372565,-0.00484100253141066
2013-09-12,4,1,-0.0239181407059775,-0.0101180598944202,-0.00808701403572632
2013-09-13,4,1,-0.0239181407059775,0.00197837989547035,-0.0152538826185699
2013-09-14,4,1,-0.0239181407059775,0,-0.0152538826185699
2013-09-15,3,0.999999999999632,-0.0239181407059775,0,-0.0152538826185699
2021-02-26,4,1,-0.0238913202992553,-0.000262713793416301,-0.0214618294748483
2021-02-27,4,1,-0.0238913202992553,0,-0.0214618294748483
2021-02-28,4,1,-0.0238913202992553,0,-0.0214618294748483
2012-03-06,4,1,-0.0238148922394427,-0.00784552193092627,-0.00371535159889252
2012-03-07,4,1,-0.0238148922394427,0.00399959066421601,-0.00224515480531086
2012-03-08,4,1,-0.0238148922394427,0.0026195321426688,-0.000376458582868585
2012-03-09,4,1,-0.0238148922394427,0.00316774048381744,0.00411074296499034
2012-03-10,4,1,-0.0238148922394427,0,0.00411074296499034
2012-03-11,3,0.999999999999786,-0.0238148922394427,0,0.00411074296499034
2012-03-12,3,0.999999999999795,-0.0238148922394427,-0.00293780761466818,0.000392673002533578
2012-03-13,4,1,-0.0238148922394427,-0.00473369300979026,-0.0126878032107807
2006-01-02,1,1,-0.0237956446270938,-3.56445816486797e-05,-0.00432774511194032
2018-12-18,3,0.999999999999999,-0.0237952938051861,-0.00232047733882965,-0.00837178741218473
2012-05-09,4,1,-0.0237632797181853,-0.00308052106661474,-0.0145182895418551
2012-05-10,4,1,-0.0237632797181852,0.000890277202424421,-0.0140491863423398
2008-06-16,1,1,-0.0237391927706153,0.00353561787984215,-0.0210136667713764
2008-06-17,1,1,-0.0237391927706153,-0.00134014089681931,-0.0108351755687353
2008-06-18,1,1,-0.0237391927706153,0.0064864794009917,-0.00478197685468122
2008-06-25,1,1,-0.0237391927706153,-0.00367576413999138,0.00588707824685266
2008-06-19,1,1,-0.0237391927706153,-0.00434935799841427,0.00452865832811128
2008-06-20,1,1,-0.0237391927706153,0.00205526130861647,0.00118618673619732
2008-06-21,1,1,-0.0237391927706153,0,0.00118618673619732
2008-06-22,1,1,-0.0237391927706153,0,0.00118618673619732
2008-06-23,1,1,-0.0237391927706153,-0.00481460638554527,-0.00498218172949531
2008-06-24,1,1,-0.0237391927706153,0.00346209216681099,0.00552635160513265
2008-06-26,1,1,-0.0237391927706153,0.0120445321030548,0.00861982659981366
2008-06-27,1,1,-0.0237391927706153,0.00463856205241071,-0.00285228918555791
2008-06-28,1,1,-0.0237391927706153,0,-0.00285228918555791
2006-06-09,1,1,-0.0236991997093886,0.000887208991705291,-0.0129369145109024
2006-06-10,1,1,-0.0236991997093886,0,-0.0129369145109024
2006-06-11,1,1,-0.0236991997093886,0,-0.0129369145109024
2006-06-08,1,1,-0.0236991997093886,-0.00693078035459703,-0.0255838029250602
2006-03-08,1,1,-0.0236880940119935,-0.0078782037820402,0.0073545691968018
2006-03-09,1,1,-0.0236880940119935,0.00150826798740764,0.000608152023545688
2011-01-20,4,1,-0.0236767449513,-0.0112904492206352,-0.017318055373196
2011-01-21,4,1,-0.0236767449513,0.000120361699809643,-0.0235563832514904
2011-01-22,4,1,-0.0236767449513,0,-0.0235563832514904
2021-02-25,4,1,-0.023628606505839,-0.0116317308199,-0.0190968016424884
2005-04-07,1,1,-0.0236219454508688,-0.00299995103705101,-0.00670611147590135
2005-04-06,1,1,-0.0236219454508688,0.0020897620283843,-0.00577791279606146
2005-04-08,1,1,-0.0236219454508688,-0.00254979827214066,-0.0102342888317104
2005-04-09,1,1,-0.0236219454508688,0,-0.0102342888317104
2021-03-01,4,1,-0.0236126620658792,0.00144712437842654,-0.0224441959208287
2021-03-02,4,1,-0.0236126620658792,0.00302376064623092,-0.0183316064229779
2001-11-16,1,0.8034214534898,-0.0235770680297649,-0.001908004559336,-0.0137092035548368
2001-11-17,2,0.739447723163118,-0.0235770680297649,0,-0.0137092035548368
2001-11-18,1,0.999908153593528,-0.0235770680297649,0,-0.0137092035548368
2001-11-19,1,0.992774688116269,-0.0235770680297649,0.00313594101036497,-0.00621121092204537
2001-11-20,1,0.945789797946186,-0.0235770680297649,-0.000315904290397344,-0.0033129991543165
2002-07-30,2,0.999999999999344,-0.0235590401948834,0.00244714729265584,-0.00740538388941534
2002-07-31,2,1,-0.0235590401948834,0.0033557946310078,-0.00107936428510913
2002-07-29,1,0.999999999892889,-0.0235590401948833,0.00731180656592056,-0.0116488537431547
2008-02-18,1,1,-0.0233812364202237,0.00164235480416959,-0.00385327249529039
2008-02-20,1,1,-0.0233812364202237,0.0083797404157595,0.016153071253656
2008-02-05,1,1,-0.0233812364202237,-0.0146793881163737,-0.0130969426893025
2008-02-06,1,1,-0.0233812364202237,0.000507028344723798,-0.00380244528639965
2008-02-07,1,1,-0.0233812364202237,0.00405213464445077,0.00642218208486068
2008-02-08,1,1,-0.0233812364202237,0.00973423883224668,0.0144108286642644
2008-02-09,1,1,-0.0233812364202237,0,0.0144108286642644
2008-02-10,1,1,-0.0233812364202237,0,0.0144108286642644
2008-02-11,1,1,-0.0233812364202237,0.00664778185065853,0.0267256574579162
2008-02-12,1,1,-0.0233812364202237,-0.00668618586108979,0.0127457010470336
2008-02-13,1,1,-0.0233812364202237,0.00304426926592922,0.0138574024066462
2008-02-14,1,1,-0.0233812364202237,-0.00160676633032274,0.00455965607201019
2008-02-15,1,1,-0.0233812364202237,-0.000666165218262633,0.00407584542823396
2008-02-16,1,1,-0.0233812364202237,0,0.00407584542823396
2008-02-17,1,1,-0.0233812364202237,0,0.00407584542823396
2008-02-19,1,1,-0.0233812364202237,0.0108989761836876,0.00753047349348191
2021-03-03,4,1,-0.0233739760243962,-0.00702432048573414,-0.0261660975269559
2010-11-15,3,0.999999999999474,-0.0233316987360652,-0.00677309702815837,0.00117104604837554
2012-05-27,3,0.999999999999802,-0.023310892667037,0,-0.0184120366157403
2009-03-19,1,1,-0.0233009945693949,-0.00167803574351532,0.010197907220596
2009-03-20,1,1,-0.0233009945693949,-0.00205063029213901,0.00832635687931342
2009-03-21,1,1,-0.0233009945693949,0,0.00832635687931342
2009-03-22,1,1,-0.0233009945693949,0,0.00832635687931342
2009-03-23,1,1,-0.0233009945693949,-0.00691486246133485,0.00310562721011792
2009-03-17,1,1,-0.0233009945693949,-0.00410802101925444,-0.0263561831490174
2009-03-18,1,1,-0.0233009945693949,0.0248993173772924,0.00941557953459891
2009-03-24,1,1,-0.0233009945693949,-0.00446817067007808,0.00394369244061987
2009-03-25,1,1,-0.0233009945693949,-0.000721396616933589,0.00851026964604655
2011-05-23,3,0.999999999999961,-0.0232888708022888,0.000584984389493373,-0.0128459996665511
2007-03-21,1,1,-0.0232386892493486,0.00824322897478055,-0.0116256892540101
2021-03-08,4,1,-0.0232204167034929,-0.00294744067249696,-0.0257083194928906
2002-08-01,2,0.999985013570469,-0.0231447254185082,-0.00323792269687951,-0.00806629032628501
2002-08-02,2,0.999723918664175,-0.0231447254185082,0.00111919448420968,-0.00653278106570017
2002-08-03,2,0.999553528696582,-0.0231447254185082,0,-0.00653278106570017
2009-03-26,1,1,-0.0230993728505566,0.000160986176011878,-0.00868073130119078
2009-03-27,1,1,-0.0230993728505566,-0.00317085893454534,-0.0116499685168978
2009-03-28,1,1,-0.0230993728505566,0,-0.0116499685168978
2013-05-29,4,1,-0.0230674788651503,0.00082903431213181,-0.0258005591052127
2011-02-07,3,0.999999999999957,-0.0230317081209473,-0.00102982183655973,-0.0205797386533354
2011-02-08,4,1,-0.0230317081209473,0.0003978815210507,-0.0186108930897026
2012-07-09,3,0.99999999999975,-0.022953978157183,0.00459169129992362,-0.000198704252088693
2000-12-21,3,0.999999806098569,-0.0229071743455352,0.00311492100698761,-0.0117905595580207
2000-12-25,3,0.999998760397424,-0.0229071743455352,-7.40298388080598e-05,-0.00168575396330089
2000-12-26,3,0.999885352077147,-0.0229071743455352,0.00319759474031648,-0.00792270789387165
2000-12-27,3,0.986820654197374,-0.0229071743455352,0.00173369913448091,-0.0077916360264976
2001-01-01,3,0.991180915094242,-0.0229071743455352,3.77768614294574e-05,-0.0119759857285265
2000-12-20,3,0.999953368987993,-0.0229071743455352,-0.0103088701645095,-0.0166891978869629
2000-12-22,3,0.999999229909671,-0.0229071743455352,0.00676812674413844,-0.000548609821578037
2000-12-23,3,0.999999651149069,-0.0229071743455352,0,-0.000548609821578037
2000-12-24,3,0.999999989321844,-0.0229071743455352,0,-0.000548609821578037
2000-12-28,3,0.999301432964548,-0.0229071743455352,-0.00213035270742799,-0.0048285897512186
2000-12-29,3,0.931621852620913,-0.0229071743455352,-0.00181119147885159,-0.00974628522150206
2000-12-31,1,0.607838920093541,-0.0229071743455352,0,-0.00974628522150206
2001-10-08,2,0.998381881024355,-0.0228997507433461,-0.00216017843316828,-0.00722474860113242
2000-07-28,1,0.886849890445945,-0.0228971836031634,-0.00450114922545424,-0.0167879196156534
2000-07-30,1,0.984757392524859,-0.0228971836031634,0,-0.0167879196156534
2000-08-01,1,0.999999970302307,-0.0228971836031634,0.00306413971937932,-0.00970298379299058
2000-08-03,1,0.999999999463278,-0.0228971836031634,0.00222798167493597,-0.013243159888644
2000-08-04,1,0.999999993967033,-0.0228971836031634,0.00430344432644502,-0.0108539757917785
2000-08-05,1,0.999999995433642,-0.0228971836031634,0,-0.0108539757917785
2000-07-31,1,0.99999979341561,-0.0228971836031634,0.00036669649371612,-0.0131137570138578
2000-08-02,1,0.9999999995953,-0.0228971836031634,0.00208094559690851,-0.0103537115305074
2006-03-23,1,1,-0.0228668792419013,0.00484585752939194,-0.0109087391162833
2006-03-24,1,1,-0.0228668792419013,0.0121945199612495,0.00377766180163173
2006-03-25,1,1,-0.0228668792419013,0,0.00377766180163173
2008-07-17,1,1,-0.022863808288335,-0.00735396427333215,-0.00255114976842065
2000-08-06,1,0.999999990919026,-0.0228592064928986,0,-0.0108539757917785
2013-11-11,3,0.9999999999996,-0.0228580698404162,-0.000170311329677136,-0.0107305801986734
2001-06-12,2,1,-0.0228368636644873,0.00510100496373724,-0.0161551321788192
2011-11-21,3,0.999999999999908,-0.0228109966789144,-0.00779050352864534,0.00716164151312712
2011-11-22,4,1,-0.0228109966789144,0.00515034179844985,0.00666630266112457
2011-11-23,4,1,-0.0228109966789144,-0.00190327954620442,0.00146458341018641
2011-11-24,4,1,-0.0228109966789144,0.000379479855033571,-0.00488094465710337
2011-11-25,4,1,-0.0228109966789144,-0.00310046474767499,-0.00714991546600216
2011-11-26,4,1,-0.0228109966789144,0,-0.00714991546600216
2011-11-27,3,0.999999999999875,-0.0228109966789144,0,-0.00714991546600216
2011-11-28,3,0.999999999999853,-0.0228109966789144,0.00858747487207299,-0.00997479589177716
2011-11-29,4,1,-0.0228109966789144,0.00169811929977993,-0.00661169805045994
2011-11-30,4,1,-0.0228109966789144,0.00599119198389101,0.00161064875567267
2011-12-01,4,1,-0.0228109966789144,-0.00232305872267141,0.000146415998214607
2011-12-02,4,1,-0.0228109966789144,0.00296318354483336,-0.00384152358816354
2011-12-03,4,1,-0.0228109966789144,0,-0.00384152358816354
2011-12-04,3,0.99999999999978,-0.0228109966789144,0,-0.00384152358816354
2011-12-05,3,0.9999999999998,-0.0228109966789144,-0.0035810292554284,-0.00538475779572414
2011-12-06,3,0.999999999999841,-0.0228109966789144,0.00095591468055665,-0.00707311555210332
2013-09-19,4,1,-0.0227964316290354,-0.00436994973739675,-0.00729182524145112
2013-09-20,4,1,-0.0227964316290354,-0.0100285700366978,-0.0141670891922188
2013-09-21,4,1,-0.0227964316290354,0,-0.0141670891922188
2013-09-22,3,0.999999999999638,-0.0227964316290354,0,-0.0141670891922188
2013-09-23,3,0.999999999999641,-0.0227964316290354,-0.00184186129757135,-0.0158412199039574
2023-02-16,4,1,-0.0227733790590626,-0.00164537361198377,-0.0172454795239224
2023-02-17,4,1,-0.0227733790590626,0.00428043550419942,-0.0123488015386698
2023-02-18,4,1,-0.0227733790590626,0,-0.0123488015386698
2023-02-19,4,1,-0.0227733790590626,0,-0.0123488015386698
2023-02-20,4,1,-0.0227733790590626,-0.00246316323879656,-0.012162789948466
2023-10-02,4,1,-0.0227664398912161,-0.00409565874380424,-0.0207848175897591
2005-12-19,1,1,-0.0227415321667957,-0.00255924364948492,0.000528759991362119
2009-06-05,4,1,-0.0227334509436941,-0.0144869223200241,-0.0227334509436941
2009-06-06,4,1,-0.0227334509436941,0,-0.0227334509436941
2006-06-05,1,1,-0.0226949591844105,-0.00594150567844347,-0.0115423400762007
2006-06-04,1,1,-0.0226949591844105,0,-0.0236431149327712
2007-01-04,1,1,-0.0226947188436037,-0.00938419707808773,-0.0225746878192931
2013-11-08,4,1,-0.0226877585107391,-0.00667814569712932,-0.0124033864242113
2013-11-09,4,1,-0.0226877585107391,0,-0.0124033864242113
2013-11-10,4,1,-0.0226877585107391,0,-0.0124033864242113
2012-03-21,4,1,-0.0226260973537444,0.00386173221132709,-0.0131162298213985
2012-03-20,3,0.999999999999873,-0.0226260973537444,-0.00598189643155157,-0.0354159895325454
2022-09-23,4,0.999993587722455,-0.0226190521569916,-0.0011666538268261,-0.0188107259285005
2022-09-24,4,0.999998908131,-0.0226190521569916,0,-0.0188107259285005
2022-09-25,4,0.999999279221001,-0.0226190521569916,0,-0.0188107259285005
2007-08-20,1,1,-0.0226163934845566,-0.000782212113405662,-0.0151575874737129
2007-08-16,1,1,-0.0226163934845566,-0.00868271486836784,-0.0181948072968212
2007-08-17,1,1,-0.0226163934845566,0.00780401343216596,-0.0107956448891336
2007-08-18,1,1,-0.0226163934845566,0,-0.0107956448891336
2007-08-19,1,1,-0.0226163934845566,0,-0.0107956448891336
2007-08-21,1,1,-0.0226163934845566,-0.00268078928323636,-0.0169456610443986
2007-08-22,1,1,-0.0226163934845566,0.00350522481480931,-0.0141858348711025
2022-10-26,4,1,-0.0226061317093907,0.000672852171093993,-0.0152362761800698
2008-04-30,1,1,-0.0226023606323905,-0.00187445545796768,-0.018117222018977
2022-05-03,5,0.999999993738319,-0.0225954565078415,0.000127539177349372,-0.0187088568221717
2022-05-02,3,0.999999999999983,-0.0225954565078415,-0.00746919568877004,-0.0148793301854171
2022-10-02,4,0.999999999946664,-0.0225481801056777,0,-0.0154488990592866
2013-02-27,4,1,-0.0225192294866499,-0.00257703121537774,-0.0141340361246347
2013-02-28,4,1,-0.0225192294866499,-0.00417815287671586,-0.0165614118030038
2013-03-01,4,1,-0.0225192294866499,-9.31273842814057e-05,-0.0167247685489729
2013-03-02,4,1,-0.0225192294866499,0,-0.0167247685489729
2023-10-09,4,1,-0.0224510803852353,0.00934022473967263,-0.0159625484046858
2001-02-16,1,1,-0.0224397187663317,-0.00128346533235608,-0.0127015216026571
2001-02-17,1,1,-0.0224397187663317,0,-0.0127015216026571
2001-02-18,1,1,-0.0224397187663317,0,-0.0127015216026571
2001-02-19,1,1,-0.0224397187663317,0.000434100452157568,-0.0128131893896364
2008-04-16,1,1,-0.0223652067916783,0.00833347096370255,0.00875888337831346
2009-04-22,1,1,-0.0223428796695184,0.000837625978621839,-0.0253119697953066
2000-04-30,2,0.999998779290127,-0.0223253332513482,0,-0.0140151320235105
2022-03-14,3,0.9999999999994,-0.0223121364120685,-0.00852024226284245,0.00521473827602306
2006-07-18,1,1,-0.0222795109427393,-0.01039462637764,0.0295382404256733
2006-07-19,1,1,-0.0222795109427393,0.00739581017534949,0.0369664993227035
2006-07-20,1,1,-0.0222795109427393,-0.00470729874117719,0.0153931998850888
2023-10-10,4,1,-0.0222720048080979,-0.00156010298220998,-0.0146555198671023
2022-03-29,1,0.999999998199386,-0.0222519462036011,0.00100104254235105,-0.0316179783935708
2006-09-08,1,1,-0.0222169663348406,-0.00421919293053018,-0.013322283070045
2006-09-09,1,1,-0.0222169663348406,0,-0.013322283070045
2006-09-10,1,1,-0.0222169663348406,0,-0.013322283070045
2011-01-24,3,0.999999999999907,-0.0222047652697439,-0.00354909176580133,-0.0251796839472653
2011-01-25,3,0.999999999999897,-0.0222047652697439,0.00044513102741758,-0.0146859059651461
2011-01-26,4,1,-0.0222047652697439,0.000237775504747176,-0.0124480182562224
2025-04-04,4,1,-0.0221057959618576,-0.011746695816481,-0.00143069956493413
2025-04-05,4,1,-0.0221057959618576,0,-0.00143069956493413
2025-04-06,4,1,-0.0221057959618576,0,-0.00143069956493413
2005-10-19,1,0.999999999858263,-0.0219663958692493,-0.00311794719540628,-0.0182999502021435
2025-04-23,4,1,-0.021931182788829,-0.00588596928902098,-0.0098804280351995
2014-09-18,4,1,-0.0219074996231659,0.000476040165475296,-0.0184017273052552
2014-09-19,4,1,-0.0219074996231659,-0.000808621530457821,-0.0198705471408774
2014-09-20,4,1,-0.0219074996231659,0,-0.0198705471408774
2014-09-21,4,1,-0.0219074996231659,0,-0.0198705471408774
2014-09-12,4,1,-0.0219074996231659,-0.00631548807081802,-0.0143301670110483
2014-09-13,4,1,-0.0219074996231659,0,-0.0143301670110483
2014-09-14,3,0.999999999999349,-0.0219074996231659,0,-0.0143301670110483
2014-09-15,3,0.999999999999411,-0.0219074996231659,0.00229772833377681,-0.0140611354915903
2014-09-16,3,0.999999999999533,-0.0219074996231659,0.00273194850706606,-0.0125752426591569
2014-09-17,4,1,-0.0219074996231659,-0.00298802673333106,-0.0167503459771627
2020-08-25,3,0.999999999999976,-0.0218892936824457,-0.000819378532611175,-0.0171988554021152
2020-08-19,2,1,-0.0218892936824457,-0.00926862813356306,-0.0115685221087656
2020-08-20,2,1,-0.0218892936824457,0.00486529723614938,-0.0070025207672413
2020-08-21,2,1,-0.0218892936824457,0.001110154089892,-0.00589220848101925
