"date","bonds"
1984-11-15,61.49
1984-11-16,61.68
1984-11-19,61.96
1984-11-20,62.21
1984-11-21,62.78
1984-11-22,62.96
1984-11-23,63.45
1984-11-26,63.29
1984-11-27,63.29
1984-11-28,62.97
1984-11-29,62.85
1984-11-30,62.39
1984-12-03,62.47
1984-12-04,62.65
1984-12-05,62.65
1984-12-06,62.36
1984-12-07,62.11
1984-12-10,62.24
1984-12-11,62.6
1984-12-12,62.73
1984-12-13,62.19
1984-12-14,62.73
1984-12-17,63.02
1984-12-18,63.76
1984-12-19,63.6
1984-12-20,63.5
1984-12-21,63.66
1984-12-24,63.82
1984-12-25,63.84
1984-12-26,63.31
1984-12-27,63.33
1984-12-28,63.36
1984-12-31,63.05
1985-01-01,63.07
1985-01-02,62.57
1985-01-03,62.87
1985-01-04,62.76
1985-01-07,63.42
1985-01-08,63.59
1985-01-09,63.56
1985-01-10,63.54
1985-01-11,63.21
1985-01-14,63.15
1985-01-15,63.6
1985-01-16,63.54
1985-01-17,63.67
1985-01-18,64.04
1985-01-21,64.06
1985-01-22,64.59
1985-01-23,64.82
1985-01-24,65.38
1985-01-25,65.23
1985-01-28,65.25
1985-01-29,65.27
1985-01-30,65.4
1985-01-31,65.09
1985-02-01,64.69
1985-02-04,64.52
1985-02-05,64.69
1985-02-06,64.36
1985-02-07,64.23
1985-02-08,64.4
1985-02-11,64.38
1985-02-12,64.4
1985-02-13,64.46
1985-02-14,64.72
1985-02-15,64.5
1985-02-18,64.52
1985-02-19,64.6
1985-02-20,64.11
1985-02-21,63.65
1985-02-22,63.33
1985-02-25,63.25
1985-02-26,63.46
1985-02-27,62.94
1985-02-28,62.85
1985-03-01,63.11
1985-03-04,62.87
1985-03-05,63.15
1985-03-06,62.99
1985-03-07,62.91
1985-03-08,63.78
1985-03-11,63.78
1985-03-12,63.6
1985-03-13,63.19
1985-03-14,63.13
1985-03-15,63.13
1985-03-18,62.87
1985-03-19,62.96
1985-03-20,63.27
1985-03-21,63.62
1985-03-22,63.46
1985-03-25,63.6
1985-03-26,63.94
1985-03-27,63.68
1985-03-28,64.04
1985-03-29,64.45
1985-04-01,64.47
1985-04-02,64.33
1985-04-03,64.22
1985-04-04,64.2
1985-04-05,64.26
1985-04-08,64.2
1985-04-09,64.63
1985-04-10,64.96
1985-04-11,65.56
1985-04-12,65.58
1985-04-15,65.83
1985-04-16,66.29
1985-04-17,66.17
1985-04-18,66.8
1985-04-19,66.86
1985-04-22,66.9
1985-04-23,66.43
1985-04-24,66.45
1985-04-25,66.05
1985-04-26,66.17
1985-04-29,65.72
1985-04-30,65.95
1985-05-01,66.54
1985-05-02,66.48
1985-05-03,66.86
1985-05-06,66.96
1985-05-07,67.05
1985-05-08,66.62
1985-05-09,66.96
1985-05-10,67.59
1985-05-13,67.61
1985-05-14,68.2
1985-05-15,68.24
1985-05-16,68.5
1985-05-17,68.48
1985-05-20,69.68
1985-05-21,69.5
1985-05-22,69.46
1985-05-23,69.32
1985-05-24,69.64
1985-05-27,69.64
1985-05-28,70.33
1985-05-29,70.21
1985-05-30,70.49
1985-05-31,70.94
1985-06-03,71.96
1985-06-04,72
1985-06-05,72.96
1985-06-06,72.71
1985-06-07,71.46
1985-06-10,71.6
1985-06-11,72
1985-06-12,72.02
1985-06-13,71.48
1985-06-14,72.54
1985-06-17,72.58
1985-06-18,72.89
1985-06-19,72.33
1985-06-20,71.93
1985-06-21,71.16
1985-06-24,70.72
1985-06-25,70.47
1985-06-26,70.33
1985-06-27,71.01
1985-06-28,71.64
1985-07-01,71.93
1985-07-02,71.9
1985-07-03,71.78
1985-07-04,71.88
1985-07-05,73.13
1985-07-08,72.65
1985-07-09,72.65
1985-07-10,72.61
1985-07-11,71.98
1985-07-12,71.98
1985-07-15,72.07
1985-07-16,72.38
1985-07-17,72.54
1985-07-18,71.81
1985-07-19,71.69
1985-07-22,71.21
1985-07-23,71.21
1985-07-24,71.04
1985-07-25,71.02
1985-07-26,70.79
1985-07-29,70.5
1985-07-30,70.54
1985-07-31,70.91
1985-08-01,71.21
1985-08-02,70.66
1985-08-05,70.75
1985-08-06,70.75
1985-08-07,71.02
1985-08-08,71.45
1985-08-09,71.64
1985-08-12,71.66
1985-08-13,71.32
1985-08-14,71.61
1985-08-15,71.68
1985-08-16,72.24
1985-08-19,72.3
1985-08-20,72.51
1985-08-21,72.78
1985-08-22,72.92
1985-08-23,72.82
1985-08-26,72.71
1985-08-27,72.96
1985-08-28,72.9
1985-08-29,72.98
1985-08-30,72.52
1985-09-02,72.54
1985-09-03,72.74
1985-09-04,73.09
1985-09-05,72.65
1985-09-06,71.71
1985-09-09,71.77
1985-09-10,71.86
1985-09-11,71.72
1985-09-12,71.7
1985-09-13,72.25
1985-09-16,72.42
1985-09-17,72.27
1985-09-18,72.18
1985-09-19,72.24
1985-09-20,72.61
1985-09-23,72.52
1985-09-24,72.79
1985-09-25,72.88
1985-09-26,73.32
1985-09-27,73.38
1985-09-30,73
1985-10-01,73.11
1985-10-02,73.08
1985-10-03,73.02
1985-10-04,72.92
1985-10-07,72.63
1985-10-08,72.89
1985-10-09,72.89
1985-10-10,72.98
1985-10-11,73.08
1985-10-14,73.1
1985-10-15,73.3
1985-10-16,73.52
1985-10-17,73.74
1985-10-18,73.98
1985-10-21,73.96
1985-10-22,74.24
1985-10-23,74.22
1985-10-24,74.2
1985-10-25,73.99
1985-10-28,73.68
1985-10-29,74.47
1985-10-30,75.1
1985-10-31,74.94
1985-11-01,75.18
1985-11-04,75.22
1985-11-05,75.46
1985-11-06,75.46
1985-11-07,75.57
1985-11-08,75.94
1985-11-11,75.97
1985-11-12,76.52
1985-11-13,76.27
1985-11-14,76.03
1985-11-15,75.75
1985-11-18,76.64
1985-11-19,76.68
1985-11-20,76.7
1985-11-21,76.99
1985-11-22,76.71
1985-11-25,76.65
1985-11-26,76.67
1985-11-27,76.82
1985-11-28,76.84
1985-11-29,77.19
1985-12-02,76.73
1985-12-03,76.77
1985-12-04,77.06
1985-12-05,77.1
1985-12-06,77.16
1985-12-09,77.81
1985-12-10,78.48
1985-12-11,79.32
1985-12-12,79.37
1985-12-13,79.72
1985-12-16,79.62
1985-12-17,80.26
1985-12-18,79.9
1985-12-19,79.97
1985-12-20,80.34
1985-12-23,80.14
1985-12-24,80.21
1985-12-25,80.23
1985-12-26,80.44
1985-12-27,80.73
1985-12-30,80.75
1985-12-31,80.72
1986-01-02,80.56
1986-01-03,80.58
1986-01-06,80.52
1986-01-07,81.22
1986-01-08,80.28
1986-01-09,79.57
1986-01-10,79.05
1986-01-13,78.57
1986-01-14,78.9
1986-01-15,79.47
1986-01-16,79.57
1986-01-17,79.92
1986-01-20,79.94
1986-01-21,80.06
1986-01-22,79.81
1986-01-23,80.07
1986-01-24,80.13
1986-01-27,80.66
1986-01-28,81.09
1986-01-29,81.11
1986-01-30,80.84
1986-01-31,81.07
1986-02-03,81.41
1986-02-04,81.71
1986-02-05,81.32
1986-02-06,81.15
1986-02-07,81.21
1986-02-10,81.16
1986-02-11,81.74
1986-02-12,81.71
1986-02-13,82.07
1986-02-14,83
1986-02-17,83.02
1986-02-18,83.18
1986-02-19,82.94
1986-02-20,82.98
1986-02-21,83.3
1986-02-24,84.54
1986-02-25,84.56
1986-02-26,84.86
1986-02-27,86.02
1986-02-28,86.32
1986-03-03,87.16
1986-03-04,87.48
1986-03-05,86.43
1986-03-06,86.91
1986-03-07,87.46
1986-03-10,88.6
1986-03-11,89
1986-03-12,89.1
1986-03-13,88.71
1986-03-14,88.95
1986-03-17,88.69
1986-03-18,88.35
1986-03-19,88.45
1986-03-20,88.67
1986-03-21,88.6
1986-03-24,89.24
1986-03-25,89.26
1986-03-26,89.64
1986-03-27,90.53
1986-03-28,90.69
1986-03-31,91.22
1986-04-01,91.37
1986-04-02,91.62
1986-04-03,91.18
1986-04-04,90.98
1986-04-07,91.13
1986-04-08,91.89
1986-04-09,92.14
1986-04-10,92.39
1986-04-11,92.09
1986-04-14,92.7
1986-04-15,92.57
1986-04-16,94.05
1986-04-17,93.73
1986-04-18,93.44
1986-04-21,93.79
1986-04-22,92.5
1986-04-23,92.52
1986-04-24,90.94
1986-04-25,90.59
1986-04-28,91.22
1986-04-29,91.8
1986-04-30,91.82
1986-05-01,91.49
1986-05-02,91.14
1986-05-05,91.57
1986-05-06,91.51
1986-05-07,91.12
1986-05-08,91.37
1986-05-09,91.15
1986-05-12,90.3
1986-05-13,90.09
1986-05-14,90.11
1986-05-15,89.34
1986-05-16,88.3
1986-05-19,88.34
1986-05-20,88.82
1986-05-21,88.74
1986-05-22,88.91
1986-05-23,89.18
1986-05-26,89.2
1986-05-27,89.68
1986-05-28,89.78
1986-05-29,88.49
1986-05-30,88.37
1986-06-02,86.78
1986-06-03,87.57
1986-06-04,86.41
1986-06-05,86.89
1986-06-06,89.1
1986-06-09,88.06
1986-06-10,88.45
1986-06-11,88.79
1986-06-12,89.03
1986-06-13,90.62
1986-06-16,91.21
1986-06-17,91.29
1986-06-18,91.63
1986-06-19,90.95
1986-06-20,91.52
1986-06-23,91.89
1986-06-24,92.37
1986-06-25,92.73
1986-06-26,92.78
1986-06-27,93.04
1986-06-30,93.28
1986-07-01,93.19
1986-07-02,93.21
1986-07-03,93.6
1986-07-04,93.65
1986-07-07,93.64
1986-07-08,92.86
1986-07-09,93.68
1986-07-10,93.7
1986-07-11,93.82
1986-07-14,94.21
1986-07-15,94.77
1986-07-16,94.56
1986-07-17,94.7
1986-07-18,94.87
1986-07-21,95.03
1986-07-22,94.67
1986-07-23,94.11
1986-07-24,93.73
1986-07-25,93.9
1986-07-28,92.68
1986-07-29,93.42
1986-07-30,93.44
1986-07-31,93.92
1986-08-01,93.97
1986-08-04,94.07
1986-08-05,93.69
1986-08-06,93.25
1986-08-07,93.38
1986-08-08,94.33
1986-08-11,94.64
1986-08-12,94.83
1986-08-13,95.36
1986-08-14,95.29
1986-08-15,95.47
1986-08-18,95.49
1986-08-19,96.31
1986-08-20,96.33
1986-08-21,96.78
1986-08-22,96.09
1986-08-25,96.19
1986-08-26,96.82
1986-08-27,96.2
1986-08-28,96.36
1986-08-29,97.11
1986-09-01,97.12
1986-09-02,96.6
1986-09-03,95.52
1986-09-04,95.82
1986-09-05,94.85
1986-09-08,94.46
1986-09-09,94.65
1986-09-10,94.7
1986-09-11,93.31
1986-09-12,93.01
1986-09-15,93.64
1986-09-16,93.66
1986-09-17,94.11
1986-09-18,93.11
1986-09-19,92.91
1986-09-22,93.25
1986-09-23,93.5
1986-09-24,94.15
1986-09-25,94.2
1986-09-26,94.29
1986-09-29,93.87
1986-09-30,94.41
1986-10-01,94.68
1986-10-02,94.44
1986-10-03,95.39
1986-10-06,95.61
1986-10-07,95.63
1986-10-08,95.45
1986-10-09,95.38
1986-10-10,95.26
1986-10-13,95.28
1986-10-14,94.49
1986-10-15,94.37
1986-10-16,94.27
1986-10-17,94.04
1986-10-20,93.54
1986-10-21,94.13
1986-10-22,94.61
1986-10-23,95.03
1986-10-24,94.83
1986-10-27,95.13
1986-10-28,94.98
1986-10-29,95.23
1986-10-30,95.88
1986-10-31,95.79
1986-11-03,96.07
1986-11-04,95.97
1986-11-05,95.94
1986-11-06,95.67
1986-11-07,94.97
1986-11-10,95.05
1986-11-11,95.07
1986-11-12,95.29
1986-11-13,95.54
1986-11-14,95.76
1986-11-17,96.2
1986-11-18,96.01
1986-11-19,96.39
1986-11-20,96.62
1986-11-21,96.8
1986-11-24,97.08
1986-11-25,96.84
1986-11-26,96.88
1986-11-27,96.9
1986-11-28,96.99
1986-12-01,96.83
1986-12-02,97.48
1986-12-03,97.68
1986-12-04,98.03
1986-12-05,97.33
1986-12-08,97.44
1986-12-09,97.73
1986-12-10,97.87
1986-12-11,97.38
1986-12-12,97.38
1986-12-15,97.28
1986-12-16,97.51
1986-12-17,97.53
1986-12-18,97.6
1986-12-19,97.69
1986-12-22,97.77
1986-12-23,97.91
1986-12-24,97.96
1986-12-25,97.98
1986-12-26,97.98
1986-12-29,97.43
1986-12-30,97.03
1986-12-31,97.05
1987-01-01,97.07
1987-01-02,97.45
1987-01-05,98.13
1987-01-06,98.21
1987-01-07,98.41
1987-01-08,98.52
1987-01-09,98.75
1987-01-12,98.53
1987-01-13,98.22
1987-01-14,98.18
1987-01-15,98.56
1987-01-16,98.77
1987-01-19,98.79
1987-01-20,98.93
1987-01-21,98.97
1987-01-22,98.85
1987-01-23,98.69
1987-01-26,97.99
1987-01-27,98.07
1987-01-28,98.3
1987-01-29,98.29
1987-01-30,98.05
1987-02-02,97.74
1987-02-03,97.64
1987-02-04,97.68
1987-02-05,98.03
1987-02-06,98.15
1987-02-09,97.81
1987-02-10,97.2
1987-02-11,96.95
1987-02-12,97.39
1987-02-13,97.6
1987-02-16,97.62
1987-02-17,97.3
1987-02-18,97.56
1987-02-19,98.03
1987-02-20,98
1987-02-23,98.11
1987-02-24,98.46
1987-02-25,98.3
1987-02-26,98.32
1987-02-27,98.47
1987-03-02,98.67
1987-03-03,98.38
1987-03-04,98.85
1987-03-05,98.75
1987-03-06,98.36
1987-03-09,98.38
1987-03-10,98.4
1987-03-11,98.42
1987-03-12,98.53
1987-03-13,98.79
1987-03-16,98.63
1987-03-17,98.74
1987-03-18,98.7
1987-03-19,98.75
1987-03-20,98.72
1987-03-23,98.56
1987-03-24,98.46
1987-03-25,98.5
1987-03-26,98.68
1987-03-27,98.13
1987-03-30,96.8
1987-03-31,97
1987-04-01,96.54
1987-04-02,96.53
1987-04-03,96.59
1987-04-06,96.97
1987-04-07,96.44
1987-04-08,96.55
1987-04-09,95.47
1987-04-10,94.29
1987-04-13,93.74
1987-04-14,92.5
1987-04-15,93.66
1987-04-16,94.07
1987-04-17,94.13
1987-04-20,93.1
1987-04-21,93.21
1987-04-22,92.89
1987-04-23,92.04
1987-04-24,91.65
1987-04-27,92.24
1987-04-28,92.8
1987-04-29,92.4
1987-04-30,93.29
1987-05-01,92.27
1987-05-04,91.54
1987-05-05,91.92
1987-05-06,91.33
1987-05-07,91.71
1987-05-08,92.07
1987-05-11,91.22
1987-05-12,91.42
1987-05-13,91.41
1987-05-14,91.31
1987-05-15,90.03
1987-05-18,90.36
1987-05-19,89.03
1987-05-20,89.24
1987-05-21,89.51
1987-05-22,90.1
1987-05-25,90.12
1987-05-26,90.7
1987-05-27,91.31
1987-05-28,91.49
1987-05-29,92.05
1987-06-01,92.27
1987-06-02,90.66
1987-06-03,91.17
1987-06-04,91.56
1987-06-05,92.11
1987-06-08,91.93
1987-06-09,91.81
1987-06-10,91.83
1987-06-11,92.05
1987-06-12,92.12
1987-06-15,93.62
1987-06-16,93.65
1987-06-17,93.95
1987-06-18,93.74
1987-06-19,93.61
1987-06-22,94.09
1987-06-23,94.08
1987-06-24,93.61
1987-06-25,94.01
1987-06-26,93.36
1987-06-29,93.55
1987-06-30,93.34
1987-07-01,93.45
1987-07-02,93.87
1987-07-03,93.93
1987-07-06,93.99
1987-07-07,94.12
1987-07-08,93.88
1987-07-09,93.9
1987-07-10,93.97
1987-07-13,93.64
1987-07-14,93.95
1987-07-15,93.37
1987-07-16,93.54
1987-07-17,93.91
1987-07-20,93.5
1987-07-21,93.1
1987-07-22,92.8
1987-07-23,92.82
1987-07-24,92.66
1987-07-27,92.68
1987-07-28,92.53
1987-07-29,92.67
1987-07-30,92.6
1987-07-31,92.32
1987-08-03,91.51
1987-08-04,91.48
1987-08-05,92.1
1987-08-06,92.04
1987-08-07,92.38
1987-08-10,92.06
1987-08-11,92.17
1987-08-12,92.14
1987-08-13,92.67
1987-08-14,93.1
1987-08-17,92.93
1987-08-18,92.09
1987-08-19,91.91
1987-08-20,91.93
1987-08-21,91.99
1987-08-24,91.87
1987-08-25,92.21
1987-08-26,91.91
1987-08-27,91.13
1987-08-28,90.65
1987-08-31,90.9
1987-09-01,90.37
1987-09-02,89.44
1987-09-03,89.31
1987-09-04,89.18
1987-09-07,89
1987-09-08,88.3
1987-09-09,88.23
1987-09-10,88.66
1987-09-11,89.19
1987-09-14,89.24
1987-09-15,88.54
1987-09-16,88.12
1987-09-17,88.4
1987-09-18,88.99
1987-09-21,88.52
1987-09-22,89.18
1987-09-23,89.06
1987-09-24,88.15
1987-09-25,88.33
1987-09-28,88.47
1987-09-29,87.83
1987-09-30,88.02
1987-10-01,87.66
1987-10-02,88.11
1987-10-05,87.55
1987-10-06,87.4
1987-10-07,87.51
1987-10-08,86.77
1987-10-09,86.44
1987-10-12,86.02
1987-10-13,86.68
1987-10-14,85.34
1987-10-15,84.9
1987-10-16,84.99
1987-10-19,85.94
1987-10-20,89.47
1987-10-21,90.13
1987-10-22,92.23
1987-10-23,92.15
1987-10-26,93.62
1987-10-27,92.51
1987-10-28,92.13
1987-10-29,92.82
1987-10-30,92.94
1987-11-02,92.24
1987-11-03,92.78
1987-11-04,93.12
1987-11-05,93.93
1987-11-06,93.7
1987-11-09,93.58
1987-11-10,93.51
1987-11-11,93.45
1987-11-12,93.5
1987-11-13,93.01
1987-11-16,93.27
1987-11-17,93.06
1987-11-18,93.14
1987-11-19,93.33
1987-11-20,93.72
1987-11-23,93.54
1987-11-24,93.01
1987-11-25,92.54
1987-11-26,92.56
1987-11-27,91.96
1987-11-30,92.56
1987-12-01,92.44
1987-12-02,92.49
1987-12-03,92.97
1987-12-04,92.72
1987-12-07,92.16
1987-12-08,92.01
1987-12-09,92.3
1987-12-10,91.33
1987-12-11,91.37
1987-12-14,91.39
1987-12-15,92.37
1987-12-16,92.71
1987-12-17,92.59
1987-12-18,93.62
1987-12-21,93.55
1987-12-22,93.26
1987-12-23,93.98
1987-12-24,93.97
1987-12-25,94.04
1987-12-28,93.54
1987-12-29,94.08
1987-12-30,94.51
1987-12-31,93.93
1988-01-01,93.99
1988-01-04,94.19
1988-01-05,94.73
1988-01-06,94.29
1988-01-07,94.4
1988-01-08,93.25
1988-01-11,93.74
1988-01-12,93.82
1988-01-13,94.19
1988-01-14,94.41
1988-01-15,95.85
1988-01-18,95.92
1988-01-19,95.75
1988-01-20,96.03
1988-01-21,96.52
1988-01-22,96.87
1988-01-25,97.04
1988-01-26,96.51
1988-01-27,97.72
1988-01-28,97.86
1988-01-29,98.39
1988-02-01,98.42
1988-02-02,98.85
1988-02-03,98.58
1988-02-04,98.11
1988-02-05,99.1
1988-02-08,98.72
1988-02-09,98.92
1988-02-10,99.29
1988-02-11,98.99
1988-02-12,98.27
1988-02-15,98.3
1988-02-16,98.12
1988-02-17,98.03
1988-02-18,98.34
1988-02-19,98.52
1988-02-22,98.63
1988-02-23,99.21
1988-02-24,99
1988-02-25,98.67
1988-02-26,99.17
1988-02-29,99.28
1988-03-01,99.33
1988-03-02,99.57
1988-03-03,99.59
1988-03-04,98.63
1988-03-07,98.57
1988-03-08,98.4
1988-03-09,98.39
1988-03-10,98.32
1988-03-11,98.64
1988-03-14,98.66
1988-03-15,98.71
1988-03-16,98.18
1988-03-17,98.66
1988-03-18,97.8
1988-03-21,97.76
1988-03-22,97.81
1988-03-23,97.62
1988-03-24,97.46
1988-03-25,97.86
1988-03-28,97.01
1988-03-29,97.38
1988-03-30,97.37
1988-03-31,97.3
1988-04-01,97.36
1988-04-04,96.71
1988-04-05,96.79
1988-04-06,97.25
1988-04-07,97.3
1988-04-08,97.99
1988-04-11,97.42
1988-04-12,97.47
1988-04-13,97.71
1988-04-14,97.14
1988-04-15,96.53
1988-04-18,96.27
1988-04-19,95.98
1988-04-20,96.22
1988-04-21,96.25
1988-04-22,96.47
1988-04-25,96.55
1988-04-26,96.51
1988-04-27,96.44
1988-04-28,95.96
1988-04-29,96
1988-05-02,95.9
1988-05-03,95.95
1988-05-04,96.01
1988-05-05,95.84
1988-05-06,95.44
1988-05-09,95.31
1988-05-10,95.05
1988-05-11,94.98
1988-05-12,95.03
1988-05-13,95.32
1988-05-16,95.28
1988-05-17,94.65
1988-05-18,94.18
1988-05-19,94.39
1988-05-20,94.23
1988-05-23,94.13
1988-05-24,94.28
1988-05-25,94.49
1988-05-26,94.35
1988-05-27,94.27
1988-05-30,94.29
1988-05-31,94.71
1988-06-01,95.78
1988-06-02,95.38
1988-06-03,96.26
1988-06-06,96.19
1988-06-07,95.86
1988-06-08,96.54
1988-06-09,96.35
1988-06-10,96.48
1988-06-13,96.71
1988-06-14,98.05
1988-06-15,97.92
1988-06-16,96.75
1988-06-17,96.2
1988-06-20,96.19
1988-06-21,96.06
1988-06-22,97.04
1988-06-23,97.04
1988-06-24,97.46
1988-06-27,96.83
1988-06-28,97.27
1988-06-29,97.29
1988-06-30,97.7
1988-07-01,97.98
1988-07-04,98.01
1988-07-05,97.73
1988-07-06,97.16
1988-07-07,96.91
1988-07-08,96.48
1988-07-11,96.71
1988-07-12,96.26
1988-07-13,96.13
1988-07-14,96.21
1988-07-15,96.52
1988-07-18,96.1
1988-07-19,96.39
1988-07-20,96.35
1988-07-21,96.11
1988-07-22,96.38
1988-07-25,96.62
1988-07-26,96.61
1988-07-27,96.31
1988-07-28,96.21
1988-07-29,96.49
1988-08-01,96.9
1988-08-02,97.37
1988-08-03,97.09
1988-08-04,97.36
1988-08-05,96.68
1988-08-08,96.77
1988-08-09,96.28
1988-08-10,95.5
1988-08-11,95.41
1988-08-12,95.27
1988-08-15,95.23
1988-08-16,95.4
1988-08-17,95.36
1988-08-18,95.48
1988-08-19,95.58
1988-08-22,95.6
1988-08-23,95.77
1988-08-24,95.65
1988-08-25,95.4
1988-08-26,95.53
1988-08-29,96.27
1988-08-30,96.38
1988-08-31,96.59
1988-09-01,96.58
1988-09-02,98.22
1988-09-05,98
1988-09-06,98.36
1988-09-07,98.38
1988-09-08,98.5
1988-09-09,98.84
1988-09-12,98.62
1988-09-13,98.89
1988-09-14,99.24
1988-09-15,99.03
1988-09-16,98.94
1988-09-19,98.73
1988-09-20,98.93
1988-09-21,99.14
1988-09-22,98.95
1988-09-23,98.93
1988-09-26,98.66
1988-09-27,98.5
1988-09-28,98.74
1988-09-29,99.03
1988-09-30,99.7
1988-10-03,99.91
1988-10-04,99.81
1988-10-05,99.81
1988-10-06,99.86
1988-10-07,100.98
1988-10-10,100.92
1988-10-11,100.73
1988-10-12,100.16
1988-10-13,100.3
1988-10-14,100.37
1988-10-17,100.6
1988-10-18,100.78
1988-10-19,100.53
1988-10-20,100.59
1988-10-21,100.48
1988-10-24,100.45
1988-10-25,100.59
1988-10-26,100.79
1988-10-27,101.3
1988-10-28,101.46
1988-10-31,101.9
1988-11-01,101.69
1988-11-02,101.41
1988-11-03,101.68
1988-11-04,100.7
1988-11-07,100.3
1988-11-08,100.51
1988-11-09,100.29
1988-11-10,100.26
1988-11-11,99.97
1988-11-14,100.26
1988-11-15,100.22
1988-11-16,99.83
1988-11-17,99.4
1988-11-18,99.56
1988-11-21,99.62
1988-11-22,99.52
1988-11-23,99.49
1988-11-24,99.51
1988-11-25,99.04
1988-11-28,99.13
1988-11-29,99.36
1988-11-30,99.78
1988-12-01,100.08
1988-12-02,99.12
1988-12-05,99.49
1988-12-06,100.93
1988-12-07,100.26
1988-12-08,100.16
1988-12-09,99.86
1988-12-12,99.88
1988-12-13,99.4
1988-12-14,99.34
1988-12-15,99.36
1988-12-16,99.47
1988-12-19,99.65
1988-12-20,100.08
1988-12-21,100.32
1988-12-22,100.22
1988-12-23,100.42
1988-12-26,100.45
1988-12-27,99.81
1988-12-28,99.52
1988-12-29,99.74
1988-12-30,100
1989-01-02,100.025
1989-01-03,99.578
1989-01-04,99.508
1989-01-05,99.376
1989-01-06,99.701
1989-01-09,99.632
1989-01-10,99.719
1989-01-11,99.681
1989-01-12,100.145
1989-01-13,100.816
1989-01-16,100.903
1989-01-17,100.897
1989-01-18,101.424
1989-01-19,101.386
1989-01-20,101.24
1989-01-23,101.516
1989-01-24,101.855
1989-01-25,101.502
1989-01-26,101.621
1989-01-27,101.695
1989-01-30,101.625
1989-01-31,101.744
1989-02-01,101.832
1989-02-02,101.793
1989-02-03,101.773
1989-02-06,101.672
1989-02-07,102.042
1989-02-08,101.941
1989-02-09,101.023
1989-02-10,100.5
1989-02-13,100.525
1989-02-14,100.267
1989-02-15,100.574
1989-02-16,100.567
1989-02-17,100.704
1989-02-20,100.729
1989-02-21,100.596
1989-02-22,100.181
1989-02-23,99.954
1989-02-24,99.714
1989-02-27,99.927
1989-02-28,100.486
1989-03-01,99.869
1989-03-02,100.343
1989-03-03,100.419
1989-03-06,100.797
1989-03-07,100.726
1989-03-08,100.88
1989-03-09,100.905
1989-03-10,100.37
1989-03-13,100.235
1989-03-14,100.613
1989-03-15,100.638
1989-03-16,100.696
1989-03-17,99.679
1989-03-20,99.287
1989-03-21,99.505
1989-03-22,100.012
1989-03-23,100.101
1989-03-24,100.177
1989-03-27,100.17
1989-03-28,100.323
1989-03-29,100.862
1989-03-30,100.791
1989-03-31,101.348
1989-04-03,101.727
1989-04-04,102.169
1989-04-05,102.002
1989-04-06,101.802
1989-04-07,101.493
1989-04-10,101.421
1989-04-11,101.607
1989-04-12,101.568
1989-04-13,101.208
1989-04-14,102.247
1989-04-17,102.176
1989-04-18,103.1
1989-04-19,103.061
1989-04-20,102.38
1989-04-21,102.68
1989-04-24,102.673
1989-04-25,103.019
1989-04-26,103.077
1989-04-27,103.455
1989-04-28,103.627
1989-05-01,102.978
1989-05-02,103.42
1989-05-03,103.285
1989-05-04,103.503
1989-05-05,103.931
1989-05-08,103.7
1989-05-09,102.986
1989-05-10,102.883
1989-05-11,103.358
1989-05-12,105.296
1989-05-15,105.225
1989-05-16,105.346
1989-05-17,105.243
1989-05-18,105.525
1989-05-19,106.018
1989-05-22,106.91
1989-05-23,106.71
1989-05-24,106.639
1989-05-25,106.119
1989-05-26,106.547
1989-05-29,106.572
1989-05-30,106.694
1989-05-31,106.944
1989-06-01,106.969
1989-06-02,108.494
1989-06-05,108.713
1989-06-06,108.835
1989-06-07,109.665
1989-06-08,109.658
1989-06-09,110.507
1989-06-12,110.243
1989-06-13,109.592
1989-06-14,110.101
1989-06-15,109.322
1989-06-16,109.302
1989-06-19,109.005
1989-06-20,109.449
1989-06-21,108.992
1989-06-22,109.114
1989-06-23,110.156
1989-06-26,110.568
1989-06-27,111.237
1989-06-28,110.651
1989-06-29,110.676
1989-06-30,111.428
1989-07-03,111.422
1989-07-04,111.447
1989-07-05,111.312
1989-07-06,111.627
1989-07-07,112.058
1989-07-10,112.34
1989-07-11,112.495
1989-07-12,112.6
1989-07-13,112.192
1989-07-14,112.075
1989-07-17,111.779
1989-07-18,111.418
1989-07-19,111.894
1989-07-20,112.113
1989-07-21,112.061
1989-07-24,112.279
1989-07-25,112.498
1989-07-26,112.587
1989-07-27,113.289
1989-07-28,113.719
1989-07-31,114.131
1989-08-01,114.478
1989-08-02,114.664
1989-08-03,114.239
1989-08-04,112.868
1989-08-07,112.861
1989-08-08,112.887
1989-08-09,112.301
1989-08-10,112.745
1989-08-11,112.146
1989-08-14,111.013
1989-08-15,111.585
1989-08-16,112.029
1989-08-17,111.701
1989-08-18,111.681
1989-08-21,111.449
1989-08-22,110.863
1989-08-23,111.403
1989-08-24,111.589
1989-08-25,111.473
1989-08-28,111.08
1989-08-29,111.17
1989-08-30,111.453
1989-08-31,111.285
1989-09-01,111.958
1989-09-04,111.982
1989-09-05,111.954
1989-09-06,112.102
1989-09-07,111.933
1989-09-08,112.394
1989-09-11,112.489
1989-09-12,112.478
1989-09-13,112.185
1989-09-14,112.562
1989-09-15,112.988
1989-09-18,112.907
1989-09-19,112.967
1989-09-20,112.392
1989-09-21,112.24
1989-09-22,112.208
1989-09-25,111.457
1989-09-26,111.728
1989-09-27,111.612
1989-09-28,111.531
1989-09-29,111.78
1989-10-02,111.91
1989-10-03,112.428
1989-10-04,112.435
