"date","copper"
2016-08-08,4799.5
2016-08-09,4769.25
2016-08-10,4816.25
2016-08-11,4840
2016-08-12,4749
2016-08-15,4759.75
2016-08-16,4800
2016-08-17,4759
2016-08-18,4793
2016-08-19,4785.75
2016-08-22,4733.5
2016-08-23,4692.5
2016-08-24,4615
2016-08-25,4617
2016-08-26,4603.5
2016-08-29,NA
2016-08-30,4595
2016-08-31,4605.75
2016-09-01,4620
2016-09-02,4616.5
2016-09-05,4611.25
2016-09-06,4603
2016-09-07,4631.75
2016-09-08,4646.5
2016-09-09,4614.5
2016-09-12,4628.75
2016-09-13,4633.25
2016-09-14,4754.5
2016-09-15,4764.5
2016-09-16,4771.5
2016-09-19,4753.25
2016-09-20,4769.25
2016-09-21,4739.75
2016-09-22,4835
2016-09-23,4833
2016-09-26,4819.25
2016-09-27,4768.75
2016-09-28,4801
2016-09-29,4825.25
2016-09-30,4848
2016-10-03,4800.5
2016-10-04,4785.5
2016-10-05,4778.25
2016-10-06,4737.5
2016-10-07,4758.25
2016-10-10,4829.25
2016-10-11,4791.5
2016-10-12,4791.25
2016-10-13,4691.5
2016-10-14,4655.25
2016-10-17,4653.5
2016-10-18,4659.75
2016-10-19,4650
2016-10-20,4632.5
2016-10-21,4614.25
2016-10-24,4618.75
2016-10-25,4722.25
2016-10-26,4732.75
2016-10-27,4781.5
2016-10-28,4831.5
2016-10-31,4841
2016-11-01,4907.75
2016-11-02,4906.25
2016-11-03,4947
2016-11-04,4977.5
2016-11-07,5079.75
2016-11-08,5218.75
2016-11-09,5399
2016-11-10,5587.5
2016-11-11,5540.75
2016-11-14,5552.5
2016-11-15,5530
2016-11-16,5424.5
2016-11-17,5485.25
2016-11-18,5412
2016-11-21,5543.5
2016-11-22,5597
2016-11-23,5724.5
2016-11-24,5853.5
2016-11-25,5864.5
2016-11-28,5865.75
2016-11-29,5690
2016-11-30,5813.25
2016-12-01,5788
2016-12-02,5758
2016-12-05,5945
2016-12-06,5875.75
2016-12-07,5779.25
2016-12-08,5781.25
2016-12-09,5822
2016-12-12,5751
2016-12-13,5677.5
2016-12-14,5715.75
2016-12-15,5723.5
2016-12-16,5629.75
2016-12-19,5486.5
2016-12-20,5488.5
2016-12-21,5500.75
2016-12-22,5504
2016-12-23,5455.75
2016-12-26,NA
2016-12-27,NA
2016-12-28,5531.75
2016-12-29,5470
2016-12-30,5523
2017-01-02,NA
2017-01-03,5486.5
2017-01-04,5629
2017-01-05,5560.5
2017-01-06,5569.25
2017-01-09,5570
2017-01-10,5736
2017-01-11,5689.75
2017-01-12,5813.75
2017-01-13,5883.75
2017-01-16,5843.5
2017-01-17,5731.25
2017-01-18,5740.5
2017-01-19,5713.5
2017-01-20,5730
2017-01-23,5773.5
2017-01-24,5926
2017-01-25,5922.25
2017-01-26,5838
2017-01-27,5883.5
2017-01-30,5811
2017-01-31,5994.25
2017-02-01,5936
2017-02-02,5870.5
2017-02-03,5763.75
2017-02-06,5835.75
2017-02-07,5779.5
2017-02-08,5878
2017-02-09,5808.75
2017-02-10,6082.5
2017-02-13,6103.5
2017-02-14,6004.25
2017-02-15,6048
2017-02-16,5983
2017-02-17,5945
2017-02-20,6058.25
2017-02-21,6045.5
2017-02-22,6025.75
2017-02-23,5844.75
2017-02-24,5915
2017-02-27,5924
2017-02-28,5966.5
2017-03-01,6003
2017-03-02,5918
2017-03-03,5905.75
2017-03-06,5843.75
2017-03-07,5754.75
2017-03-08,5747.25
2017-03-09,5672.5
2017-03-10,5716.25
2017-03-13,5776.5
2017-03-14,5798.25
2017-03-15,5843
2017-03-16,5890.25
2017-03-17,5916.5
2017-03-20,5855
2017-03-21,5747.5
2017-03-22,5780
2017-03-23,5797.5
2017-03-24,5777
2017-03-27,5736.5
2017-03-28,5849.25
2017-03-29,5884
2017-03-30,5938
2017-03-31,5816
2017-04-03,5728.75
2017-04-04,5752.75
2017-04-05,5865.25
2017-04-06,5826.5
2017-04-07,5798.75
2017-04-10,5714.25
2017-04-11,5739.75
2017-04-12,5601.25
2017-04-13,5660
2017-04-14,NA
2017-04-17,NA
2017-04-18,5539
2017-04-19,5523.25
2017-04-20,5596.5
2017-04-21,5594
2017-04-24,5624.5
2017-04-25,5677.5
2017-04-26,5689
2017-04-27,5668.75
2017-04-28,5710.5
2017-05-01,NA
2017-05-02,5770.5
2017-05-03,5566.75
2017-05-04,5518
2017-05-05,5563
2017-05-08,5461.75
2017-05-09,5486.25
2017-05-10,5475.25
2017-05-11,5521.25
2017-05-12,5538.75
2017-05-15,5593.25
2017-05-16,5594.75
2017-05-17,5592.5
2017-05-18,5562
2017-05-19,5665.25
2017-05-22,5689
2017-05-23,5695
2017-05-24,5662.5
2017-05-25,5706
2017-05-26,5638
2017-05-29,NA
2017-05-30,5633.25
2017-05-31,5657.75
2017-06-01,5675
2017-06-02,5640
2017-06-05,5597.75
2017-06-06,5586
2017-06-07,5591.75
2017-06-08,5703.75
2017-06-09,5779.5
2017-06-12,5743
2017-06-13,5685.5
2017-06-14,5668.5
2017-06-15,5636.25
2017-06-16,5639
2017-06-19,5702.75
2017-06-20,5630.5
2017-06-21,5717.5
2017-06-22,5723.5
2017-06-23,5780.5
2017-06-26,5771.25
2017-06-27,5838
2017-06-28,5866.5
2017-06-29,5931.25
2017-06-30,5927
2017-07-03,5906.75
2017-07-04,5867.25
2017-07-05,5814
2017-07-06,5824
2017-07-07,5804
2017-07-10,5796
2017-07-11,5847.25
2017-07-12,5879.5
2017-07-13,5853.5
2017-07-14,5905.25
2017-07-17,5971
2017-07-18,5973.5
2017-07-19,5929.5
2017-07-20,5925.25
2017-07-21,5971
2017-07-24,5994.75
2017-07-25,6197.25
2017-07-26,6297.75
2017-07-27,6298.25
2017-07-28,6295.5
2017-07-31,6336.25
2017-08-01,6313.25
2017-08-02,6322.25
2017-08-03,6325.75
2017-08-04,6347.75
2017-08-07,6384.25
2017-08-08,6451.5
2017-08-09,6426.75
2017-08-10,6393.75
2017-08-11,6383
2017-08-14,6367.5
2017-08-15,6344
2017-08-16,6496.5
2017-08-17,6456.25
2017-08-18,6452.25
2017-08-21,6551.25
2017-08-22,6547.25
2017-08-23,6537.25
2017-08-24,6663.25
2017-08-25,6648.5
2017-08-28,NA
2017-08-29,6772
2017-08-30,6740
2017-08-31,6759.5
2017-09-01,6804.5
2017-09-04,6886.75
2017-09-05,6869.5
2017-09-06,6875.5
2017-09-07,6873.75
2017-09-08,6672.25
2017-09-11,6729.25
2017-09-12,6627.25
2017-09-13,6511.25
2017-09-14,6455.75
2017-09-15,6461
2017-09-18,6474.75
2017-09-19,6488.25
2017-09-20,6482
2017-09-21,6440
2017-09-22,6415.75
2017-09-25,6404.25
2017-09-26,6353
2017-09-27,6390
2017-09-28,6473.5
2017-09-29,6432.25
2017-10-02,6446.25
2017-10-03,6468.75
2017-10-04,6471.25
2017-10-05,6658.25
2017-10-06,6616.5
2017-10-09,6615.25
2017-10-10,6706.25
2017-10-11,6756
2017-10-12,6861.25
2017-10-13,6859
2017-10-16,7122
2017-10-17,6996
2017-10-18,6949
2017-10-19,6934
2017-10-20,6921.5
2017-10-23,6975.25
2017-10-24,7009.75
2017-10-25,6983.75
2017-10-26,6961
2017-10-27,6800.5
2017-10-30,6839
2017-10-31,6816.75
2017-11-01,6898.75
2017-11-02,6898
2017-11-03,6864.5
2017-11-06,6937
2017-11-07,6792.75
2017-11-08,6825.5
2017-11-09,6778
2017-11-10,6753.75
2017-11-13,6860.75
2017-11-14,6720
2017-11-15,6736.25
2017-11-16,6702.75
2017-11-17,6743.5
2017-11-20,6797.25
2017-11-21,6877.5
2017-11-22,6923
2017-11-23,6937.25
2017-11-24,6980
2017-11-27,6915.5
2017-11-28,6776.25
2017-11-29,6730.75
2017-11-30,6735
2017-12-01,6808.5
2017-12-04,6800.75
2017-12-05,6513
2017-12-06,6517.5
2017-12-07,6530
2017-12-08,6536.75
2017-12-11,6634.5
2017-12-12,6626.5
2017-12-13,6691.75
2017-12-14,6761
2017-12-15,6855
2017-12-18,6874.25
2017-12-19,6905.75
2017-12-20,6997.75
2017-12-21,7043
2017-12-22,7085
2017-12-25,NA
2017-12-26,NA
2017-12-27,7202.25
2017-12-28,7253.75
2017-12-29,7207
2018-01-01,NA
2018-01-02,7160.75
2018-01-03,7101
2018-01-04,7145.75
2018-01-05,7078.5
2018-01-08,7080
2018-01-09,7059.5
2018-01-10,7112.75
2018-01-11,7102.75
2018-01-12,7074.25
2018-01-15,7181.25
2018-01-16,7035.75
2018-01-17,6994.25
2018-01-18,7032
2018-01-19,6999.25
2018-01-22,7025
2018-01-23,6882.5
2018-01-24,7111
2018-01-25,7100.75
2018-01-26,7042.5
2018-01-29,7041
2018-01-30,7009.5
2018-01-31,7078.75
2018-02-01,7077.5
2018-02-02,7003.75
2018-02-05,7128.75
2018-02-06,7032.25
2018-02-07,6836.25
2018-02-08,6803.75
2018-02-09,6711.75
2018-02-12,6788
2018-02-13,6944.75
2018-02-14,7120.75
2018-02-15,7143
2018-02-16,7191
2018-02-19,7076.5
2018-02-20,7047.75
2018-02-21,7078
2018-02-22,7126.5
2018-02-23,7062.25
2018-02-26,7077.75
2018-02-27,6985.75
2018-02-28,6894.5
2018-03-01,6886.5
2018-03-02,6863.5
2018-03-05,6874.25
2018-03-06,6965.75
2018-03-07,6909.75
2018-03-08,6799.75
2018-03-09,6937.5
2018-03-12,6876
2018-03-13,6915.25
2018-03-14,6952.75
2018-03-15,6887.5
2018-03-16,6864.25
2018-03-19,6819.5
2018-03-20,6724.5
2018-03-21,6760.5
2018-03-22,6652.5
2018-03-23,6617.75
2018-03-26,6556
2018-03-27,6606.5
2018-03-28,6633.5
2018-03-29,6679.25
2018-03-30,NA
2018-04-02,NA
2018-04-03,6762.25
2018-04-04,6690.75
2018-04-05,6780.75
2018-04-06,6729.5
2018-04-09,6790.25
2018-04-10,6908.25
2018-04-11,6912.25
2018-04-12,6787.25
2018-04-13,6796.5
2018-04-16,6876.25
2018-04-17,6828
2018-04-18,6980.25
2018-04-19,6941.5
2018-04-20,6951
2018-04-23,6898.5
2018-04-24,6970
2018-04-25,6969.75
2018-04-26,6928.5
2018-04-27,6758.75
2018-04-30,6770
2018-05-01,6707.25
2018-05-02,6784.5
2018-05-03,6791.75
2018-05-04,6790
2018-05-07,NA
2018-05-08,6707.75
2018-05-09,6774.25
2018-05-10,6884
2018-05-11,6908.5
2018-05-14,6856.25
2018-05-15,6769.5
2018-05-16,6795
2018-05-17,6857
2018-05-18,6825.25
2018-05-21,6844.25
2018-05-22,6950.25
2018-05-23,6841.5
2018-05-24,6857.75
2018-05-25,6865.25
2018-05-28,NA
2018-05-29,6845.5
2018-05-30,6830.5
2018-05-31,6844.75
2018-06-01,6882.75
2018-06-04,6973.25
2018-06-05,7095.25
2018-06-06,7211.25
2018-06-07,7330.5
2018-06-08,7324
2018-06-11,7255.5
2018-06-12,7209.5
2018-06-13,7251
2018-06-14,7173
2018-06-15,7019
2018-06-18,6971
2018-06-19,6832
2018-06-20,6763.75
2018-06-21,6788.75
2018-06-22,6791.5
2018-06-25,6748.5
2018-06-26,6715.5
2018-06-27,6693.5
2018-06-28,6628.5
2018-06-29,6625
2018-07-02,6524.75
2018-07-03,6487.25
2018-07-04,6387.75
2018-07-05,6344
2018-07-06,6278.5
2018-07-09,6382.75
2018-07-10,6321
2018-07-11,6130
2018-07-12,6210.25
2018-07-13,6216.75
2018-07-16,6165
2018-07-17,6116
2018-07-18,6123.5
2018-07-19,6039.5
2018-07-20,6122.5
2018-07-23,6096.75
2018-07-24,6264.75
2018-07-25,6262
2018-07-26,6266.5
2018-07-27,6274.25
2018-07-30,6223.5
2018-07-31,6279.25
2018-08-01,6147
2018-08-02,6110.5
2018-08-03,6178.25
2018-08-06,6103.5
2018-08-07,6142.75
2018-08-08,6144
2018-08-09,6198.5
2018-08-10,6160.25
2018-08-13,6123.25
2018-08-14,6009
2018-08-15,5759
2018-08-16,5901
2018-08-17,5889.5
2018-08-20,5961.5
2018-08-21,6018
2018-08-22,5980
2018-08-23,5967
2018-08-24,6091.5
2018-08-27,NA
2018-08-28,6135
2018-08-29,6073
2018-08-30,6062.5
2018-08-31,5968
2018-09-03,5945
2018-09-04,5796
2018-09-05,5854.25
2018-09-06,5904
2018-09-07,5915
2018-09-10,5891.5
2018-09-11,5843.75
2018-09-12,5981.25
2018-09-13,6013.5
2018-09-14,5950.75
2018-09-17,5920
2018-09-18,6064
2018-09-19,6096.5
2018-09-20,6075
2018-09-21,6379.5
2018-09-24,6355
2018-09-25,6314.75
2018-09-26,6270
2018-09-27,6182
2018-09-28,6263.5
2018-10-01,6258.5
2018-10-02,6288
2018-10-03,6262.5
2018-10-04,6288.25
2018-10-05,6167
2018-10-08,6174.25
2018-10-09,6300.25
2018-10-10,6251
2018-10-11,6258.25
2018-10-12,6319
2018-10-15,6303
2018-10-16,6202.25
2018-10-17,6216
2018-10-18,6157.5
2018-10-19,6228
2018-10-22,6242.75
2018-10-23,6194.5
2018-10-24,6188
2018-10-25,6253
2018-10-26,6207
2018-10-29,6178.5
2018-10-30,6076.5
2018-10-31,6036.5
2018-11-01,6102.5
2018-11-02,6319
2018-11-05,6206.5
2018-11-06,6184
2018-11-07,6171
2018-11-08,6172.5
2018-11-09,6078.5
2018-11-12,6073.75
2018-11-13,6088.5
2018-11-14,6107.5
2018-11-15,6198
2018-11-16,6223.5
2018-11-19,6292.5
2018-11-20,6206
2018-11-21,6269
2018-11-22,6286.25
2018-11-23,6236.5
2018-11-26,6221
2018-11-27,6155.25
2018-11-28,6244
2018-11-29,6247.5
2018-11-30,6227
2018-12-03,6312.5
2018-12-04,6212.5
2018-12-05,6175
2018-12-06,6079.5
2018-12-07,6149
2018-12-10,6088.5
2018-12-11,6170.5
2018-12-12,6144.75
2018-12-13,6158.5
2018-12-14,6127.75
2018-12-17,6095.5
2018-12-18,5944.75
2018-12-19,5990.5
2018-12-20,5977.5
2018-12-21,5967.5
2018-12-24,5931.75
2018-12-25,NA
2018-12-26,NA
2018-12-27,5969
2018-12-28,5987
2018-12-31,5949
2019-01-01,NA
2019-01-02,5819
2019-01-03,5713.75
2019-01-04,5897.25
2019-01-07,5904.25
2019-01-08,5886.5
2019-01-09,5936.75
2019-01-10,5907.75
2019-01-11,5920
2019-01-14,5867
2019-01-15,5886
2019-01-16,5938.25
2019-01-17,5964.75
2019-01-18,6029.5
2019-01-21,5951.5
2019-01-22,5904.25
2019-01-23,5919.25
2019-01-24,5894
2019-01-25,6037.5
2019-01-28,5979
2019-01-29,6032.5
2019-01-30,6120.25
2019-01-31,6151.25
2019-02-01,6115.75
2019-02-04,6150.5
2019-02-05,6217
2019-02-06,6260.5
2019-02-07,6228
2019-02-08,6190.75
2019-02-11,6135.75
2019-02-12,6091.75
2019-02-13,6123.5
2019-02-14,6137.25
2019-02-15,6193
2019-02-18,6333
2019-02-19,6344
2019-02-20,6428
2019-02-21,6394.5
2019-02-22,6519
2019-02-25,6524.5
2019-02-26,6521.5
2019-02-27,6546
2019-02-28,6555.5
2019-03-01,6525
2019-03-04,6462
2019-03-05,6548
2019-03-06,6499.5
2019-03-07,6460
2019-03-08,6423
2019-03-11,6435
2019-03-12,6498
2019-03-13,6501.5
2019-03-14,6416
2019-03-15,6445.75
2019-03-18,6458
2019-03-19,6469
2019-03-20,6483.5
2019-03-21,6433
2019-03-22,6314.5
2019-03-25,6337
2019-03-26,6337.5
2019-03-27,6336
2019-03-28,6360
2019-03-29,6486.5
2019-04-01,6465
2019-04-02,6413.5
2019-04-03,6484
2019-04-04,6436.75
2019-04-05,6385.25
2019-04-08,6459.75
2019-04-09,6476.25
2019-04-10,6448.5
2019-04-11,6390.5
2019-04-12,6463.5
2019-04-15,6452
2019-04-16,6469
2019-04-17,6537
2019-04-18,6460.75
2019-04-19,NA
2019-04-22,NA
2019-04-23,6394.25
2019-04-24,6444.75
2019-04-25,6358.5
2019-04-26,6398.75
2019-04-29,6402.5
2019-04-30,6426.75
2019-05-01,6225.25
2019-05-02,6166
2019-05-03,6229.25
2019-05-06,NA
2019-05-07,6168.75
2019-05-08,6129.75
2019-05-09,6089
2019-05-10,6108
2019-05-13,5986.5
2019-05-14,5997
2019-05-15,6053.75
2019-05-16,6071
2019-05-17,6033
2019-05-20,6003.75
2019-05-21,5965
2019-05-22,5894
2019-05-23,5901
2019-05-24,5932
2019-05-27,NA
2019-05-28,5941
2019-05-29,5854
2019-05-30,5822
2019-05-31,5806
2019-06-03,5816
2019-06-04,5854.25
2019-06-05,5783
2019-06-06,5790.25
2019-06-07,5777.75
2019-06-10,5860.25
2019-06-11,5857.5
2019-06-12,5823
2019-06-13,5830.5
2019-06-14,5797.75
2019-06-17,5818
2019-06-18,5925
2019-06-19,5897
2019-06-20,5960.5
2019-06-21,5957.5
2019-06-24,5941.25
2019-06-25,6025.5
2019-06-26,5971
2019-06-27,5976.5
2019-06-28,5982
2019-07-01,5937.75
2019-07-02,5868.5
2019-07-03,5908.75
2019-07-04,5909
2019-07-05,5890.25
2019-07-08,5873.25
2019-07-09,5808.5
2019-07-10,5928.5
2019-07-11,5948
2019-07-12,5928.75
2019-07-15,5976
2019-07-16,6000
2019-07-17,5968
2019-07-18,5970.5
2019-07-19,6055.25
2019-07-22,5997
2019-07-23,5946
2019-07-24,5978.75
2019-07-25,5986.5
2019-07-26,5941
2019-07-29,6000
2019-07-30,5925
2019-07-31,5902.25
2019-08-01,5875
2019-08-02,5703.75
2019-08-05,5660.25
2019-08-06,5656.25
2019-08-07,5680
2019-08-08,5775.75
2019-08-09,5732
2019-08-12,5715.75
2019-08-13,5804.5
2019-08-14,5739
2019-08-15,5727.25
2019-08-16,5719.5
2019-08-19,5745.5
2019-08-20,5682.75
2019-08-21,5706.75
2019-08-22,5660.5
2019-08-23,5613
2019-08-26,NA
2019-08-27,5661.75
2019-08-28,5673
2019-08-29,5710.25
2019-08-30,5655.75
2019-09-02,5593.5
2019-09-03,5584.5
2019-09-04,5724.25
2019-09-05,5825
2019-09-06,5809.25
2019-09-09,5790
2019-09-10,5796.5
2019-09-11,5738.75
2019-09-12,5803.25
2019-09-13,5949.25
2019-09-16,5844
2019-09-17,5789.5
2019-09-18,5779.75
2019-09-19,5761.5
2019-09-20,5770
2019-09-23,5750.25
2019-09-24,5753.25
2019-09-25,5757
2019-09-26,5693.25
2019-09-27,5736.25
2019-09-30,5695.25
2019-10-01,5655.25
2019-10-02,5643
2019-10-03,5628.25
2019-10-04,5608
2019-10-07,5685.1
2019-10-08,5641
2019-10-09,5651.25
2019-10-10,5749.5
2019-10-11,5763.5
2019-10-14,5786.25
2019-10-15,5739.75
2019-10-16,5699.75
2019-10-17,5712.5
2019-10-18,5784.75
2019-10-21,5804.25
2019-10-22,5790.5
2019-10-23,5859.5
2019-10-24,5863.5
2019-10-25,5907
2019-10-28,5887.25
2019-10-29,5906.25
2019-10-30,5882.25
2019-10-31,5769.5
2019-11-01,5827
2019-11-04,5853.75
2019-11-05,5914
2019-11-06,5888.5
2019-11-07,5966.5
2019-11-08,5910.75
2019-11-11,5859.25
2019-11-12,5843.75
2019-11-13,5810.5
2019-11-14,5787.75
2019-11-15,5825.5
2019-11-18,5815
2019-11-19,5857.25
2019-11-20,5855
2019-11-21,5809.75
2019-11-22,5837.75
2019-11-25,5851.25
2019-11-26,5907.75
2019-11-27,5925.5
2019-11-28,5869.25
2019-11-29,5843.25
2019-12-02,5862
2019-12-03,5789.75
2019-12-04,5857.5
2019-12-05,5859
2019-12-06,5962
2019-12-09,6046.75
2019-12-10,6069.75
2019-12-11,6127.25
2019-12-12,6130.5
2019-12-13,6105.75
2019-12-16,6193
2019-12-17,6172.5
2019-12-18,6145.25
2019-12-19,6190.5
2019-12-20,6147
2019-12-23,6161.5
2019-12-24,6188.25
2019-12-25,NA
2019-12-26,NA
2019-12-27,6188
2019-12-30,6196
2019-12-31,6149
2020-01-01,NA
2020-01-02,6163.5
2020-01-03,6104
2020-01-06,6114.5
2020-01-07,6127.5
2020-01-08,6152.35
2020-01-09,6152.5
2020-01-10,6172.25
2020-01-13,6265.25
2020-01-14,6270
2020-01-15,6252.5
2020-01-16,6251
2020-01-17,6247.25
2020-01-20,6233.25
2020-01-21,6128.5
2020-01-22,6073.75
2020-01-23,5956
2020-01-24,5899.75
2020-01-27,5715.5
2020-01-28,5675
2020-01-29,5612.75
2020-01-30,5568.25
2020-01-31,5551.25
2020-02-03,5503.5
2020-02-04,5594.5
2020-02-05,5703.5
2020-02-06,5722.25
2020-02-07,5648.25
2020-02-10,5651.75
2020-02-11,5729.25
2020-02-12,5747
2020-02-13,5772.25
2020-02-14,5750.75
2020-02-17,5796.75
2020-02-18,5746.25
2020-02-19,5745.75
2020-02-20,5708
2020-02-21,5746
2020-02-24,5665.75
2020-02-25,5662.75
2020-02-26,5645.25
2020-02-27,5598.25
2020-02-28,5617.25
2020-03-02,5680.75
2020-03-03,5646.75
2020-03-04,5663.5
2020-03-05,5655.25
2020-03-06,5589
2020-03-09,5521.5
2020-03-10,5555.75
2020-03-11,5520.75
2020-03-12,5424.75
2020-03-13,5447.75
2020-03-16,5276
2020-03-17,5128.5
2020-03-18,4729.5
2020-03-19,4820.25
2020-03-20,4805.25
2020-03-23,4625
2020-03-24,4811
2020-03-25,4846.15
2020-03-26,4788.75
2020-03-27,4782.5
2020-03-30,4760.5
2020-03-31,4938.75
2020-04-01,4785.25
2020-04-02,4879.5
2020-04-03,4824
2020-04-06,4870
2020-04-07,5018.75
2020-04-08,4978.2
2020-04-09,4993
2020-04-10,NA
2020-04-13,NA
2020-04-14,5134
2020-04-15,5082
2020-04-16,5118.25
2020-04-17,5194
2020-04-20,5159.25
2020-04-21,5000.5
2020-04-22,5109.25
2020-04-23,5135.5
2020-04-24,5118.74
2020-04-27,5171
2020-04-28,5195
2020-04-29,5233
2020-04-30,5160.25
2020-05-01,5081
2020-05-04,5094.25
2020-05-05,5127.5
2020-05-06,5167.5
2020-05-07,5243.25
2020-05-08,NA
2020-05-11,5223.75
2020-05-12,5227.5
2020-05-13,5190.9
2020-05-14,5173.75
2020-05-15,5156
2020-05-18,5292
2020-05-19,5326.5
2020-05-20,5417.5
2020-05-21,5363.75
2020-05-22,5259.8
2020-05-25,NA
2020-05-26,5327.25
2020-05-27,5226.75
2020-05-28,5305.5
2020-05-29,5352.25
2020-06-01,5458.25
2020-06-02,5506.75
2020-06-03,5499.25
2020-06-04,5512.25
2020-06-05,5669.35
2020-06-08,5680.5
2020-06-09,5753.5
2020-06-10,5885
2020-06-11,5741.5
2020-06-12,5761.5
2020-06-15,5678.75
2020-06-16,5698.5
2020-06-17,5741
2020-06-18,5783.5
2020-06-19,5829.25
2020-06-22,5861
2020-06-23,5892
2020-06-24,5856.5
2020-06-25,5883.5
2020-06-26,5953.25
2020-06-29,5951.5
2020-06-30,6004.5
2020-07-01,6050.75
2020-07-02,6071
2020-07-03,6023.5
2020-07-06,6135.25
2020-07-07,6184.75
2020-07-08,6230.25
2020-07-09,6300.35
2020-07-10,6418.55
2020-07-13,6580
2020-07-14,6495.5
2020-07-15,6378.75
2020-07-16,6437.75
2020-07-17,6456
2020-07-20,6494.25
2020-07-21,6544.45
2020-07-22,6503
2020-07-23,6570
2020-07-24,6430.25
2020-07-27,6426.5
2020-07-28,6490
2020-07-29,6482
2020-07-30,6441.75
2020-07-31,6422
2020-08-03,6495
2020-08-04,6453
2020-08-05,6498.75
2020-08-06,6479.75
2020-08-07,6308
2020-08-10,6393.75
2020-08-11,6381.75
2020-08-12,6434.5
2020-08-13,6263.5
2020-08-14,6377.75
2020-08-17,6450.75
2020-08-18,6581
2020-08-19,6698.75
2020-08-20,6617.75
2020-08-21,6511.5
2020-08-24,6533.75
2020-08-25,6546.25
2020-08-26,6615
2020-08-27,6640.75
2020-08-28,6697.5
2020-08-31,NA
2020-09-01,6708.75
2020-09-02,6709.75
2020-09-03,6574.5
2020-09-04,6729.5
2020-09-07,6810.75
2020-09-08,6695.25
2020-09-09,6758.5
2020-09-10,6690
2020-09-11,6770.25
2020-09-14,6814.5
2020-09-15,6777.75
2020-09-16,6793.4
2020-09-17,6806.25
2020-09-18,6852.75
2020-09-21,6718.5
2020-09-22,6808
2020-09-23,6617.1
2020-09-24,6527.25
2020-09-25,6543.55
2020-09-28,6559.5
2020-09-29,6574
2020-09-30,6668
2020-10-01,6374.75
2020-10-02,6546.75
2020-10-05,6514.25
2020-10-06,6513.75
2020-10-07,6666.25
2020-10-08,6678.25
2020-10-09,6767.5
2020-10-12,6728
2020-10-13,6681.75
2020-10-14,6702.5
2020-10-15,6738.15
2020-10-16,6723.8
2020-10-19,6758.75
2020-10-20,6879
2020-10-21,6977.75
2020-10-22,6907
2020-10-23,6852.25
2020-10-26,6760.75
2020-10-27,6778.65
2020-10-28,6730
2020-10-29,6716.5
2020-10-30,6707.5
2020-11-02,6753
2020-11-03,6807
2020-11-04,6828.5
2020-11-05,6842.75
2020-11-06,6935
2020-11-09,6903.25
2020-11-10,6913.25
2020-11-11,6866
2020-11-12,6915.75
2020-11-13,6966.3
2020-11-16,7092.75
2020-11-17,7047
2020-11-18,7069.5
2020-11-19,7076.25
2020-11-20,7262.5
2020-11-23,7162
2020-11-24,7279.25
2020-11-25,7283.25
2020-11-26,7387
2020-11-27,7487.5
2020-11-30,7569.25
2020-12-01,7688
2020-12-02,7666.5
2020-12-03,7668.5
2020-12-04,7750.75
2020-12-07,7695
2020-12-08,7679
2020-12-09,7705.5
2020-12-10,7860.75
2020-12-11,7754.95
2020-12-14,7729
2020-12-15,7760.75
2020-12-16,7813.5
2020-12-17,7900.25
2020-12-18,7968.75
2020-12-21,7826.3
2020-12-22,7723.55
2020-12-23,7827
2020-12-24,7770.75
2020-12-25,NA
2020-12-28,NA
2020-12-29,7845.2
2020-12-30,7834
2020-12-31,7749
2021-01-01,NA
2021-01-04,7844
2021-01-05,7994.5
2021-01-06,8030.5
2021-01-07,8167
2021-01-08,8118
2021-01-11,7849.75
2021-01-12,7964.5
2021-01-13,7994.5
2021-01-14,8039.5
2021-01-15,7937.4
2021-01-18,7968
2021-01-19,7951.25
2021-01-20,8040.25
2021-01-21,8014.25
2021-01-22,7993.5
2021-01-25,7965.5
2021-01-26,8007.25
2021-01-27,7821.25
2021-01-28,7879.65
2021-01-29,7862.4
2021-02-01,7805.55
2021-02-02,7787
2021-02-03,7851.5
2021-02-04,7825.5
2021-02-05,7927
2021-02-08,8050.75
2021-02-09,8157.75
2021-02-10,8303
2021-02-11,8289.25
2021-02-12,8352.25
2021-02-15,8422.5
2021-02-16,8424
2021-02-17,8403.25
2021-02-18,8573.25
2021-02-19,8946.75
2021-02-22,9132.5
2021-02-23,9231.5
2021-02-24,9340
2021-02-25,9456.25
2021-02-26,9139.25
2021-03-01,9089
2021-03-02,9220.25
2021-03-03,9128.25
2021-03-04,8932.75
2021-03-05,8913.2
2021-03-08,9019
2021-03-09,8794.5
2021-03-10,8875.75
2021-03-11,9069
2021-03-12,9103.5
2021-03-15,9164.25
2021-03-16,8964.5
2021-03-17,9070.75
2021-03-18,9067.5
2021-03-19,9072.5
2021-03-22,9116.25
2021-03-23,8979
2021-03-24,8973.25
2021-03-25,8785.5
2021-03-26,8967
2021-03-29,8866
2021-03-30,8770.25
2021-03-31,8787.75
2021-04-01,8794.5
2021-04-02,NA
2021-04-05,NA
2021-04-06,9053.75
2021-04-07,8919
2021-04-08,9018.25
2021-04-09,8935.25
2021-04-12,8864.25
2021-04-13,8901.5
2021-04-14,9080.5
2021-04-15,9297.25
2021-04-16,9227
2021-04-19,9384.25
2021-04-20,9328.75
2021-04-21,9459.5
2021-04-22,9421.35
2021-04-23,9581.5
2021-04-26,9771
2021-04-27,9860.5
