,gamma_eff
2015-09-24,9.043163241942015
2015-09-25,9.040117181944876
2015-09-28,9.037128267616662
2015-09-29,9.05132889171357
2015-09-30,9.053160390710083
2015-10-01,9.050153618231976
2015-10-02,9.047116869682695
2015-10-05,9.04609294750507
2015-10-06,9.061935212164864
2015-10-07,9.068954608895027
2015-10-08,9.065957265257943
2015-10-09,9.063416206488728
2015-10-12,9.06072429112083
2015-10-13,9.059000512204422
2015-10-14,9.062212477165216
2015-10-15,9.05922640043235
2015-10-16,9.056426578410576
2015-10-19,9.056539299081853
2015-10-20,9.058803571818945
2015-10-21,9.056672277955755
2015-10-22,9.054433837169828
2015-10-23,9.052505044133767
2015-10-26,9.049588846684735
2015-10-27,9.047039560029924
2015-10-28,9.046175900793077
2015-10-29,9.050562313479094
2015-10-30,9.047538550405276
2015-11-02,9.04517234943923
2015-11-03,9.042216847536782
2015-11-04,9.039807830976258
2015-11-05,9.042940243408447
2015-11-06,9.0400502968121
2015-11-09,9.046198710183038
2015-11-10,9.04452917584479
2015-11-11,9.044406677763915
2015-11-12,9.049040995471096
2015-11-13,9.046946921996849
2015-11-16,9.078351336718141
2015-11-17,9.129562800151641
2015-11-18,9.135629764618939
2015-11-19,9.130027975528108
2015-11-20,9.133995506223805
2015-11-23,9.098227669479865
2015-11-24,9.103000868284376
2015-11-25,9.105541282359638
2015-11-26,9.112390386309821
2015-11-27,9.10736391374231
2015-11-30,9.105047545163924
2015-12-01,9.108356112193343
2015-12-02,9.103494922556578
2015-12-03,9.107206496426613
2015-12-04,9.127176871958444
2015-12-07,9.076822465486913
2015-12-08,9.13919662803157
2015-12-09,9.092668620962694
2015-12-10,9.082674956969392
2015-12-11,9.089716943980466
2015-12-14,9.081411041302577
2015-12-15,9.088060225435681
2015-12-16,9.090389699947035
2015-12-17,9.083797219312242
2015-12-18,9.11255771361651
2015-12-21,9.103566079312913
2015-12-22,9.092743522317253
2015-12-23,9.086551628592911
2015-12-24,9.08711813981048
2015-12-25,9.089040849838511
2015-12-28,9.085678629978117
2015-12-29,9.083756296187904
2015-12-30,9.080951004725774
2015-12-31,9.087754631640717
2016-01-01,9.121374795898515
2016-01-04,9.09476501619572
2016-01-05,9.131363994445117
2016-01-06,9.099020512854644
2016-01-07,9.10943030096693
2016-01-08,9.081708089914128
2016-01-11,9.112253740991695
2016-01-12,9.12186299335185
2016-01-13,9.12179260901896
2016-01-14,9.133947431424978
2016-01-15,9.128034182512838
2016-01-18,9.113126451465911
2016-01-19,9.121154916817014
2016-01-20,9.118214165750459
2016-01-21,9.12372644730026
2016-01-22,9.13669173159124
2016-01-25,9.189543621627283
2016-01-26,9.189868809405699
2016-01-27,9.207021369938314
2016-01-28,9.213945765906802
2016-01-29,9.214211384901573
2016-02-01,9.238243235817867
2016-02-02,9.21460257157438
2016-02-03,9.236057824159857
2016-02-04,9.23796096459492
2016-02-05,9.252648082391149
2016-02-08,9.243254788352374
2016-02-09,9.235814205399272
2016-02-10,9.248573461284415
2016-02-11,9.241341162086933
2016-02-12,9.24574679529815
2016-02-15,9.29621923184964
2016-02-16,9.282289240280281
2016-02-17,9.294505484989138
2016-02-18,9.317168808232974
2016-02-19,9.31650735539706
2016-02-22,9.322307158663998
2016-02-23,9.33670158685733
2016-02-24,9.337575601769336
2016-02-25,9.341999523743997
2016-02-26,9.352347059065494
2016-02-29,9.384749011321428
2016-03-01,9.38142644639482
2016-03-02,9.374243037520698
2016-03-03,9.385701832170765
2016-03-04,9.5733216669678
2016-03-07,9.461673784352524
2016-03-08,9.461321924183792
2016-03-09,9.466992218963481
2016-03-10,9.481236961003647
2016-03-11,9.470603543962962
2016-03-14,9.450984330089954
2016-03-15,9.460186211197216
2016-03-16,9.468659752895347
2016-03-17,9.457373718475345
2016-03-18,9.46936712596308
2016-03-21,9.447860752468253
2016-03-22,9.440513789533927
2016-03-23,9.440153573351518
2016-03-24,9.489824321487761
2016-03-25,9.465127750023163
2016-03-28,9.452206415450457
2016-03-29,9.46509538712575
2016-03-30,9.625934824918197
2016-03-31,9.530799996147795
2016-04-01,9.509602742366349
2016-04-04,9.522050069028964
2016-04-05,9.502181865230387
2016-04-06,9.50052547742878
2016-04-07,9.516121131577158
2016-04-08,9.459185058142769
2016-04-11,9.53473307166988
2016-04-12,9.507524922689559
2016-04-13,9.512591333331407
2016-04-14,9.525867877500438
2016-04-15,9.528135299133996
2016-04-18,9.54757967352117
2016-04-19,9.572250330782243
2016-04-20,9.593957962754352
2016-04-21,9.594652940450343
2016-04-22,9.544251526296888
2016-04-25,9.543519786551096
2016-04-26,9.537500834757962
2016-04-27,9.54314146798165
2016-04-28,9.604101916104
2016-04-29,9.515164708836132
2016-05-02,9.535666065346092
2016-05-03,9.56057028878094
2016-05-04,9.568907473569455
2016-05-05,9.552039823348945
2016-05-06,9.559904884241059
2016-05-09,9.563306441648713
2016-05-10,9.706329374723826
2016-05-11,9.542505406393515
2016-05-12,9.568097710228225
2016-05-13,9.612133422503197
2016-05-16,9.627378569542131
2016-05-17,9.643290077490645
2016-05-18,9.58637876446663
2016-05-19,9.608167584854272
2016-05-20,9.564412916332449
2016-05-23,9.560220675896659
2016-05-24,9.576276296063371
2016-05-25,9.57413188426796
2016-05-26,9.587788738213632
2016-05-27,9.566565228832761
2016-05-30,9.535780808088036
2016-05-31,9.548477204162216
2016-06-01,9.559582964081217
2016-06-02,9.670726182867366
2016-06-03,9.550359154213469
2016-06-06,9.626085906948607
2016-06-07,9.614261575012552
2016-06-08,9.580079421651607
2016-06-09,9.653197078708162
2016-06-10,9.562857347043623
2016-06-13,9.487674371328785
2016-06-14,9.456713568878634
2016-06-15,9.523452609436415
2016-06-16,9.593476112450187
2016-06-17,9.568650782977617
2016-06-20,9.567729984906343
2016-06-21,9.547240375636123
2016-06-22,9.546799087584748
2016-06-23,9.484512756423655
2016-06-24,9.46236446473329
2016-06-27,9.405239610060134
2016-06-28,9.595369422768172
2016-06-29,9.407687891734506
2016-06-30,9.436864362335557
2016-07-01,9.446772737435946
2016-07-04,9.422872549871041
2016-07-05,9.417595645468527
2016-07-06,9.430549206227482
2016-07-07,9.426880941396838
2016-07-08,9.427799828138118
2016-07-11,9.41876420476461
2016-07-12,9.42578683881982
2016-07-13,9.441155075431105
2016-07-14,9.42936712252015
2016-07-15,9.420772021378186
2016-07-18,9.41782955848365
2016-07-19,9.415130967394505
2016-07-20,9.417247220056948
2016-07-21,9.409486430213885
2016-07-22,9.404918980321902
2016-07-25,9.395231592059867
2016-07-26,9.393685780666027
2016-07-27,9.39227117712939
2016-07-28,9.39038246367248
2016-07-29,9.412424640090574
2016-08-01,9.398045117326658
2016-08-02,9.38834308261419
2016-08-03,9.384366978761834
2016-08-04,9.3832306230093
2016-08-05,9.384972208827564
2016-08-08,9.380396269313122
2016-08-09,9.380301130075619
2016-08-10,9.377487238666184
2016-08-11,9.379428716504961
2016-08-12,9.388948834434881
2016-08-15,9.385720271996087
2016-08-16,9.389338590374338
2016-08-17,9.390830677284915
2016-08-18,9.387596535988713
2016-08-19,9.384136676690924
2016-08-22,9.382650046784025
2016-08-23,9.38130528750815
2016-08-24,9.379202772515317
2016-08-25,9.38184235661108
2016-08-26,9.38265374846849
2016-08-29,9.379704302870786
2016-08-30,9.379183040116581
2016-08-31,9.38621328132893
2016-09-01,9.383366911894162
2016-09-02,9.395442844532448
2016-09-05,9.395472061918843
2016-09-06,9.39445154245103
2016-09-07,9.394385473002698
2016-09-08,9.391170698641423
2016-09-09,9.389991610989124
2016-09-12,9.39716912447697
2016-09-13,9.394545602875068
2016-09-14,9.405095135768192
2016-09-15,9.402519394766124
2016-09-16,9.399708373999818
2016-09-19,9.401328042723716
2016-09-20,9.39881812627306
2016-09-21,9.407678000849524
2016-09-22,9.455781289132391
2016-09-23,9.432627238738034
2016-09-26,9.432340664205007
2016-09-27,9.452028102589786
2016-09-28,9.40808333734524
2016-09-29,9.40649084027415
2016-09-30,9.408259312406177
2016-10-03,9.411943558543516
2016-10-04,9.40431104399728
2016-10-05,9.404383167246685
2016-10-06,9.400413975727458
2016-10-07,9.398725629933109
2016-10-10,9.399305598117664
2016-10-11,9.404583514349369
2016-10-12,9.39645988910916
2016-10-13,9.39716016793626
2016-10-14,9.460041292909038
2016-10-17,9.395930842342747
2016-10-18,9.397035287093143
2016-10-19,9.392370969199819
2016-10-20,9.399018747266384
2016-10-21,9.402958724961291
2016-10-24,9.400735460963416
2016-10-25,9.397166000410031
2016-10-26,9.397738063175119
2016-10-27,9.391168850196763
2016-10-28,9.39559021289819
2016-10-31,9.387782890588095
2016-11-01,9.404934083224658
2016-11-02,9.385021379983899
2016-11-03,9.387945564613299
2016-11-04,9.379917089679763
2016-11-07,9.378495127022525
2016-11-08,9.375728849576529
2016-11-09,9.378703550763483
2016-11-10,9.370723583210957
2016-11-11,9.372578142464935
2016-11-14,9.392753410973713
2016-11-15,9.408972617539256
2016-11-16,9.415704390388663
2016-11-17,9.413621712417575
2016-11-18,9.410916943050244
2016-11-21,9.403015623799982
2016-11-22,9.409549870419728
2016-11-23,9.407018452785188
2016-11-24,9.405252446456005
2016-11-25,9.405058614063456
2016-11-28,9.413797002711885
2016-11-29,9.406996229620768
2016-11-30,9.412826113215552
2016-12-01,9.422153633534714
2016-12-02,9.439371933468864
2016-12-05,9.45179860285338
2016-12-06,9.44782877800823
2016-12-07,9.451299474694277
2016-12-08,9.480700863285186
2016-12-09,9.445874509960118
2016-12-12,9.44278322501243
2016-12-13,9.447916908164402
2016-12-14,9.453518554710149
2016-12-15,9.456877152567678
2016-12-16,9.487663077686559
2016-12-19,9.460844228151498
2016-12-20,9.460982725468657
2016-12-21,9.456698156992125
2016-12-22,9.459530211731948
2016-12-23,9.459287564559064
2016-12-26,9.45388910027435
2016-12-27,9.447523500376134
2016-12-28,9.443351739115151
2016-12-29,9.456165695075425
2016-12-30,9.53308648141451
2017-01-02,9.479088963960214
2017-01-03,9.445415088887462
2017-01-04,9.445967761830303
2017-01-05,9.447369560463931
2017-01-06,9.471334581477928
2017-01-09,9.457002396574541
2017-01-10,9.46331451695199
2017-01-11,9.478647106853082
2017-01-12,9.469518908225513
2017-01-13,9.501148214951694
2017-01-16,9.496403987455375
2017-01-17,9.486125501323382
2017-01-18,9.506651394253272
2017-01-19,9.541845286259399
2017-01-20,9.477252103023265
2017-01-23,9.468496583667918
2017-01-24,9.512255262317316
2017-01-25,9.53511758828118
2017-01-26,9.516507825456316
2017-01-27,9.510201574104249
2017-01-30,9.509165937648312
2017-01-31,9.480855607329435
2017-02-01,9.564055935797862
2017-02-02,9.543796646084889
2017-02-03,9.532592153192338
2017-02-06,9.503112640701087
2017-02-07,9.533272551688011
2017-02-08,9.493307836159142
2017-02-09,9.53412113285598
2017-02-10,9.487961482413201
2017-02-13,9.53893270365115
2017-02-14,9.585690800874602
2017-02-15,9.537864992846487
2017-02-16,9.56052781561809
2017-02-17,9.555780498858503
2017-02-20,9.53241656082213
2017-02-21,9.534915536799968
2017-02-22,9.536693859043465
2017-02-23,9.545349254336216
2017-02-24,9.576836305566019
2017-02-27,9.579978970634196
2017-02-28,9.630079013749445
2017-03-01,9.602623369603391
2017-03-02,10.411936725929358
2017-03-03,10.089953635755018
2017-03-06,10.05746587518113
2017-03-07,10.007354033435316
2017-03-08,10.0014742838653
2017-03-09,10.286152896544866
2017-03-10,9.62263494283217
2017-03-13,9.516044412457699
2017-03-14,9.537907137144652
2017-03-15,9.465734444520436
2017-03-16,9.610992352268571
2017-03-17,9.487336089590636
2017-03-20,9.478770216658502
2017-03-21,9.48574863932465
2017-03-22,9.443943650578182
2017-03-23,9.457809311881709
2017-03-24,9.455005428811361
2017-03-27,9.440825404503816
2017-03-28,9.462305674506572
2017-03-29,9.4549241007132
2017-03-30,9.482899516201744
2017-03-31,9.495223800351587
2017-04-03,9.492848825379081
2017-04-04,9.522692017639331
2017-04-05,9.52077166304842
2017-04-06,9.585623894916269
2017-04-07,9.657706830967864
2017-04-10,9.67850646940845
2017-04-11,9.633760565500904
2017-04-12,9.557405457081924
2017-04-13,9.471645943846445
2017-04-14,9.438416409320249
2017-04-17,9.411027397879137
2017-04-18,9.405676444501761
2017-04-19,9.465263854368114
2017-04-20,9.412664794323028
2017-04-21,9.479589732628614
2017-04-24,9.468405215665099
2017-04-25,9.353062740224193
2017-04-26,9.429927236215901
2017-04-27,9.418148181616704
2017-04-28,9.41294429299184
2017-05-01,9.408212943322141
2017-05-02,9.410978375550185
2017-05-03,9.387696529864604
2017-05-04,9.386584529549332
2017-05-05,9.342944005130798
2017-05-08,9.370066215810208
2017-05-09,9.344509520163461
2017-05-10,9.346530316103443
2017-05-11,9.359638653389705
2017-05-12,9.355855300569928
2017-05-15,9.356469860209106
2017-05-16,9.368975984236805
2017-05-17,9.3606104832153
2017-05-18,9.30313432684526
2017-05-19,9.320262758396616
2017-05-22,9.305584151131558
2017-05-23,9.307479184919595
2017-05-24,9.310629653517381
2017-05-25,9.302102068074465
2017-05-26,9.303578050102093
2017-05-29,9.299451321012423
2017-05-30,9.300412824985443
2017-05-31,9.302814007227285
2017-06-01,9.31411341127275
2017-06-02,9.308403785017152
2017-06-05,9.304750578754362
2017-06-06,9.306174216695457
2017-06-07,9.303991417684555
2017-06-08,9.3017606292071
2017-06-09,9.295813373677557
2017-06-12,9.288359017463595
2017-06-13,9.28558130618178
2017-06-14,9.28146080492166
2017-06-15,9.282461329927765
2017-06-16,9.279624611836354
2017-06-19,9.275668464161889
2017-06-20,9.27435093969146
2017-06-21,9.279436039126582
2017-06-22,9.277855451675068
2017-06-23,9.275222723448028
2017-06-26,9.271281420520692
2017-06-27,9.269115730415235
2017-06-28,9.270260960261986
2017-06-29,9.267919136126766
2017-06-30,9.265523103256273
2017-07-03,9.263268269296134
2017-07-04,9.265056625378483
2017-07-05,9.261996730018149
2017-07-06,9.262590218502408
2017-07-07,9.259688474282088
2017-07-10,9.265663701145488
2017-07-11,9.263662141645872
2017-07-12,9.260986566911694
2017-07-13,9.259598872697499
2017-07-14,9.257352761788587
2017-07-17,9.256575460126436
2017-07-18,9.272874954405397
2017-07-19,9.26653489427774
2017-07-20,9.273848984671709
2017-07-21,9.275785558416228
2017-07-24,9.265562868475543
2017-07-25,9.263057273596957
2017-07-26,9.274464586342601
2017-07-27,9.3041851195189
2017-07-28,9.265827539957463
2017-07-31,9.274297553626488
2017-08-01,9.267252654587411
2017-08-02,9.267084205705704
2017-08-03,9.268970147295017
2017-08-04,9.269377880041711
2017-08-07,9.26799236789234
2017-08-08,9.360644600069916
2017-08-09,9.27436808436013
2017-08-10,9.396979182400413
2017-08-11,9.231003791106577
2017-08-14,9.269712953130723
2017-08-15,9.22954290514001
2017-08-16,9.257828180947616
2017-08-17,9.268443448327798
2017-08-18,9.229310106040584
2017-08-21,9.227414349232435
2017-08-22,9.22769554114495
2017-08-23,9.223436836624785
2017-08-24,9.220870741936004
2017-08-25,9.218840142549688
2017-08-28,9.216429383181445
2017-08-29,9.215258199589657
2017-08-30,9.214265296412613
2017-08-31,9.209801511602771
2017-09-01,9.21304273225372
2017-09-04,9.210885133961613
2017-09-05,9.208407319383486
2017-09-06,9.207417435735005
2017-09-07,9.205908679824775
2017-09-08,9.202630536944476
2017-09-11,9.199894324539303
2017-09-12,9.197867947229158
2017-09-13,9.197572378317066
2017-09-14,9.194835141366475
2017-09-15,9.195822490566712
2017-09-18,9.19518711884098
2017-09-19,9.194452221002003
2017-09-20,9.19460855613469
2017-09-21,9.19155419564533
2017-09-22,9.189559133310802
2017-09-25,9.187548949294102
2017-09-26,9.18953343624919
2017-09-27,9.187333556227394
2017-09-28,9.187528948764852
2017-09-29,9.185749049802997
2017-10-02,9.189390963647597
2017-10-03,9.193364163335872
2017-10-04,9.191139593288353
2017-10-05,9.18413537342546
2017-10-06,9.183270662117573
2017-10-09,9.181480175856908
2017-10-10,9.180893380941251
2017-10-11,9.180032082999922
2017-10-12,9.178757309418142
2017-10-13,9.175942965202745
2017-10-16,9.176267349187087
2017-10-17,9.175968427245074
2017-10-18,9.17350992819024
2017-10-19,9.170164016426208
2017-10-20,9.166694987473305
2017-10-23,9.16492034351226
2017-10-24,9.161476932281028
2017-10-25,9.160225827768313
2017-10-26,9.157540003022758
2017-10-27,9.155749943780751
2017-10-30,9.158349138146423
2017-10-31,9.157712767873871
2017-11-01,9.155641129358747
2017-11-02,9.153238143978928
2017-11-03,9.178908144105444
2017-11-06,9.169016847180075
2017-11-07,9.212823869447732
2017-11-08,9.216133994702062
2017-11-09,9.197562449757935
2017-11-10,9.212247864692573
2017-11-13,9.220251454780733
2017-11-14,9.218729571253268
2017-11-15,9.227900912004317
2017-11-16,9.212009888966245
2017-11-17,9.20402923247905
2017-11-20,9.242060309598477
2017-11-21,9.253864679414153
2017-11-22,9.23738319771806
2017-11-23,9.275664637514392
2017-11-24,9.279582921751471
2017-11-27,9.269049553473689
2017-11-28,9.258935903552501
2017-11-29,9.290830147887002
2017-11-30,9.216146213092193
2017-12-01,9.29505581274235
2017-12-04,9.227131819034195
2017-12-05,9.209415283862729
2017-12-06,9.248631506043543
2017-12-07,9.180851254862803
2017-12-08,9.196265805762454
2017-12-11,9.201757087201655
2017-12-12,9.25649405954844
2017-12-13,9.198511443260342
2017-12-14,9.239118856209119
2017-12-15,9.213104141094712
2017-12-18,9.18002271326571
2017-12-19,9.376985381023125
2017-12-20,9.225981697315135
2017-12-21,9.197302812537732
2017-12-22,9.199841660691801
2017-12-25,9.186140822974897
2017-12-26,9.16012504168507
2017-12-27,12.513063148946701
2017-12-28,9.655852966183149
2017-12-29,9.305263886979537
2018-01-01,9.158086286960515
2018-01-02,9.167595306745026
2018-01-03,9.19221245227195
2018-01-04,9.18342836966995
2018-01-05,9.174778573009412
2018-01-08,9.224316336826586
2018-01-09,9.298149137251253
2018-01-10,9.206174436418355
2018-01-11,9.19869700049201
2018-01-12,9.191877483647001
2018-01-15,9.200935640941802
2018-01-16,9.18483378321114
2018-01-17,9.150474608004187
2018-01-18,9.310970305393377
2018-01-19,9.2419340992814
2018-01-22,9.228423730882248
2018-01-23,9.268224729128878
2018-01-24,9.342141272293782
2018-01-25,9.358504683834386
2018-01-26,9.280841716639705
2018-01-29,9.368764681548223
2018-01-30,9.28268264693865
2018-01-31,9.46737344540248
2018-02-01,9.301209658578589
2018-02-02,9.246216149427282
2018-02-05,9.072628761594492
2018-02-06,9.066777450839458
2018-02-07,9.064307399707923
2018-02-08,9.06656555746515
2018-02-09,9.076673932763887
2018-02-12,9.072354754259012
2018-02-13,9.06988714218626
2018-02-14,9.067425624802905
2018-02-15,9.067435076719699
2018-02-16,9.06565295635646
2018-02-19,9.061475531332682
2018-02-20,9.059554583223763
2018-02-21,9.05865049193184
2018-02-22,9.0565323868958
2018-02-23,9.057575109213921
2018-02-26,9.058347592428152
2018-02-27,9.058755636392043
2018-02-28,9.060290926005198
2018-03-01,9.060496755698448
2018-03-02,9.062604226470999
2018-03-05,9.060167108157696
2018-03-06,9.061436117810329
2018-03-07,9.059084233407031
2018-03-08,9.057590864173452
2018-03-09,9.056133002528972
2018-03-12,9.060104100598153
2018-03-13,9.05838247236225
2018-03-14,9.056348477889326
2018-03-15,9.05453831195622
2018-03-16,9.052252870104256
2018-03-19,9.054081820243606
2018-03-20,9.0520770162805
2018-03-21,9.050232278541948
2018-03-22,9.054228648938434
2018-03-23,9.052494258859667
2018-03-26,9.050393814951853
2018-03-27,9.050228767492817
2018-03-28,9.049326324629426
2018-03-29,9.049427477235351
2018-03-30,9.051043058981202
2018-04-02,9.048605060414243
2018-04-03,9.046516177654038
2018-04-04,9.044079389653819
2018-04-05,9.045483158390866
2018-04-06,9.043143903382296
2018-04-09,9.041137956262153
2018-04-10,9.041106394046407
2018-04-11,9.047601020284565
2018-04-12,9.049077433703909
2018-04-13,9.049093754130352
2018-04-16,9.049997026241995
2018-04-17,9.047893586234338
2018-04-18,9.04562042119611
2018-04-19,9.045497596446062
2018-04-20,9.04309100083918
2018-04-23,9.043785184384081
2018-04-24,9.04142736595362
2018-04-25,9.039356857856722
2018-04-26,9.040817015164427
2018-04-27,9.041446517383482
2018-04-30,9.039609138790949
2018-05-01,9.037287533353812
2018-05-02,9.037144258787679
2018-05-03,9.03826400725515
2018-05-04,9.038313972645419
2018-05-07,9.036899078045966
2018-05-08,9.03494718745585
2018-05-09,9.032775966212549
2018-05-10,9.046643728297902
2018-05-11,9.05672643178822
2018-05-14,9.045996594140252
2018-05-15,9.040695309353216
2018-05-16,9.035258286833168
2018-05-17,9.03147135376747
2018-05-18,9.032157242459395
2018-05-21,9.032484276788272
2018-05-22,9.02933199708238
2018-05-23,9.033815733104673
2018-05-24,9.02825079238228
2018-05-25,9.034793009086798
2018-05-28,9.049790713432674
2018-05-29,9.033267308817422
2018-05-30,9.014954931390717
2018-05-31,9.014828622485494
2018-06-01,9.016758195942565
2018-06-04,9.0139383210405
2018-06-05,9.015607362476526
2018-06-06,9.011251959660454
2018-06-07,9.011810227776035
2018-06-08,9.01058237504561
2018-06-11,9.007594260977465
2018-06-12,9.012229122446648
2018-06-13,9.01534607873021
2018-06-14,9.00963966035489
2018-06-15,9.030300707521237
2018-06-18,9.038063355269342
2018-06-19,9.038244286830832
2018-06-20,9.03147456702795
2018-06-21,9.033230086687182
2018-06-22,9.015328493605699
2018-06-25,9.032560505557205
2018-06-26,8.999151238681918
2018-06-27,9.03038657053997
2018-06-28,9.003043191546476
2018-06-29,9.03312786038911
2018-07-02,8.999945870306064
2018-07-03,9.017542970477944
2018-07-04,8.998829373142566
2018-07-05,8.993748179192904
2018-07-06,8.995782521371238
2018-07-09,8.98548456928196
2018-07-10,8.993568732507885
2018-07-11,8.992134368254243
2018-07-12,9.011119682772662
2018-07-13,8.99674769252235
2018-07-16,8.996947585109458
2018-07-17,9.012551015857301
2018-07-18,9.00184436839147
2018-07-19,9.013449131467592
2018-07-20,9.001734115572352
2018-07-23,9.00141154240888
2018-07-24,8.997883172844027
2018-07-25,9.013987511674458
2018-07-26,8.992699223594938
2018-07-27,8.98801202287809
2018-07-30,8.990006780500082
2018-07-31,8.9926821454479
2018-08-01,8.980859419635985
2018-08-02,8.985406843780497
2018-08-03,8.981125054187949
2018-08-06,8.98131187573104
2018-08-07,8.98530903134959
2018-08-08,8.97831282656933
2018-08-09,8.97898647861476
2018-08-10,8.974546922658632
2018-08-13,8.967014219749323
2018-08-14,8.96546530544202
2018-08-15,8.963190033533017
2018-08-16,8.970382317868978
2018-08-17,8.969152181050807
2018-08-20,8.968731249120218
2018-08-21,8.97067627109372
2018-08-22,8.978601743594192
2018-08-23,8.980398289052845
2018-08-24,8.988735096177452
2018-08-27,8.993212076922536
2018-08-28,9.021872851348729
2018-08-29,9.000626630212183
2018-08-30,9.003170386431151
2018-08-31,8.994001608176445
2018-09-03,8.987691621088898
2018-09-04,8.98018454165448
2018-09-05,8.983881776667609
2018-09-06,8.978620905774989
2018-09-07,8.977846194654099
2018-09-10,8.969642097301936
2018-09-11,8.962772871469394
2018-09-12,8.964596377379968
2018-09-13,8.979618985849404
2018-09-14,8.990189328540943
2018-09-17,8.976365316751682
2018-09-18,8.96975154091389
2018-09-19,8.9857501823735
2018-09-20,8.983076701770191
2018-09-21,8.981720238153729
2018-09-24,9.007461957143924
2018-09-25,9.004615346678529
2018-09-26,8.970684215100125
2018-09-27,8.972079997724116
2018-09-28,8.970819909143003
2018-10-01,8.97747408819759
2018-10-02,9.026981723639983
2018-10-03,8.993748594422643
2018-10-04,9.006908587537056
2018-10-05,8.942682474387382
2018-10-08,8.96403208110588
2018-10-09,8.95466196348371
2018-10-10,8.967507221115747
2018-10-11,8.922218670906156
2018-10-12,8.923474840858814
2018-10-15,8.919362190328501
2018-10-16,8.9181669641891
2018-10-17,8.91523656344777
2018-10-18,8.913203427643934
2018-10-19,8.910968381545876
2018-10-22,8.9086601532025
2018-10-23,8.906535835125492
2018-10-24,8.905526763780315
2018-10-25,8.914104000401192
2018-10-26,8.910037752505053
2018-10-29,8.973783704995018
2018-10-30,8.913984204499304
2018-10-31,8.92654749735296
2018-11-01,8.899864866324842
2018-11-02,8.91652498891448
2018-11-05,8.945897713435485
2018-11-06,8.945501531341058
2018-11-07,8.934701238740406
2018-11-08,8.903785057640922
2018-11-09,8.906744257894676
2018-11-12,8.910632031261484
2018-11-13,8.89805220983966
2018-11-14,8.940880962938753
2018-11-15,8.913959780254295
2018-11-16,8.913962137473861
2018-11-19,8.906067472172882
2018-11-20,8.915306696262972
2018-11-21,8.924819978508559
2018-11-22,8.916800447426603
2018-11-23,8.91486982256959
2018-11-26,8.928213864770951
2018-11-27,8.933971541012726
2018-11-28,8.931688504567262
2018-11-29,8.947849417810541
2018-11-30,8.927161816118506
2018-12-03,8.924869901318445
2018-12-04,8.93555662772275
2018-12-05,8.933712616781618
2018-12-06,8.931588937317363
2018-12-07,8.940350645301757
2018-12-10,8.95126361075295
2018-12-11,8.947902230249397
2018-12-12,8.946004583843868
2018-12-13,8.944053337595788
2018-12-14,8.943328279164515
2018-12-17,8.943209718250246
2018-12-18,8.944700083589723
2018-12-19,8.947922952347533
2018-12-20,8.953293467401194
2018-12-21,8.955902906513
2018-12-24,8.96290307017059
2018-12-25,8.999303289443452
2018-12-26,8.955400608730812
2018-12-27,10.226021670051306
2018-12-28,8.984201394677392
2018-12-31,8.960383648541162
2019-01-01,8.966930243900823
2019-01-02,8.952571883182438
2019-01-03,9.014384200035535
2019-01-04,9.217627272442513
2019-01-07,9.316460845138625
2019-01-08,9.023953636035003
2019-01-09,9.015054580295676
2019-01-10,9.019392269731396
2019-01-11,9.024822574003075
2019-01-14,9.008416804835086
2019-01-15,8.997697782440026
2019-01-16,8.99708938324385
2019-01-17,9.010456024799542
2019-01-18,8.998276055310601
2019-01-21,9.037806718097311
2019-01-22,9.000788776347584
2019-01-23,8.98852209584913
2019-01-24,8.998569968249416
2019-01-25,8.990084831427417
2019-01-28,8.985803012078717
2019-01-29,8.998597086269273
2019-01-30,9.001154564640158
2019-01-31,9.05012808466613
2019-02-01,9.050814912918998
2019-02-04,9.001280090088402
2019-02-05,9.01144158741792
2019-02-06,9.018659704688435
2019-02-07,9.021851353191826
2019-02-08,9.022917210211261
2019-02-11,9.028938647111119
2019-02-12,9.03209354985311
2019-02-13,9.088373620028248
2019-02-14,9.049011219470792
2019-02-15,9.048339587849783
2019-02-18,9.021656856013857
2019-02-19,9.060649038630133
2019-02-20,9.030282080284014
2019-02-21,9.033499731203566
2019-02-22,9.036986487849688
2019-02-25,9.043414735752066
2019-02-26,9.033905209118243
2019-02-27,9.094614278237163
2019-02-28,9.10211299620409
2019-03-01,9.085378780643506
2019-03-04,9.066498877733231
2019-03-05,9.05241195511298
2019-03-06,9.056292043910874
2019-03-07,9.03994946207121
2019-03-08,9.06385111203515
2019-03-11,9.047083008386272
2019-03-12,9.011107071522797
2019-03-13,9.040818723097674
2019-03-14,9.040863816056525
2019-03-15,9.050309470312353
2019-03-18,9.044179784556256
2019-03-19,9.11698414413718
2019-03-20,9.112500053059064
2019-03-21,9.096067019929121
2019-03-22,9.130723336042143
2019-03-25,9.017916542488749
2019-03-26,9.076273229750392
2019-03-27,9.031749028446361
2019-03-28,9.099338273510021
2019-03-29,9.097998414663966
2019-04-01,9.248720186500822
2019-04-02,9.295741571533181
2019-04-03,9.137693865642726
2019-04-04,9.17670377798586
2019-04-05,9.104768412047571
2019-04-08,9.089469639437464
2019-04-09,9.123216352046407
2019-04-10,9.079740875418008
2019-04-11,9.096474898835043
2019-04-12,9.106342401501378
2019-04-15,9.083826221468755
2019-04-16,9.08835945408945
2019-04-17,9.130414377019452
2019-04-18,9.142449483207177
2019-04-19,9.175351291794795
