,turnover
2023-12-12,1.5622516818904144e-06
2023-12-13,5.26611548381814e-07
2023-12-14,4.459555525393334e-07
2023-12-15,3.4841269307483807e-07
2023-12-18,3.116035970583323e-07
2023-12-19,2.6595885894763327e-07
2023-12-20,2.3653819820776482e-07
2023-12-21,2.0692525062758295e-07
2023-12-22,1.823582223758765e-07
2023-12-25,1.6100553020051636e-07
2023-12-26,1.4169622972002397e-07
2023-12-27,1.2486016891672949e-07
2023-12-28,1.0928356393996076e-07
2023-12-29,9.759605765503268e-08
2024-01-01,8.761199036248332e-08
2024-01-02,7.732120872421798e-08
2024-01-03,6.54488844896298e-08
2024-01-04,6.356816830214664e-08
2024-01-05,5.9375099116274425e-08
2024-01-08,6.144738317064308e-08
2024-01-09,5.0412516160252685e-08
2024-01-10,5.190812997324276e-08
2024-01-11,4.8583070224189195e-08
2024-01-12,5.066471461852877e-08
2024-01-15,4.861734152735674e-08
2024-01-16,4.74186856760895e-08
2024-01-17,4.920133536737319e-08
2024-01-18,4.90520964360305e-08
2024-01-19,4.8569310689801294e-08
2024-01-22,4.2504710093819437e-08
2024-01-23,4.243740783437623e-08
2024-01-24,4.1319133727191106e-08
2024-01-25,4.096865347338195e-08
2024-01-26,3.8734592571410396e-08
2024-01-29,3.9926769333187444e-08
2024-01-30,3.753755176678972e-08
2024-01-31,3.7658481531611566e-08
2024-02-01,4.258055111859614e-08
2024-02-02,3.667136470308128e-08
2024-02-05,2.0272201606101983e-05
2024-02-06,2.0345537115664336e-05
2024-02-07,2.0161513662965883e-05
2024-02-08,1.8484615826925527e-05
2024-02-09,1.956592288337342e-05
2024-02-12,1.8352069092177322e-05
2024-02-13,6.24471527740232e-06
2024-02-14,5.467674223292695e-06
2024-02-15,2.1390062540428074e-05
2024-02-16,5.7724360155678465e-06
2024-02-19,5.052448550409318e-06
2024-02-20,4.42272843009232e-06
2024-02-21,3.870224939057495e-06
2024-02-22,2.1054181876868267e-05
2024-02-23,1.8682060776968156e-05
2024-02-26,1.7866267694595367e-05
2024-02-27,6.032377321014764e-06
2024-02-28,1.8233945555540387e-05
2024-02-29,6.01076672872339e-06
2024-03-01,1.7721342609701597e-05
2024-03-04,5.957259259189147e-06
2024-03-05,1.7167949463071214e-05
2024-03-06,5.88268848930552e-06
2024-03-07,1.8205408633029113e-05
2024-03-08,5.886680212944406e-06
2024-03-11,1.5945285647155273e-05
2024-03-12,5.740595962151274e-06
