,pnl
2013-01-08,0.0030702035786962685
2013-01-09,0.0011760996125073347
2013-01-10,0.0009617927589654538
2013-01-11,-0.003515798937796944
2013-01-14,0.0022464700299805436
2013-01-15,0.003243127797385645
2013-01-16,-0.000164791139941413
2013-01-17,-0.0006724814410526345
2013-01-18,0.0021353053415116316
2013-01-21,0.00013938672210906387
2013-01-22,0.0027608945169056353
2013-01-23,0.0006894395917936874
2013-01-24,-0.0021888678783900228
2013-01-25,-0.00594392352243573
2013-01-28,-0.0016199271735473759
2013-01-29,0.002086391963198735
2013-01-30,0.0005886956272719637
2013-01-31,-0.0010014304596082258
2013-02-01,0.00016150933946076115
2013-02-04,0.0024840346098442966
2013-02-05,-0.0001606427513239498
2013-02-06,0.0025600468627912645
2013-02-07,8.074966795054684e-05
2013-02-08,0.001630027735857013
2013-02-11,-0.002248587672866586
2013-02-12,-0.0016387727930862143
