,cum_pnl
2019-11-18,0.6462231512044675
2019-11-19,0.6468721740804212
2019-11-20,0.6500119926507089
2019-11-21,0.6484313755780412
2019-11-22,0.6486407565569289
2019-11-25,0.6501807308536784
2019-11-26,0.652367518285502
2019-11-27,0.6514181047957875
2019-11-28,0.6514377979940873
2019-11-29,0.6505136047082053
2019-12-02,0.6442435952359599
2019-12-03,0.6503555782337592
2019-12-04,0.6495107993809995
2019-12-05,0.649419854354362
2019-12-06,0.6483227858084353
2019-12-09,0.6491736861640982
2019-12-10,0.649218071617805
2019-12-11,0.6516622293068219
2019-12-12,0.648012570688102
2019-12-13,0.6531358223524091
2019-12-16,0.6514887514583756
2019-12-17,0.6523494755938043
2019-12-18,0.6506505731591247
2019-12-19,0.6530746211812382
2019-12-20,0.6527544859047865
2019-12-23,0.6516422624336935
2019-12-24,0.655327578719564
2019-12-25,0.6553424862154551
2019-12-26,0.6576596667926817
2019-12-27,0.6587296052301103
2019-12-30,0.6560711163493493
2019-12-31,0.6543197292713477
2020-01-01,0.654340405384282
2020-01-02,0.6578582120480897
2020-01-03,0.6645438034365648
2020-01-06,0.6658803115156788
2020-01-07,0.6639208744736554
2020-01-08,0.6603207534165608
2020-01-09,0.6617837765225757
2020-01-10,0.6637094249271576
2020-01-13,0.6608510708924666
2020-01-14,0.6622707191889948
2020-01-15,0.6636983086234608
2020-01-16,0.6652444459307438
2020-01-17,0.6647610759889041
2020-01-20,0.6656954463227246
2020-01-21,0.6673919234693689
2020-01-22,0.6661156498021187
2020-01-23,0.6676074774110442
2020-01-24,0.6675737549821098
2020-01-27,0.6680281267877757
2020-01-28,0.6683124749372596
2020-01-29,0.671243776273525
2020-01-30,0.6722335442969738
2020-01-31,0.6711362933318994
2020-02-03,0.6683725535732719
2020-02-04,0.6662971946346735
2020-02-05,0.667899862395699
2020-02-06,0.669534344938618
2020-02-07,0.6716777142566273
2020-02-10,0.6740930230404694
2020-02-11,0.6725982180147775
2020-02-12,0.6729848304120012
2020-02-13,0.6745581804179754
2020-02-14,0.6777624771339461
2020-02-17,0.6778938943711758
2020-02-18,0.6798383380574851
2020-02-19,0.6825909402634396
2020-02-20,0.6846125665818666
2020-02-21,0.6857044303946084
2020-02-24,0.6823258699499318
2020-02-25,0.6748476472719461
2020-02-26,0.6749193080496548
2020-02-27,0.6646989024039428
2020-02-28,0.6663694406190995
2020-03-02,0.6780935817174681
2020-03-03,0.6824955801785513
2020-03-04,0.691599300256718
2020-03-05,0.6927299696964433
2020-03-06,0.7018478194913985
2020-03-09,0.6984649504870528
2020-03-10,0.6902345004542331
2020-03-11,0.6746429130471119
2020-03-12,0.6511539447410275
2020-03-13,0.6570928563276907
2020-03-16,0.6421774071927089
2020-03-17,0.6408569009488632
2020-03-18,0.6101740400022003
2020-03-19,0.6160314678659033
2020-03-20,0.6215410966443381
2020-03-23,0.632384835461637
2020-03-24,0.6540649773110994
2020-03-25,0.6560513980623592
2020-03-26,0.672117922424244
2020-03-27,0.6677646622720299
2020-03-30,0.6785511608854935
2020-03-31,0.671990227634176
2020-04-01,0.66980932306856
2020-04-02,0.6763906766578197
2020-04-03,0.676302396973094
2020-04-06,0.6896983583923434
2020-04-07,0.6845400427831132
2020-04-08,0.6885649376935102
2020-04-09,0.6984754243075284
2020-04-10,0.6992066891937515
2020-04-13,0.6991796232659895
2020-04-14,0.7062716150562379
2020-04-15,0.7067541318803764
2020-04-16,0.7090213935459576
2020-04-17,0.7069970615971747
2020-04-20,0.7062992335589259
2020-04-21,0.7025378992471881
2020-04-22,0.7075588498342714
2020-04-23,0.710202243634567
2020-04-24,0.7121189812501595
2020-04-27,0.7070912928350287
2020-04-28,0.7071021389498184
2020-04-29,0.708388916801123
2020-04-30,0.7005227629527123
2020-05-01,0.7023351257912167
2020-05-04,0.7034454823964852
2020-05-05,0.7041708903610634
2020-05-06,0.6976934055618285
2020-05-07,0.7082870995936283
2020-05-08,0.7027961925823355
2020-05-11,0.7003765428043847
2020-05-12,0.7024059580395643
2020-05-13,0.7058513101326718
2020-05-14,0.7114119736117563
2020-05-15,0.712859980848947
2020-05-18,0.7078076347861847
2020-05-19,0.7100852484088042
2020-05-20,0.7129570492721294
2020-05-21,0.7078230638785464
2020-05-22,0.7112759000272588
