,PureMarket_WHMM,Hierarchical_B,Hierarchical_C,EqualWeight,SixtyForty
2023-06-23,0.6446750252991407,0.6919101126616426,0.6742316670325976,0.8261537856711451,1.0039070148688378
2023-06-26,0.6426419193758032,0.6885914445562644,0.6736396287460361,0.8262164130100131,1.0022080698300417
2023-06-27,0.6453683698214688,0.6924710456807467,0.6726670096874632,0.8211248574216687,1.007604894417821
2023-06-28,0.6470319126425297,0.6948632770063783,0.6761154166890054,0.8269361630902425,1.0090327686646265
2023-06-29,0.6468513055542898,0.696648721164794,0.6727316385563252,0.8263010067613752,1.0073090557091846
2023-06-30,0.6540498191151006,0.7039938488932314,0.6779060692258277,0.8331455080961025,1.0159019709268113
2023-07-03,0.653060230622094,0.7029490745990423,0.6756704079351422,0.832307401669101,1.0150265776931862
2023-07-04,0.6526252155290894,0.7018260290622299,0.6754839827668656,0.8368377750482646,1.0149995016823523
2023-07-05,0.6516976571862929,0.7023853096848398,0.673860307305872,0.8363005191659233,1.0115826878557017
2023-07-06,0.6460779946939426,0.6983056630529113,0.6684703720430457,0.831864015699521,1.0031854009168228
2023-07-07,0.6461862423952814,0.6979997726966084,0.6690518665744807,0.8379804368799574,1.0009221719171624
2023-07-10,0.6458300093185375,0.6959808377320923,0.6689360192345275,0.8360459912734152,1.0041746224456332
2023-07-11,0.6483484575369289,0.6955040498629375,0.6693528701554122,0.8418522845299511,1.0090955426933248
2023-07-12,0.6525207674711427,0.6963005738147987,0.673676416821454,0.8491551400356225,1.0174013252085592
2023-07-13,0.6541337353098879,0.6924086849999146,0.6736777253793269,0.8528074791486556,1.0258517416714836
2023-07-14,0.6513262598819712,0.6906157096228395,0.6703398919452702,0.8471640391907181,1.02335582451416
2023-07-17,0.6525097914433965,0.6927891829253612,0.6713751122751552,0.8431075687843388,1.0262822453078704
2023-07-18,0.656110186871057,0.6943568272730442,0.6732583496345981,0.8512093447356908,1.0310258223251134
2023-07-19,0.6592095122232394,0.6977771239876838,0.6767487293835605,0.8528089437570959,1.0341453527769746
2023-07-20,0.6551320243775196,0.6955251231712343,0.6726997531084349,0.849751550372864,1.026707151639734
2023-07-21,0.6587076179102899,0.7000637934849099,0.6760464721119216,0.8541007469814207,1.0272733768753197
2023-07-24,0.6608758259836713,0.7017312373607205,0.6759285618410767,0.8574375044855811,1.028692991083076
2023-07-25,0.6627421954933256,0.7036536384813319,0.6767243115411506,0.8611654423002303,1.0296411668271217
2023-07-26,0.6624867887774396,0.7027363247112393,0.6774487047706353,0.8610932062485391,1.0308145121158065
2023-07-27,0.6570984294181144,0.6981007865094443,0.6701756881971761,0.8571059291643964,1.0222427053093244
2023-07-28,0.6640527975927495,0.7052298480534885,0.6757025586158084,0.8628666090255944,1.0296901951653559
2023-07-31,0.6660711716496351,0.7072955588965932,0.6775616150628206,0.8660640280745658,1.030934696420287
2023-08-01,0.6656134794566544,0.7095699001515273,0.6760914666128426,0.8634504131787418,1.0264991414290452
2023-08-02,0.6585292319995056,0.7043901903888294,0.6726625211462862,0.8560635221175595,1.017126810525318
2023-08-03,0.6582062421892004,0.7057357044048778,0.6708002669251399,0.8595894586125584,1.0118080623010286
2023-08-04,0.658357292670894,0.7034412405268897,0.6747708228202062,0.8643587057557592,1.0132832928461473
2023-08-07,0.6605489949681664,0.705627159543031,0.6736353448844006,0.8624152975957271,1.017399415864177
2023-08-08,0.6622545383198757,0.707196964348343,0.6772289242133426,0.86609956256502,1.0171304788159632
2023-08-09,0.6593334899453438,0.7032489939429423,0.6758493486381236,0.8664501666564309,1.0133873664019486
2023-08-10,0.6561504094208186,0.7017180073275056,0.6711702463376984,0.8597749517525445,1.0101674003270475
2023-08-11,0.6562318993461184,0.7033703663244003,0.6706592036237912,0.8605055663564997,1.0075293255620323
2023-08-14,0.6599860350316891,0.7086316076298776,0.67271777528801,0.8606201823612085,1.010478993529326
2023-08-15,0.6541663362574135,0.7044868398719751,0.6700059528039081,0.8547735534971582,1.00261869396032
2023-08-16,0.6493514214231507,0.701843751139056,0.6667459556062278,0.8472822706563424,0.9963105215075619
2023-08-17,0.6462091783642155,0.6990255225020785,0.6653143770433286,0.8470092271000003,0.9911033077583971
2023-08-18,0.6479358740862105,0.7004693219083712,0.6677037230622601,0.8496882394026865,0.9923980443611858
2023-08-21,0.6486673357118748,0.701763968866932,0.6651582762236696,0.8486148951116195,0.99361183943536
2023-08-22,0.6474060042980568,0.7009858555670041,0.6652544418783927,0.8469890789162389,0.9923177827162556
2023-08-23,0.655498702807125,0.7081585487348426,0.6735010656125726,0.8524274062111739,1.0036075430902476
2023-08-24,0.6478095848493322,0.7009062163587646,0.6688721517295773,0.8489323825378673,0.9938590492075986
2023-08-25,0.6522775300861144,0.7048623219074518,0.6710843849308714,0.8536715597835736,0.9980597216815537
2023-08-28,0.6559354865147626,0.7080813726355208,0.6737522623271661,0.8562466872951282,1.0029072223508895
2023-08-29,0.6644903174967408,0.7145077144018309,0.6799839391137807,0.8648766497305451,1.0145582186152422
2023-08-30,0.664326282347864,0.7125947471746314,0.6784456748077502,0.8655530966713472,1.0167602183647608
2023-08-31,0.6643771902188534,0.7121782656334216,0.6789691129391527,0.8669394533541441,1.016497061337533
2023-09-01,0.6650928465708106,0.7125632834505413,0.6766859212564292,0.8717582407724337,1.0147720618618539
2023-09-04,0.6667073850592468,0.7150093759971392,0.6783561935424065,0.8735083336063739,1.0148149063192389
2023-09-05,0.6663377393887402,0.7171993068174076,0.6775524070337389,0.8732423777142809,1.0097699088242273
2023-09-06,0.6626849380452218,0.7137392151709667,0.6748000102321898,0.8713159428270743,1.0045843566530543
2023-09-07,0.6624121450011026,0.714105830119926,0.6764999382347281,0.8707515730177182,1.0038579405117645
2023-09-08,0.6635471627809194,0.714786172755029,0.6770704872731237,0.8725667043861656,1.004971747767828
2023-09-11,0.6650285391970666,0.7154273234037889,0.6761204543445203,0.873429150379646,1.0080703179253563
2023-09-12,0.6639757941432,0.7138599978701328,0.6762304096363723,0.8754959462967203,1.0053941656977072
2023-09-13,0.6643322954673958,0.7140804848492733,0.6764320845692913,0.8740128272195598,1.006632410196262
2023-09-14,0.6682076648457794,0.7168313950232148,0.6766657201444126,0.8799106800838441,1.010489700055023
2023-09-15,0.6635895976439631,0.714032669337871,0.6753519350585042,0.8796667328311708,1.001924432355633
2023-09-18,0.6643401823282369,0.7143211473694128,0.6763353188772495,0.8819185682202308,1.0029172964762654
2023-09-19,0.6616626553570459,0.7114202551715427,0.6731906882484601,0.8801600123319592,1.0001171546207088
2023-09-20,0.6570472907169558,0.7083617214320744,0.6717772209911869,0.8750536351131969,0.994303139727091
2023-09-21,0.649716609239647,0.7053757706023859,0.6676269363113627,0.8682437042803571,0.9807132554336443
2023-09-22,0.6490757296174734,0.7033591338913661,0.6685443122871487,0.8695797378120452,0.9812936903686316
2023-09-25,0.6499201841488188,0.7060625036709725,0.6662787309946449,0.8680103780249133,0.98008515943009
2023-09-26,0.644438436492827,0.7018218892411721,0.6643522568442107,0.8648959853698611,0.9710261151233889
2023-09-27,0.6465069475203479,0.7044231803915699,0.6637730997179666,0.8676587010711168,0.9693639812714044
2023-09-28,0.6489935225395166,0.7061198347505014,0.6649509448218671,0.867131600501017,0.9739887306074523
2023-09-29,0.6460462402016779,0.7025224641774409,0.6623611201313304,0.8624470770571709,0.9724937631062373
2023-10-02,0.6442948466963475,0.7065900947642173,0.6606013091411661,0.8498256655836097,0.9690168444037238
2023-10-03,0.6401819890115821,0.7044694295584464,0.6572481671157675,0.8528171295361875,0.9569569301137102
2023-10-04,0.6413341906698479,0.7058594799412702,0.659240227699494,0.8448684158512758,0.9643860794247527
2023-10-05,0.6395284569686643,0.7043607902869977,0.6585947574658629,0.8409054060646017,0.9640473495227547
2023-10-06,0.6425663057266016,0.7074820660326475,0.6575861597574543,0.8418836501407754,0.9686282049820493
2023-10-09,0.6498024380649969,0.7104856895196108,0.6649963453805112,0.8567874632850234,0.9774964303814657
2023-10-10,0.6503496016444096,0.7103833659492298,0.6639395486541149,0.8553331354891898,0.9801946900898298
2023-10-11,0.6509807285622291,0.7108942703435904,0.6664529513194957,0.8515770264839841,0.9854456737503651
2023-10-12,0.6465610536587565,0.7079501243399826,0.6610652003695713,0.8493545456956715,0.9773718422390332
2023-10-13,0.651272601542903,0.7103019847108508,0.6684708930909337,0.870881300752313,0.9772653913695628
2023-10-16,0.6525351716136668,0.7137014090951896,0.6664659069944202,0.8629002792358715,0.980921374444069
2023-10-17,0.6512313853730647,0.7130086428626409,0.6625752920826782,0.8643645790343081,0.9768391770301615
2023-10-18,0.6441011198295928,0.7077215038540432,0.6592081507127033,0.8620448462569522,0.9666394556466439
2023-10-19,0.6406566441150784,0.7057830585229831,0.6573715657168897,0.8646643678414098,0.9590043268658739
2023-10-20,0.6355016197929532,0.6991390809799194,0.6567325042931745,0.864816681851163,0.9537738557565539
2023-10-23,0.6347664269922663,0.6987366361638728,0.6580230395820437,0.8607467547588928,0.9547564075388429
2023-10-24,0.6354155003370359,0.7000507282685428,0.6587208013836693,0.8533448624001503,0.9602173305863471
2023-10-25,0.6299647254173667,0.6967802796569053,0.6550091839284168,0.8551670283465669,0.9477651550887327
2023-10-26,0.62628429413796,0.6941903619339016,0.6573556763064443,0.8518192221217457,0.9437629366090694
2023-10-27,0.6255428247645588,0.6921032197884331,0.6577877956328313,0.8582294265963157,0.9413459763551185
2023-10-30,0.6291144786719001,0.6948697715823539,0.6568094193054073,0.8582427020982988,0.9470795423658483
2023-10-31,0.6298227451974354,0.6982662521149775,0.6567428229009206,0.8492224460791623,0.9500557370675388
2023-11-01,0.637099547067171,0.704885321528642,0.6644344339457355,0.854664550008562,0.9610559085742085
2023-11-02,0.6410644153504876,0.7066524672087864,0.6668489656620985,0.8630927421755984,0.9752267073943507
2023-11-03,0.643530388284059,0.7069424297301029,0.6691012118815128,0.8627414498720126,0.9839946235150766
2023-11-06,0.6397483611666981,0.7054423164100492,0.665256759427551,0.8591462176218485,0.982658501564957
2023-11-07,0.6423476247218978,0.7098741440705566,0.6694480529518013,0.8520185328678702,0.9868355968032013
2023-11-08,0.6428546325247967,0.7114803457976424,0.6714383736787582,0.8469432415337059,0.989441840802234
2023-11-09,0.6384561919752768,0.7080148322552794,0.6661740905916371,0.8445872994486151,0.9801603982668506
2023-11-10,0.6457575758140507,0.7152521943344977,0.6696238732855206,0.8508411866102136,0.9901831909113926
2023-11-13,0.6461295316136274,0.7157912414739976,0.6701353677806938,0.8527858036254556,0.9893972398906754
2023-11-14,0.6509366566743107,0.7217653690539304,0.6727587828380278,0.8580159712412397,1.0007344095450548
2023-11-15,0.6476074090916158,0.7144200180171653,0.6700374245866607,0.852375323323079,1.0044693239052491
2023-11-16,0.6469598544598355,0.716223991716927,0.6739824514294572,0.845083637556002,1.0081573041072267
2023-11-17,0.6496293811378693,0.7147427385718581,0.6737617901804741,0.8536341917142927,1.0094464573792576
2023-11-20,0.6527564993773096,0.7154088010774484,0.6742699314068064,0.8593454168968537,1.0145552735509669
