,cum_pnl
2017-02-01,0.5575101692456544
2017-02-02,0.5580415468012445
2017-02-03,0.560344429820573
2017-02-06,0.5625917899047111
2017-02-07,0.5631748830447196
2017-02-08,0.5656460807542383
2017-02-09,0.5652109562387438
2017-02-10,0.5667433066191027
2017-02-13,0.5672986040563032
2017-02-14,0.567790176640597
2017-02-15,0.5682370604922816
2017-02-16,0.5701751785145392
2017-02-17,0.5724654417180728
2017-02-20,0.5729091696782632
2017-02-21,0.5759874242560128
2017-02-22,0.5755485416900312
2017-02-23,0.5776855538736573
2017-02-24,0.5811977081414745
2017-02-27,0.5793081388835819
2017-02-28,0.5779301789713258
2017-03-01,0.5802907946114504
2017-03-02,0.5757281342596334
2017-03-03,0.5758656745574189
2017-03-06,0.5739306472209599
2017-03-07,0.5718450078710073
2017-03-08,0.5688089044267292
2017-03-09,0.5665328120880728
2017-03-10,0.5696598130551604
2017-03-13,0.5684563173722105
2017-03-14,0.5675558544165618
2017-03-15,0.5756830405915919
2017-03-16,0.5738377187691931
2017-03-17,0.5744619662493898
2017-03-20,0.5749549813820092
2017-03-21,0.571122881250034
2017-03-22,0.5736359378146547
2017-03-23,0.5723008655719241
2017-03-24,0.5728473403805516
2017-03-27,0.573507197285229
2017-03-28,0.5752799149178882
2017-03-29,0.5770200052358669
2017-03-30,0.5770796681907803
2017-03-31,0.5773287774271357
2017-04-03,0.5787169212881144
2017-04-04,0.577302980127431
2017-04-05,0.5756924041688626
2017-04-06,0.5773101227565217
2017-04-07,0.5757631692951609
2017-04-10,0.5768420928236723
2017-04-11,0.5790888254829961
2017-04-12,0.5775246151153781
2017-04-13,0.5776875199332613
2017-04-14,0.577785545228084
2017-04-17,0.5804535326200647
2017-04-18,0.5822073341468252
2017-04-19,0.5803608706831062
2017-04-20,0.5815433619884043
2017-04-21,0.5804506413226863
2017-04-24,0.5832663524870618
2017-04-25,0.5833809713962329
2017-04-26,0.5841818924265505
2017-04-27,0.5850347601711097
2017-04-28,0.584941542632688
2017-05-01,0.5838379265152246
2017-05-02,0.585620320017324
2017-05-03,0.584426539928595
2017-05-04,0.5823167302801133
2017-05-05,0.5842578882262358
2017-05-08,0.5830283531530835
2017-05-09,0.5813728007424511
2017-05-10,0.5817686509461302
2017-05-11,0.5814358987529773
2017-05-12,0.5838693795134297
2017-05-15,0.5861040072976762
2017-05-16,0.5861892806038124
2017-05-17,0.5833545119236578
2017-05-18,0.5847154185799086
2017-05-19,0.5867532994569067
2017-05-22,0.5882541951381836
2017-05-23,0.5876820491576018
2017-05-24,0.5902683248648434
2017-05-25,0.5924956862550649
2017-05-26,0.5927262384717124
2017-05-29,0.5930452363403331
2017-05-30,0.5938926442775402
2017-05-31,0.5942505338970051
2017-06-01,0.5969123667259255
2017-06-02,0.6009620788383144
2017-06-05,0.5993623270744197
2017-06-06,0.5996628161011581
2017-06-07,0.598645530980872
2017-06-08,0.5979228468098832
2017-06-09,0.5975487527789354
2017-06-12,0.5965648264397145
2017-06-13,0.5987066527687774
2017-06-14,0.6012369375503276
2017-06-15,0.5992368831795519
2017-06-16,0.5997356197314472
2017-06-19,0.6019634345970841
2017-06-20,0.6003317363543461
2017-06-21,0.6001829021734907
2017-06-22,0.6000536565694178
2017-06-23,0.6011317717629372
2017-06-26,0.6016161728013468
2017-06-27,0.595629760003921
2017-06-28,0.5983248560558497
2017-06-29,0.5925921507938511
2017-06-30,0.5916846274861128
2017-07-03,0.5911643875930406
2017-07-04,0.5912311131624647
2017-07-05,0.5921819492967704
2017-07-06,0.5865870480956175
2017-07-07,0.5879783881533397
2017-07-10,0.5894407923627134
2017-07-11,0.5895558377734472
2017-07-12,0.5943951211296715
2017-07-13,0.5942926732655271
2017-07-14,0.5977914807740887
2017-07-17,0.5982329469314525
2017-07-18,0.6006217596774093
2017-07-19,0.6028540447854134
